#---------------------------- KTU 1.116 1
153990	dbḥ	dbḥ
153991	ʿṯtrlt	ʿṯtrlt
153992	ḫr	ḫr
#---------------------------- KTU 1.116 2
153993	qrat	qrat
153994	b	b
153995	grn	grn
#---------------------------- KTU 1.116 3
153996	aṯḫlm	aṯḫlm
153997	ṯuṯkd	ṯuṯkd
#---------------------------- KTU 1.116 4
153998	agndy	agndy
153999	mṯdndy	mṯdndy
#---------------------------- KTU 1.116 5
154000	inmṯy	inmṯy
154001	inḫzzy	inḫzzy
#---------------------------- KTU 1.116 6
154002	kzġd	kzġd
154003	in	in
154004	ḫmnd	ḫmnd
#---------------------------- KTU 1.116 7
154005	xxxdnntd	xxxdnntd
154006	kltd	kltd
#---------------------------- KTU 1.116 8
154007	nbdgd	nbdgd
154008	w	w
154009	lbbtm	lbbtm
#---------------------------- KTU 1.116 9
154010	aṯḫlm	aṯḫlm
154011	ṯuṯk	ṯuṯk
154012	tizr	tizr
154013	pnm	pnm
#---------------------------- KTU 1.116 10
154014	w	w
154015	bbt	bbt
154016	aṯḫlm	aṯḫlm
#---------------------------- KTU 1.116 11
154017	inṯt	inṯt
154018	ṯlnnṯtm	ṯlnnṯtm
#---------------------------- KTU 1.116 12
154019	inṯt	inṯt
154020	atnṯtm	atnṯtm
#---------------------------- KTU 1.116 13
154021	ild	ild
154022	tṯbd	tṯbd
154023	ṯuṯkd	ṯuṯkd
#---------------------------- KTU 1.116 14
154024	kmrbnd	kmrbnd
154025	kzġd	kzġd
154026	iyd	iyd
#---------------------------- KTU 1.116 15
154027	aṯtbd	aṯtbd
154028	in	in
154029	ardnd	ardnd
#---------------------------- KTU 1.116 16
154030	in	in
154031	ḫmnd	ḫmnd
154032	nbdgd	nbdgd
#---------------------------- KTU 1.116 17
154033	ʿntd	ʿntd
154034	ṯmgnd	ṯmgnd
#---------------------------- KTU 1.116 18
154035	pḏḏpḫnd	pḏḏpḫnd
#---------------------------- KTU 1.116 19
154036	ḫbtd	ḫbtd
154037	dqtd	dqtd
#---------------------------- KTU 1.116 20
154038	ḫdnṯt	ḫdnṯt
154039	ḫdlrṯt	ḫdlrṯt
#---------------------------- KTU 1.116 21
154040	išḫrd	išḫrd
154041	alnb	alnb
#---------------------------- KTU 1.116 22
154042	nkld	nkld
154043	nntdm	nntdm
#---------------------------- KTU 1.116 23
154044	kltd	kltd
154045	admd	admd
154046	kbbd	kbbd
#---------------------------- KTU 1.116 24
154047	pnġnṯtxx	pnġnṯtxx
#---------------------------- KTU 1.116 25
154048	hrṯt	hrṯt
#---------------------------- KTU 1.116 26
154049	xndrṯt	xndrṯt
#---------------------------- KTU 1.116 27
154050	uḏnd	uḏnd
154051	xxxxx	xxxxx
#---------------------------- KTU 1.116 28
154052	adnd	adnd
154053	xxxxnd	xxxxnd
#---------------------------- KTU 1.116 29
154054	xxnxxxdnd	xxnxxxdnd
#---------------------------- KTU 1.116 30
154055	xxxxxtm	xxxxxtm
#---------------------------- KTU 1.116 31
154056	aṯḫlmṯuṯkd	aṯḫlmṯuṯkd
154057	nngy	nngy
154058	mlgy	mlgy
#---------------------------- KTU 1.116 32
154059	xxxxprṯy	xxxxprṯy
#---------------------------- KTU 1.116 33
154060	pġxxxxwrṯt	pġxxxxwrṯt
#---------------------------- KTU 1.116 34
154061	nṯpxxx	nṯpxxx
154062	kltd	kltd
#---------------------------- KTU 1.116 35
154063	nbdgdxxx	nbdgdxxx
