#---------------------------- KTU 1.48 1
149116	xxxʿṣrm	xxxʿṣrm
#---------------------------- KTU 1.48 2
149117	xxṯpḥ	xxṯpḥ
149118	bʿl	bʿl
#---------------------------- KTU 1.48 3
149119	ṯlṯ	ṯlṯ
149120	ʿṣrm	ʿṣrm
#---------------------------- KTU 1.48 4
149121	lbʿlt	lbʿlt
149122	btm	btm
#---------------------------- KTU 1.48 5
149123	ṯlṯ	ṯlṯ
149124	šxn	šxn
149125	l	l
149126	dgn	dgn
#---------------------------- KTU 1.48 6
149127	xxx	xxx
149128	pixxn	pixxn
#---------------------------- KTU 1.48 7
149129	ṯpš	ṯpš
149130	šnʿt	šnʿt
149131	yqš	yqš
#---------------------------- KTU 1.48 8
149132	ṯr	ṯr
149133	b	b
149134	išt	išt
#---------------------------- KTU 1.48 9
149135	bʿlh	bʿlh
149136	štx	štx
#---------------------------- KTU 1.48 10
149137	ḫqrn	ḫqrn
149138	pxxxrt	pxxxrt
#---------------------------- KTU 1.48 11
149139	ṯnxxxxxl	ṯnxxxxxl
149140	rdx	rdx
#---------------------------- KTU 1.48 12
149141	aḥt	aḥt
149142	ḫmxxxṯn	ḫmxxxṯn
#---------------------------- KTU 1.48 13
149143	b	b
149144	ym	ym
149145	dbḥ	dbḥ
149146	ṯpḥ	ṯpḥ
149147	bʿl	bʿl
#---------------------------- KTU 1.48 14
149148	aḥt	aḥt
149149	l	l
149150	mzy	mzy
149151	bn	bn
149152	x	x
#---------------------------- KTU 1.48 15
149153	aḥt	aḥt
149154	l	l
149155	mkt	mkt
149156	ġr	ġr
#---------------------------- KTU 1.48 16
149157	aḥt	aḥt
149158	l	l
149159	ʿṯtrt	ʿṯtrt
149160	šd	šd
#---------------------------- KTU 1.48 17
149161	arbʿ	arbʿ
149162	ʿṣrm	ʿṣrm
#---------------------------- KTU 1.48 18
149163	gt	gt
149164	ṯrmn	ṯrmn
#---------------------------- KTU 1.48 19
149165	aḥt	aḥt
149166	slḫu	slḫu
#---------------------------- KTU 1.48 20
149167	brr	brr
#---------------------------- KTU 1.48 21
149168		
#---------------------------- KTU 1.48 22
149169		
#---------------------------- KTU 1.48 23
149170		
#---------------------------- KTU 1.48 24
149171		
#---------------------------- KTU 1.48 25
149172		
#---------------------------- KTU 1.48 26
149173	t	t
#---------------------------- KTU 1.48 27
149174		
#---------------------------- KTU 1.48 28
149175		
#---------------------------- KTU 1.48 29
149176		
#---------------------------- KTU 1.48 30
149177		
#---------------------------- KTU 1.48 31
149178		
#---------------------------- KTU 1.48 32
149179		
#---------------------------- KTU 1.48 33
149180	t	t
#---------------------------- KTU 1.48 34
149181	x	x
#---------------------------- KTU 1.48 35
149182	m	m
#---------------------------- KTU 1.48 36
149183	x	x
#---------------------------- KTU 1.48 37
149184		
149185	xw	xw
149186	npšx	npšx
