#---------------------------- KTU 3.15 1
161499	npṣ	npṣ
161500	ʿx	ʿx
#---------------------------- KTU 3.15 2
161501	d	d
161502	bd	bd
161503	ag	ag
#---------------------------- KTU 3.15 3
161504	w	w
161505	bd	bd
161506	bn	bn
#---------------------------- KTU 3.15 4
161507	udbr	udbr
#---------------------------- KTU 3.15 5
161508	ʿrš	ʿrš
#---------------------------- KTU 3.15 6
161509	ṯlḥn	ṯlḥn
#---------------------------- KTU 3.15 7
161510	ap	ap
#---------------------------- KTU 3.15 8
161511	ṯn	ṯn
#---------------------------- KTU 3.15 9
161512	ptr	ptr
#---------------------------- KTU 3.15 10
161513	ypḥ	ypḥ
#---------------------------- KTU 3.15 11
161514	bn	bn
#---------------------------- KTU 3.15 12
161515	x	x
#---------------------------- KTU 3.15 13
161516		
#---------------------------- KTU 3.15 14
161517		
#---------------------------- KTU 3.15 15
161518		
#---------------------------- KTU 3.15 16
161519		
#---------------------------- KTU 3.15 17
161520		
#---------------------------- KTU 3.15 18
161521	x	x
