#---------------------------- KTU 3.17 1
161566	x	x
#---------------------------- KTU 3.17 2
161567	x	x
#---------------------------- KTU 3.17 3
161568	kd	kd
161569	ššl	ššl
#---------------------------- KTU 3.17 4
161570	kd	kd
161571	ykn	ykn
161572	bn	bn
161573	ʿbdṯrm	ʿbdṯrm
#---------------------------- KTU 3.17 5
161574	kd	kd
161575	ʿbdil	ʿbdil
#---------------------------- KTU 3.17 6
161576	ṯlṯ	ṯlṯ
161577	ʿl	ʿl
161578	bn	bn
161579	srġ	srġ
#---------------------------- KTU 3.17 7
161580	kd	kd
161581	ʿl	ʿl
161582	ẓrm	ẓrm
#---------------------------- KTU 3.17 8
161583	kd	kd
161584	ʿl	ʿl
161585	śz	śz
161586	bn	bn
161587	pls	pls
#---------------------------- KTU 3.17 9
161588	kd	kd
161589	ʿl	ʿl
161590	ynḥm	ynḥm
#---------------------------- KTU 3.17 10
161591	k	k
#---------------------------- KTU 3.17 11
161592	kd	kd
161593	xxxxxx	xxxxxx
161594		
