#---------------------------- KTU 1.107 1
152924	xxxxxxxxxxxxxxxw	xxxxxxxxxxxxxxxw
152925	bxx	bxx
152926	hlxxxx	hlxxxx
#---------------------------- KTU 1.107 2
152927	xxxxxxxxxʿrt	xxxxxxxxxʿrt
152928	ilm	ilm
152929	rbm	rbm
152930	nʿlxxxmr	nʿlxxxmr
#---------------------------- KTU 1.107 3
152931	xxxxxx	xxxxxx
152932	wxrṣ	wxrṣ
152933	bdh	bdh
152934	ydrm	ydrm
152935	pit	pit
152936	adm	adm
#---------------------------- KTU 1.107 4
152937	xxxxxxiṯx	xxxxxxiṯx
152938	yšql	yšql
152939	yṯkxxxn	yṯkxxxn
152940	pbl	pbl
152941	hn	hn
#---------------------------- KTU 1.107 5
152942	xxxxxxṭbt	xxxxxxṭbt
152943	pẓr	pẓr
152944	pẓrr	pẓrr
152945	p	p
152946	nḥš	nḥš
#---------------------------- KTU 1.107 6
152947	xxxxxq	xxxxxq
152948	nṯk	nṯk
152949	l	l
152950	ydʿ	ydʿ
152951	l	l
152952	bn	bn
152953	l	l
152954	pq	pq
152955	ḥmt	ḥmt
#---------------------------- KTU 1.107 7
152956	xxxxxxnh	xxxxxxnh
152957	ḥmt	ḥmt
152958	w	w
152959	tʿbtnh	tʿbtnh
152960	abdy	abdy
#---------------------------- KTU 1.107 8
152961	npl	npl
152962	b	b
152963	šr	šr
152964	šrġzz	šrġzz
152965	ybky	ybky
152966	km	km
152967	nʿr	nʿr
#---------------------------- KTU 1.107 9
152968	w	w
152969	ydmʿ	ydmʿ
152970	km	km
152971	ṣ	ṣ
152972	ġr	ġr
152973	špš	špš
152974	b	b
152975	šmm	šmm
152976	tqru	tqru
#---------------------------- KTU 1.107 10
152977	xxxxx	xxxxx
152978	nplt	nplt
152979	yḥx	yḥx
152980	mdʿ	mdʿ
152981	nplt	nplt
152982	b	b
152983	šr	šr
#---------------------------- KTU 1.107 11
152984	šrġzz	šrġzz
152985	w	w
152986	tpky	tpky
152987	bm	bm
152988	nʿr	nʿr
152989	tdmʿ	tdmʿ
152990	km	km
#---------------------------- KTU 1.107 12
152991	ṣġr	ṣġr
152992	bkm	bkm
152993	yʿny	yʿny
152994	šrġzz	šrġzz
152995	xxxxwth	xxxxwth
#---------------------------- KTU 1.107 13
152996	xxxnn	xxxnn
152997	bnt	bnt
152998	yšxx	yšxx
152999	xxxxxxxx	xxxxxxxx
153000	hlk	hlk
#---------------------------- KTU 1.107 14
153001	xxb	xxb
153002	kmm	kmm
153003	l	l
153004	kl	kl
153005	mspr	mspr
153006	xxxxxxxx	xxxxxxxx
#---------------------------- KTU 1.107 15
153007	špš	špš
153008	b	b
153009	šmm	šmm
153010	tqru	tqru
153011	xxxxxxxxxxxxrt	xxxxxxxxxxxxrt
#---------------------------- KTU 1.107 16
153012	xxxhtm	xxxhtm
153013	ʿmnxxxuxxxxxxxxxn	ʿmnxxxuxxxxxxxxxn
153014	amr	amr
#---------------------------- KTU 1.107 17
153015	xxxxl	xxxxl
153016	ytk	ytk
153017	bltxxxxxxxxxxx	bltxxxxxxxxxxx
153018	amr	amr
153019	hwt	hwt
#---------------------------- KTU 1.107 18
153020	xxxxx	xxxxx
153021	ṯllt	ṯllt
153022	khnxxxxxxxxxx	khnxxxxxxxxxx
153023	k	k
153024	pʿn	pʿn
#---------------------------- KTU 1.107 19
153025	xxxxxxy	xxxxxxy
153026	yd	yd
153027	nšy	nšy
153028	xxxxxxxxxxxš	xxxxxxxxxxxš
153029	l	l
153030	mdb	mdb
#---------------------------- KTU 1.107 20
153031	xxxxxh	xxxxxh
153032	mḫlpt	mḫlpt
153033	xxxxxxxxxx	xxxxxxxxxx
153034	amr	amr
#---------------------------- KTU 1.107 21
153035	xxxxxx	xxxxxx
153036	nʿlm	nʿlm
153037	nxxxxxxxxxxxxx	nxxxxxxxxxxxxx
#---------------------------- KTU 1.107 22
153038	xxxxxxš	xxxxxxš
153039	hn	hn
153040	alxxxxxxxxxxxxx	alxxxxxxxxxxxxx
#---------------------------- KTU 1.107 23
153041	xxxxxxxt	xxxxxxxt
153042	bn	bn
153043	xxxxxxxxxxxxxxxx	xxxxxxxxxxxxxxxx
#---------------------------- KTU 1.107 24
153044	xxxxxxx	xxxxxxx
153045	ḥmt	ḥmt
153046	xxxxxxxxxxxxxxx	xxxxxxxxxxxxxxx
#---------------------------- KTU 1.107 25
153047	xxxxxxxxxxrxxxxxxxxxxxxxxxxxxxx	xxxxxxxxxxrxxxxxxxxxxxxxxxxxxxx
#---------------------------- KTU 1.107 26
153048	xxxxx	xxxxx
153049	mxxx	mxxx
153050	xxx	xxx
153051	xxx	xxx
153052	xxx	xxx
#---------------------------- KTU 1.107 27
153053	xxxxḥbt	xxxxḥbt
153054	npšxxx	npšxxx
153055	xxx	xxx
153056	xxxn	xxxn
#---------------------------- KTU 1.107 28
153057	xxxxl	xxxxl
153058	yd	yd
153059	ql	ql
153060	ṯxx	ṯxx
153061	xxx	xxx
153062	xxxxġt	xxxxġt
153063	aṯr	aṯr
#---------------------------- KTU 1.107 29
153064	xxxxxġrm	xxxxxġrm
153065	yxx	yxx
153066	xxx	xxx
153067	xxxḥrn	xxxḥrn
#---------------------------- KTU 1.107 30
153068	xxxxxrk	xxxxxrk
153069	ḥmt	ḥmt
153070	xxx	xxx
153071	xxx	xxx
153072	xxmlk	xxmlk
#---------------------------- KTU 1.107 31
153073	xxxxxxsr	xxxxxxsr
153074	nxxx	nxxx
153075	xxx	xxx
153076	xxxx	xxxx
153077	ḥrn	ḥrn
#---------------------------- KTU 1.107 32
153078	xxxxxsp	xxxxxsp
153079	ḫph	ḫph
153080	ḫxx	ḫxx
153081	xxxx	xxxx
153082	isp	isp
153083	špš	špš
153084	l	l
153085	hrm	hrm
#---------------------------- KTU 1.107 33
153086	ġrpl	ġrpl
153087	ʿl	ʿl
153088	arṣ	arṣ
153089	lan	lan
153090	isp	isp
153091	ḥmt	ḥmt
#---------------------------- KTU 1.107 34
153092	isp	isp
153093	špš	špš
153094	l	l
153095	hrm	hrm
153096	ġrpl	ġrpl
153097	ʿl	ʿl
153098	arṣ	arṣ
#---------------------------- KTU 1.107 35
153099	lan	lan
153100	ḥmt	ḥmt
153101	l	l
153102	pnṯk	pnṯk
153103	abd	abd
153104	l	l
153105	pakl	pakl
#---------------------------- KTU 1.107 36
153106	ṯmdl	ṯmdl
153107	isp	isp
153108	ḥmt	ḥmt
153109	xxxxx	xxxxx
153110	axxhm	axxhm
153111	yasp	yasp
153112	ḥmt	ḥmt
#---------------------------- KTU 1.107 37
153113	isp	isp
153114	špš	špš
153115	l	l
153116	hrm	hrm
153117	ġrpl	ġrpl
153118	ʿl	ʿl
153119	arṣ	arṣ
153120	lan	lan
#---------------------------- KTU 1.107 38
153121	isp	isp
153122	ḥmt	ḥmt
153123	il	il
153124	wḥrn	wḥrn
153125	yisp	yisp
153126	ḥmt	ḥmt
#---------------------------- KTU 1.107 39
153127	bʿl	bʿl
153128	w	w
153129	dgn	dgn
153130	yisp	yisp
153131	ḥmt	ḥmt
153132	ʿnt	ʿnt
153133	w	w
153134	ʿṯtrt	ʿṯtrt
#---------------------------- KTU 1.107 40
153135	tisp	tisp
153136	ḥmt	ḥmt
153137	yrḫ	yrḫ
153138	w	w
153139	ršp	ršp
153140	ḫyisp	ḫyisp
153141	ḥmt	ḥmt
#---------------------------- KTU 1.107 41
153142	ʿṯtr	ʿṯtr
153143	w	w
153144	ʿṯtpr	ʿṯtpr
153145	yisp	yisp
153146	ḥmt	ḥmt
153147	ẓẓ	ẓẓ
153148	w	w
153149	ktṯ	ktṯ
#---------------------------- KTU 1.107 42
153150	yisp	yisp
153151	ḥmt	ḥmt
153152	mlk	mlk
153153	b	b
153154	ʿṯtrt	ʿṯtrt
153155	yisp	yisp
153156	ḥmt	ḥmt
#---------------------------- KTU 1.107 43
153157	kṯr	kṯr
153158	wḫss	wḫss
153159	yisp	yisp
153160	ḥmt	ḥmt
153161	šḥr	šḥr
153162	w	w
153163	šlm	šlm
#---------------------------- KTU 1.107 44
153164	yisp	yisp
153165	ḥmt	ḥmt
153166	isp	isp
153167	špš	špš
153168	lhrm	lhrm
153169	ġrpl	ġrpl
153170	ʿl	ʿl
153171	arṣ	arṣ
#---------------------------- KTU 1.107 45
153172	aspt	aspt
153173	ḥmt	ḥmt
153174	l	l
153175	p	p
