#---------------------------- KTU 3.28 1
161857	arbʿm	arbʿm
#---------------------------- KTU 3.28 2
161858	ksp	ksp
161859	ʿl	ʿl
161860	uln	uln
#---------------------------- KTU 3.28 3
161861	miḫdy	miḫdy
161862	ypḥ	ypḥ
#---------------------------- KTU 3.28 4
161863	bʿl	bʿl
161864	mšlm	mšlm
161865	ṣry	ṣry
#---------------------------- KTU 3.28 5
161866	kd	kd
161867	šmn	šmn
161868	ṯʿt	ṯʿt
161869	ḫsr	ḫsr
#---------------------------- KTU 3.28 6
161870	ʿl	ʿl
161871	mzt	mzt
161872	bn	bn
161873	ʿṯtr	ʿṯtr
#---------------------------- KTU 3.28 7
161874	kd	kd
161875	šmn	šmn
161876	mltḥm	mltḥm
#---------------------------- KTU 3.28 8
161877	ḫsr	ḫsr
161878	ʿl	ʿl
161879	abqn	abqn
161880	bn	bn
161881	śwn	śwn
#---------------------------- KTU 3.28 9
161882	arbʿm	arbʿm
161883	ksp	ksp
#---------------------------- KTU 3.28 10
161884	ḫmšt	ḫmšt
161885	kbd	kbd
161886	ʿl	ʿl
#---------------------------- KTU 3.28 11
161887	bn	bn
161888	kmnt	kmnt
161889	ypḥ	ypḥ
#---------------------------- KTU 3.28 12
161890	mtn	mtn
#---------------------------- KTU 3.28 13
161891	ʿšrt	ʿšrt
161892	ksp	ksp
161893	w	w
161894	mit	mit
#---------------------------- KTU 3.28 14
161895	iqni	iqni
161896	ʿl	ʿl
161897	stry	stry
#---------------------------- KTU 3.28 15
161898	bn	bn
161899	ktš	ktš
#---------------------------- KTU 3.28 16
161900	ṯmnym	ṯmnym
161901	ksp	ksp
#---------------------------- KTU 3.28 17
161902	w	w
161903	mitm	mitm
161904	iqnu	iqnu
#---------------------------- KTU 3.28 18
161905	ʿl	ʿl
161906	abbt	abbt
161907	bn	bn
161908	ġly	ġly
#---------------------------- KTU 3.28 19
161909	ypḥ	ypḥ
161910	mtn	mtn
