#---------------------------- KTU 1.71 1
149555	spr	spr
149556	nʿm	nʿm
149557	śśwm	śśwm
#---------------------------- KTU 1.71 2
149558	xxxxxxxwxxxxxxx	xxxxxxxwxxxxxxx
#---------------------------- KTU 1.71 3
149559	xxxxxxśśxxxxxxxxx	xxxxxxśśxxxxxxxxx
#---------------------------- KTU 1.71 4
149560	xxxxxxxw	xxxxxxxw
149561	yṣq	yṣq
149562	baph	baph
#---------------------------- KTU 1.71 5
149563	k	k
149564	ḫr	ḫr
149565	śśw	śśw
149566	mġmġ	mġmġ
149567	wbṣqlʿrgz	wbṣqlʿrgz
#---------------------------- KTU 1.71 6
149568	ydk	ydk
149569	aḥdh	aḥdh
149570	wyṣq	wyṣq
149571	baph	baph
#---------------------------- KTU 1.71 7
149572	k	k
149573	ḫrššw	ḫrššw
149574	ḫndrṯ	ḫndrṯ
149575	wṯqd	wṯqd
149576	mr	mr
#---------------------------- KTU 1.71 8
149577	ydk	ydk
149578	aḥdh	aḥdh
149579	wyṣq	wyṣq
149580	baph	baph
#---------------------------- KTU 1.71 9
149581	k	k
149582	lḫra	lḫra
149583	wl	wl
149584	yṯtn	yṯtn
149585	mss	mss
149586	št	št
149587	qlql	qlql
#---------------------------- KTU 1.71 10
149588	w	w
149589	štʿrgzydk	štʿrgzydk
149590	aḥdh	aḥdh
149591	wyṣq	wyṣq
149592	baph	baph
#---------------------------- KTU 1.71 11
149593	k	k
149594	yiḫd	yiḫd
149595	aklśśw	aklśśw
149596	št	št
149597	mkšr	mkšr
149598	grn	grn
#---------------------------- KTU 1.71 12
149599	w	w
149600	št	št
149601	aškrr	aškrr
149602	wpr	wpr
149603	ḥḏrt	ḥḏrt
#---------------------------- KTU 1.71 13
149604	ydk	ydk
149605	wyṣq	wyṣq
149606	baph	baph
#---------------------------- KTU 1.71 14
149607	xxxxxxxx	xxxxxxxx
149608	śśw	śśw
149609	št	št
149610	xxx	xxx
#---------------------------- KTU 1.71 15
149611	xxxxxxxxxxxxx	xxxxxxxxxxxxx
149612	irġn	irġn
149613	ḥmr	ḥmr
#---------------------------- KTU 1.71 16
149614	ydk	ydk
149615	wyṣq	wyṣq
149616	baph	baph
#---------------------------- KTU 1.71 17
149617	k	k
149618	yraš	yraš
149619	śśw	śśw
149620	št	št
149621	bln	bln
149622	qṭ	qṭ
149623	ydk	ydk
#---------------------------- KTU 1.71 18
149624	w	w
149625	yṣq	yṣq
149626	baph	baph
#---------------------------- KTU 1.71 19
149627		
#---------------------------- KTU 1.71 20
149628		
#---------------------------- KTU 1.71 21
149629		
#---------------------------- KTU 1.71 22
149630	ʿqrb	ʿqrb
#---------------------------- KTU 1.71 23
149631	tmṯl	tmṯl
#---------------------------- KTU 1.71 24
149632		
#---------------------------- KTU 1.71 25
149633	aḥdh	aḥdh
149634	wyṣq	wyṣq
149635	baph	baph
#---------------------------- KTU 1.71 26
149636	k	k
149637	yraš	yraš
149638	wykhp	wykhp
149639	mid	mid
#---------------------------- KTU 1.71 27
149640	dblt	dblt
149641	yṯnt	yṯnt
149642	wṣmqm	wṣmqm
149643	yṯnm	yṯnm
#---------------------------- KTU 1.71 28
149644	w	w
149645	qmḥ	qmḥ
149646	bql	bql
149647	yṣq	yṣq
149648	aḥdh	aḥdh
#---------------------------- KTU 1.71 29
149649	b	b
149650	aph	aph
