#---------------------------- KTU 2.7 1
156479	xxxxxxṭxxx	xxxxxxṭxxx
#---------------------------- KTU 2.7 2
156480	xxxxxxmt	xxxxxxmt
#---------------------------- KTU 2.7 3
156481	bkxxxt	bkxxxt
156482	yqḥ	yqḥ
#---------------------------- KTU 2.7 4
156483	w	w
156484	ʿxxxx	ʿxxxx
156485	rkb	rkb
#---------------------------- KTU 2.7 5
156486	xxxxxxx	xxxxxxx
156487	d	d
#---------------------------- KTU 2.7 6
156488	bqlxxxxk	bqlxxxxk
#---------------------------- KTU 2.7 7
156489	w	w
156490	tšt	tšt
156491	qdnt	qdnt
156492	š	š
#---------------------------- KTU 2.7 8
156493	hm	hm
#---------------------------- KTU 2.7 9
156494	w	w
156495	yḥ	yḥ
156496	mlk	mlk
#---------------------------- KTU 2.7 10
156497	w	w
156498	ikm	ikm
156499	kn	kn
156500	w	w
156501	ʿbd	ʿbd
156502	ilm	ilm
#---------------------------- KTU 2.7 11
156503	tšknnnn	tšknnnn
