#---------------------------- KTU 1.164 1
155393	id	id
155394	ydbḥ	ydbḥ
155395	mlk	mlk
155396	bḫmn	bḫmn
#---------------------------- KTU 1.164 2
155397	xxśx	xxśx
155398	w	w
155399	šinm	šinm
155400	l	l
155401	yšt	yšt
#---------------------------- KTU 1.164 3
155402	id	id
155403	ydbḥ	ydbḥ
155404	mlk	mlk
155405	l	l
155406	ilib	ilib
#---------------------------- KTU 1.164 4
155407	b	b
155408	db	db
155409	ap	ap
155410	w	w
155411	npš	npš
155412	ksp	ksp
#---------------------------- KTU 1.164 5
155413	w	w
155414	ḫrṣ	ḫrṣ
155415	kmm	kmm
155416	alp	alp
155417	w	w
155418	š	š
#---------------------------- KTU 1.164 6
155419	šrp	šrp
155420	l	l
155421	ilib	ilib
155422	w	w
155423	šlmm	šlmm
#---------------------------- KTU 1.164 7
155424	kmm	kmm
155425	š	š
155426	l	l
155427	il	il
155428	šrp	šrp
#---------------------------- KTU 1.164 8
155429	w	w
155430	šlmm	šlmm
155431	kmm	kmm
155432	ʿṣrm	ʿṣrm
#---------------------------- KTU 1.164 9
155433	l	l
155434	šmn	šmn
#---------------------------- KTU 1.164 10
155435	w	w
155436	ʿlm	ʿlm
155437	b	b
155438	qr	qr
#---------------------------- KTU 1.164 11
155439	yph	yph
155440	mlk	mlk
#---------------------------- KTU 1.164 12
155441	xxt	xxt
155442	w	w
#---------------------------- KTU 1.164 13
155443	xxtql	xxtql
155444	ḫmš	ḫmš
#---------------------------- KTU 1.164 14
155445	ʿšrh	ʿšrh
155446	npš	npš
155447	w	w
155448	str	str
#---------------------------- KTU 1.164 15
155449	xnxxxšbʿ	xnxxxšbʿ
155450	kbkbm	kbkbm
#---------------------------- KTU 1.164 16
155451	w	w
155452	ṯlṯm	ṯlṯm
155453	ḫrṣ	ḫrṣ
#---------------------------- KTU 1.164 17
155454	riš	riš
155455	axxm	axxm
155456	ḫmš	ḫmš
#---------------------------- KTU 1.164 18
155457	ʿšrh	ʿšrh
155458	sxx	sxx
#---------------------------- KTU 1.164 19
155459	w	w
155460	al	al
155461	tṣu	tṣu
155462	yṣu	yṣu
#---------------------------- KTU 1.164 20
155463	w	w
155464	ḥlt	ḥlt
