#---------------------------- KTU 1.75 1
149845	k	k
149846	ydm	ydm
149847	ym	ym
#---------------------------- KTU 1.75 2
149848	ydm	ydm
149849	nhr	nhr
#---------------------------- KTU 1.75 3
149850	trġt	trġt
#---------------------------- KTU 1.75 4
149851	h	h
149852	aḫd	aḫd
#---------------------------- KTU 1.75 5
149853	ilnx	ilnx
#---------------------------- KTU 1.75 6
149854	xḫ	xḫ
#---------------------------- KTU 1.75 7
149855	dt	dt
#---------------------------- KTU 1.75 8
149856	ksḥṯ	ksḥṯ
#---------------------------- KTU 1.75 9
149857	mnty	mnty
#---------------------------- KTU 1.75 10
149858	rb	rb
149859	spr	spr
149860	ḫbb	ḫbb
#---------------------------- KTU 1.75 11
149861	ṯn	ṯn
149862	dbḥm	dbḥm
#---------------------------- KTU 1.75 12
149863	x	x
149864	ʿbdssm	ʿbdssm
