#---------------------------- KTU 2.86 1
159576	l	l
159577	ḫḏmrt	ḫḏmrt
#---------------------------- KTU 2.86 2
159578	bʿly	bʿly
159579	rgm	rgm
#---------------------------- KTU 2.86 3
159580	tḥm	tḥm
159581	anntn	anntn
#---------------------------- KTU 2.86 4
159582	ʿbdk	ʿbdk
159583	ilm	ilm
#---------------------------- KTU 2.86 5
159584	tġrk	tġrk
159585	tšlmk	tšlmk
#---------------------------- KTU 2.86 6
159586	l	l
159587	pʿn	pʿn
159588	bʿly	bʿly
#---------------------------- KTU 2.86 7
159589	šbʿd	šbʿd
159590	w	w
159591	šbʿd	šbʿd
#---------------------------- KTU 2.86 8
159592	mrḥqtm	mrḥqtm
#---------------------------- KTU 2.86 9
159593	qlty	qlty
159594	w	w
159595	hnny	hnny
#---------------------------- KTU 2.86 10
159596	ʿm	ʿm
159597	ʿbdk	ʿbdk
#---------------------------- KTU 2.86 11
159598	mid	mid
159599	šlm	šlm
#---------------------------- KTU 2.86 12
159600	w	w
159601	bʿly	bʿly
#---------------------------- KTU 2.86 13
159602	šlmh	šlmh
#---------------------------- KTU 2.86 14
159603	w	w
159604	šlm	šlm
#---------------------------- KTU 2.86 15
159605	nkly	nkly
#---------------------------- KTU 2.86 16
159606	w	w
159607	šlm	šlm
#---------------------------- KTU 2.86 17
159608	bth	bth
159609	w	w
159610	šlm	šlm
#---------------------------- KTU 2.86 18
159611	šmʿ	šmʿ
159612	rgmk	rgmk
#---------------------------- KTU 2.86 19
159613	nʿm	nʿm
159614	at	at
159615	ṯtṯb	ṯtṯb
#---------------------------- KTU 2.86 20
159616	ʿm	ʿm
159617	ʿbdk	ʿbdk
#---------------------------- KTU 2.86 21
159618	w	w
159619	bʿly	bʿly
159620	bt	bt
#---------------------------- KTU 2.86 22
159621	ʿbdh	ʿbdh
159622	al	al
159623	y	y
#---------------------------- KTU 2.86 23
159624	ybʿr	ybʿr
#---------------------------- KTU 2.86 24
159625	b	b
159626	ydh	ydh
