#---------------------------- KTU 2.107 1
160577	yx	yx
#---------------------------- KTU 2.107 2
160578	ṯh	ṯh
#---------------------------- KTU 2.107 3
160579	x	x
160580	w	w
160581	štn	štn
160582	hnd	hnd
#---------------------------- KTU 2.107 4
160583	x	x
160584	aškn	aškn
#---------------------------- KTU 2.107 5
160585		
#---------------------------- KTU 2.107 6
160586	xy	xy
160587	rgm	rgm
#---------------------------- KTU 2.107 7
160588	bnšm	bnšm
160589	it	it
#---------------------------- KTU 2.107 8
160590	x	x
160591	qrht	qrht
160592	ḫbṯ	ḫbṯ
#---------------------------- KTU 2.107 9
160593	x	x
160594	spr	spr
160595	šthm	šthm
#---------------------------- KTU 2.107 10
160596	šṣu	šṣu
160597	ṯh	ṯh
160598	ʿmk	ʿmk
#---------------------------- KTU 2.107 11
160599		
160600	lbk	lbk
#---------------------------- KTU 2.107 12
160601	š	š
160602	ksp	ksp
#---------------------------- KTU 2.107 13
160603		
160604	grgš	grgš
#---------------------------- KTU 2.107 14
160605	n	n
#---------------------------- KTU 2.107 15
160606	xʿm	xʿm
#---------------------------- KTU 2.107 16
160607	gršthm	gršthm
#---------------------------- KTU 2.107 17
160608	hm	hm
160609	ʿmk	ʿmk
#---------------------------- KTU 2.107 18
160610	pr	pr
160611	ʿmy	ʿmy
#---------------------------- KTU 2.107 19
160612	ḥš	ḥš
#---------------------------- KTU 2.107 20
160613		
160614	mnm	mnm
160615	rgm	rgm
#---------------------------- KTU 2.107 21
160616	tšmʿ	tšmʿ
#---------------------------- KTU 2.107 22
160617	mlaktk	mlaktk
#---------------------------- KTU 2.107 23
160618	mnm	mnm
160619	al	al
160620	yns	yns
