#---------------------------- KTU 2.64 1
158719	l	l
158720	ybnn	ybnn
#---------------------------- KTU 2.64 2
158721	adny	adny
#---------------------------- KTU 2.64 3
158722	rgm	rgm
#---------------------------- KTU 2.64 4
158723	tḥm	tḥm
158724	tlmyn	tlmyn
#---------------------------- KTU 2.64 5
158725	bnk	bnk
#---------------------------- KTU 2.64 6
158726	l	l
158727	pʿn	pʿn
158728	adny	adny
#---------------------------- KTU 2.64 7
158729	qlt	qlt
#---------------------------- KTU 2.64 8
158730	a	a
#---------------------------- KTU 2.64 9
158731	l	l
158732	ybnn	ybnn
#---------------------------- KTU 2.64 10
158733	bʿly	bʿly
158734	rgm	rgm
#---------------------------- KTU 2.64 11
158735	tḥm	tḥm
158736	ʿbdilt	ʿbdilt
#---------------------------- KTU 2.64 12
158737	ʿbdk	ʿbdk
#---------------------------- KTU 2.64 13
158738	l	l
158739	pʿn	pʿn
158740	bʿly	bʿly
#---------------------------- KTU 2.64 14
158741	ṯnid	ṯnid
158742	šbʿd	šbʿd
#---------------------------- KTU 2.64 15
158743	mrḥqtm	mrḥqtm
#---------------------------- KTU 2.64 16
158744	qlt	qlt
158745	ʿm	ʿm
#---------------------------- KTU 2.64 17
158746	bʿly	bʿly
158747	mnm	mnm
#---------------------------- KTU 2.64 18
158748	šlm	šlm
#---------------------------- KTU 2.64 19
158749	rgm	rgm
158750	ṯṯb	ṯṯb
#---------------------------- KTU 2.64 20
158751	l	l
158752	ʿbdk	ʿbdk
