#---------------------------- KTU 2.30 1
157189	l	l
157190	mlkt	mlkt
157191	umy	umy
#---------------------------- KTU 2.30 2
157192	rgm	rgm
157193	tḥm	tḥm
#---------------------------- KTU 2.30 3
157194	mlk	mlk
157195	bnk	bnk
#---------------------------- KTU 2.30 4
157196	l	l
157197	pʿn	pʿn
157198	umy	umy
#---------------------------- KTU 2.30 5
157199	qlt	qlt
157200	ly	ly
157201	umy	umy
#---------------------------- KTU 2.30 6
157202	yšlm	yšlm
157203	ilm	ilm
#---------------------------- KTU 2.30 7
157204	tġrk	tġrk
157205	tšlmk	tšlmk
#---------------------------- KTU 2.30 8
157206	hlny	hlny
157207	ʿmny	ʿmny
157208	šlm	šlm
#---------------------------- KTU 2.30 9
157209	w	w
157210	ṯmt	ṯmt
157211	ʿm	ʿm
157212	umy	umy
#---------------------------- KTU 2.30 10
157213	mnm	mnm
157214	šlm	šlm
#---------------------------- KTU 2.30 11
157215	w	w
157216	rgm	rgm
157217	ṯṯb	ṯṯb
157218	ly	ly
#---------------------------- KTU 2.30 12
157219	hlny	hlny
157220	ʿmn	ʿmn
#---------------------------- KTU 2.30 13
157221	mlk	mlk
157222	b	b
157223	tyndr	tyndr
#---------------------------- KTU 2.30 14
157224	iṯt	iṯt
157225	w	w
157226	ht	ht
#---------------------------- KTU 2.30 15
157227	ysny	ysny
157228	uḏrh	uḏrh
#---------------------------- KTU 2.30 16
157229	w	w
157230	hm	hm
157231	ḫt	ḫt
#---------------------------- KTU 2.30 17
157232	ʿl	ʿl
157233	w	w
157234	likt	likt
#---------------------------- KTU 2.30 18
157235	ʿmk	ʿmk
157236	w	w
157237	hm	hm
#---------------------------- KTU 2.30 19
157238	l	l
157239	ʿl	ʿl
157240	w	w
157241	lakm	lakm
#---------------------------- KTU 2.30 20
157242	ilak	ilak
157243	w	w
157244	at	at
#---------------------------- KTU 2.30 21
157245	umy	umy
157246	al	al
157247	tdḥṣ	tdḥṣ
#---------------------------- KTU 2.30 22
157248	w	w
157249	ap	ap
157250	mhkm	mhkm
#---------------------------- KTU 2.30 23
157251	b	b
157252	lbk	lbk
157253	al	al
#---------------------------- KTU 2.30 24
157254	tšt	tšt
