#---------------------------- KTU 2.77 1
159221	xxxx	xxxx
159222	x	x
#---------------------------- KTU 2.77 2
159223	xxxh	xxxh
159224	ax	ax
#---------------------------- KTU 2.77 3
159225	ʿm	ʿm
159226	mlk	mlk
159227	x	x
#---------------------------- KTU 2.77 4
159228	mitm	mitm
159229	ṯql	ṯql
#---------------------------- KTU 2.77 5
159230	tḥmk	tḥmk
159231	px	px
#---------------------------- KTU 2.77 6
159232	w	w
159233	mlk	mlk
159234	bʿly	bʿly
#---------------------------- KTU 2.77 7
159235	d	d
159236	rgm	rgm
159237	ly	ly
159238		
#---------------------------- KTU 2.77 8
159239	ḥd	ḥd
159240	hlny	hlny
159241	px	px
#---------------------------- KTU 2.77 9
159242	bnš	bnš
159243	bir	bir
#---------------------------- KTU 2.77 10
159244	xxxxk	xxxxk
159245	d	d
159246	x	x
#---------------------------- KTU 2.77 11
159247		
159248	x	x
#---------------------------- KTU 2.77 12
159249	xxxkn	xxxkn
159250	w	w
#---------------------------- KTU 2.77 13
159251	w	w
159252	ypn	ypn
159253	l	l
#---------------------------- KTU 2.77 14
159254	w	w
159255	l	l
159256	tʿw	tʿw
#---------------------------- KTU 2.77 15
159257	w	w
159258	ḥd	ḥd
159259	ax	ax
#---------------------------- KTU 2.77 16
159260	kbd	kbd
159261	kx	kx
#---------------------------- KTU 2.77 17
159262	ʿmn	ʿmn
159263	pr	pr
#---------------------------- KTU 2.77 18
159264	ḥd	ḥd
159265	mlx	mlx
#---------------------------- KTU 2.77 19
159266	prḫn	prḫn
#---------------------------- KTU 2.77 20
159267	xxxx	xxxx
