#---------------------------- KTU 1.174 1
155909	il	il
155910	yṣġd	yṣġd
155911	ḥ	ḥ
#---------------------------- KTU 1.174 2
155912	l	l
155913	arṣ	arṣ
155914	pʿnh	pʿnh
#---------------------------- KTU 1.174 3
155915	kdt	kdt
155916	bh	bh
155917	x	x
#---------------------------- KTU 1.174 4
155918	blʿ	blʿ
155919	ḥ	ḥ
#---------------------------- KTU 1.174 5
155920	xx	xx
155921	r	r
#---------------------------- KTU 1.174 6
155922	xxxx	xxxx
#---------------------------- KTU 1.174 7
155923	aṯt	aṯt
155924	ḥr	ḥr
#---------------------------- KTU 1.174 8
155925	lg	lg
155926	lšn	lšn
155927	yṣq	yṣq
#---------------------------- KTU 1.174 9
155928	mšmṭr	mšmṭr
155929		
