#---------------------------- KTU 1.104 1
152627	iršt	iršt
#---------------------------- KTU 1.104 2
152628	d	d
152629	ilm	ilm
152630	pd	pd
#---------------------------- KTU 1.104 3
152631	d	d
152632	ykl	ykl
152633	x	x
#---------------------------- KTU 1.104 4
152634	ṯlṯm	ṯlṯm
152635	x	x
#---------------------------- KTU 1.104 5
152636	ʿšr	ʿšr
152637		
#---------------------------- KTU 1.104 6
152638	w	w
152639	ap	ap
152640	yxx	yxx
#---------------------------- KTU 1.104 7
152641	b	b
152642	ym	ym
152643	ʿšr	ʿšr
#---------------------------- KTU 1.104 8
152644	w	w
152645	spl	spl
152646	b	b
#---------------------------- KTU 1.104 9
152647	w	w
152648	ṯt	ṯt
152649	k	k
#---------------------------- KTU 1.104 10
152650	w	w
152651	akl	akl
#---------------------------- KTU 1.104 11
152652	w	w
152653	btšʿ	btšʿ
#---------------------------- KTU 1.104 12
152654	ytn	ytn
152655	šqdš	šqdš
#---------------------------- KTU 1.104 13
152656	bt	bt
152657	dxtt	dxtt
152658	wbt	wbt
152659	bx	bx
#---------------------------- KTU 1.104 14
152660	w	w
152661	bt	bt
152662	šr	šr
#---------------------------- KTU 1.104 15
152663	w	w
152664	bym	bym
152665	ʿšr	ʿšr
#---------------------------- KTU 1.104 16
152666	tpnn	tpnn
152667	npṣm	npṣm
152668	ḫmnh	ḫmnh
#---------------------------- KTU 1.104 17
152669	w	w
152670	tṯ	tṯ
152671	ḥdṯn	ḥdṯn
#---------------------------- KTU 1.104 18
152672	ṯnm	ṯnm
152673	w	w
152674	ḥdṯh	ḥdṯh
#---------------------------- KTU 1.104 19
152675	tdn	tdn
152676	hmt	hmt
#---------------------------- KTU 1.104 20
152677	w	w
152678	tštn	tštn
152679	ṯnm	ṯnm
#---------------------------- KTU 1.104 21
152680	wm	wm
152681	bt	bt
152682	ilm	ilm
152683	ṯmn	ṯmn
#---------------------------- KTU 1.104 22
152684	ṯmn	ṯmn
152685	ṯmn	ṯmn
152686	gmlm	gmlm
#---------------------------- KTU 1.104 23
152687	ṯmn	ṯmn
152688	urx	urx
#---------------------------- KTU 1.104 24
152689	w	w
152690	lp	lp
#---------------------------- KTU 1.104 25
152691	w	w
#---------------------------- KTU 1.104 26
152692	ṯmn	ṯmn
#---------------------------- KTU 1.104 27
152693	lx	lx
#---------------------------- KTU 1.104 28
152694	ḫx	ḫx
#---------------------------- KTU 1.104 29
152695	ṯlṯ	ṯlṯ
152696	l	l
