#---------------------------- KTU 1.56 1
149301	x	x
#---------------------------- KTU 1.56 2
149302	w	w
149303	b	b
#---------------------------- KTU 1.56 3
149304	ilib	ilib
#---------------------------- KTU 1.56 4
149305	alp	alp
149306		
#---------------------------- KTU 1.56 5
149307	ilib	ilib
#---------------------------- KTU 1.56 6
149308	tʿrb	tʿrb
#---------------------------- KTU 1.56 7
149309	dqt	dqt
#---------------------------- KTU 1.56 8
149310	nb	nb
#---------------------------- KTU 1.56 9
149311	x	x
