#---------------------------- KTU 1.62 1
149349	h	h
149350	yb	yb
#---------------------------- KTU 1.62 2
149351	n	n
149352	irš	irš
#---------------------------- KTU 1.62 3
149353	amr	amr
149354	ph	ph
#---------------------------- KTU 1.62 4
149355	mm	mm
149356	hlkt	hlkt
#---------------------------- KTU 1.62 5
149357	b	b
149358	qrb	qrb
149359	ʿr	ʿr
#---------------------------- KTU 1.62 6
149360	mlakm	mlakm
149361	lh	lh
#---------------------------- KTU 1.62 7
149362	l	l
149363	bn	bn
149364	il	il
#---------------------------- KTU 1.62 8
149365	n	n
149366	ʿdh	ʿdh
#---------------------------- KTU 1.62 9
149367	srh	srh
#---------------------------- KTU 1.62 10
149368	y	y
149369	špš	špš
#---------------------------- KTU 1.62 11
149370		
#---------------------------- KTU 1.62 12
149371	h	h
#---------------------------- KTU 1.62 13
149372		
#---------------------------- KTU 1.62 14
149373		
#---------------------------- KTU 1.62 15
149374	wy	wy
#---------------------------- KTU 1.62 16
149375		
#---------------------------- KTU 1.62 17
149376		
#---------------------------- KTU 1.62 18
149377	š	š
#---------------------------- KTU 1.62 19
149378		
#---------------------------- KTU 1.62 20
149379		
#---------------------------- KTU 1.62 21
149380		
#---------------------------- KTU 1.62 22
149381	h	h
#---------------------------- KTU 1.62 23
149382	hṯh	hṯh
#---------------------------- KTU 1.62 24
149383	h	h
