#---------------------------- KTU 1.137 1
154838	lx	lx
#---------------------------- KTU 1.137 2
154839	r	r
154840	il	il
#---------------------------- KTU 1.137 3
154841	xmt	xmt
154842	w	w
#---------------------------- KTU 1.137 4
154843	bʿl	bʿl
154844	w	w
#---------------------------- KTU 1.137 5
154845	bt	bt
154846	mṯbth	mṯbth
#---------------------------- KTU 1.137 6
154847	ydh	ydh
154848	yx	yx
#---------------------------- KTU 1.137 7
154849	b	b
154850	mzn	mzn
154851	x	x
#---------------------------- KTU 1.137 8
154852	mṯbth	mṯbth
#---------------------------- KTU 1.137 9
154853	dm	dm
