#---------------------------- KTU 1.109 1
153351	b	b
153352	arbʿt	arbʿt
153353	ʿšrt	ʿšrt
#---------------------------- KTU 1.109 2
153354	yrtḥṣ	yrtḥṣ
153355	mlk	mlk
153356	brr	brr
#---------------------------- KTU 1.109 3
153357	b	b
153358	ym	ym
153359	mlat	mlat
#---------------------------- KTU 1.109 4
153360	tqln	tqln
153361	alpm	alpm
#---------------------------- KTU 1.109 5
153362	yrḫ	yrḫ
153363	ʿšrt	ʿšrt
153364	l	l
153365	bʿl	bʿl
153366	ṣpn	ṣpn
#---------------------------- KTU 1.109 6
153367	dqtm	dqtm
153368	w	w
153369	ynt	ynt
153370	qrt	qrt
#---------------------------- KTU 1.109 7
153371	w	w
153372	mtntm	mtntm
153373	kš	kš
153374	lrmš	lrmš
#---------------------------- KTU 1.109 8
153375	w	w
153376	kbd	kbd
153377	w	w
153378	š	š
153379	l	l
153380	šlm	šlm
153381	kbd	kbd
#---------------------------- KTU 1.109 9
153382	alp	alp
153383	w	w
153384	š	š
153385	l	l
153386	bʿl	bʿl
153387	ṣpn	ṣpn
#---------------------------- KTU 1.109 10
153388	dqt	dqt
153389	lṣpn	lṣpn
153390	šrp	šrp
153391	w	w
153392	šlmm	šlmm
#---------------------------- KTU 1.109 11
153393	kmm	kmm
153394	w	w
153395	bbt	bbt
153396	bʿl	bʿl
153397	ugrt	ugrt
#---------------------------- KTU 1.109 12
153398	kkdm	kkdm
153399	w	w
153400	npš	npš
153401	ilib	ilib
#---------------------------- KTU 1.109 13
153402	gdlt	gdlt
153403	il	il
153404	š	š
153405	bʿl	bʿl
153406	š	š
153407	ʿnt	ʿnt
#---------------------------- KTU 1.109 14
153408	ṣpn	ṣpn
153409	alp	alp
153410	w	w
153411	š	š
153412	pdry	pdry
153413	š	š
#---------------------------- KTU 1.109 15
153414	šrp	šrp
153415	w	w
153416	šlmm	šlmm
153417	ilib	ilib
153418	š	š
#---------------------------- KTU 1.109 16
153419	bʿl	bʿl
153420	ugrt	ugrt
153421	š	š
153422	bʿl	bʿl
153423	ḫlb	ḫlb
153424	š	š
#---------------------------- KTU 1.109 17
153425	yrḫ	yrḫ
153426	š	š
153427	ʿnt	ʿnt
153428	ṣpn	ṣpn
153429	alp	alp
#---------------------------- KTU 1.109 18
153430	w	w
153431	š	š
153432	pdry	pdry
153433	š	š
153434	ddmš	ddmš
153435	š	š
#---------------------------- KTU 1.109 19
153436	w	w
153437	burbt	burbt
153438	ilib	ilib
153439	š	š
#---------------------------- KTU 1.109 20
153440	bʿl	bʿl
153441	alp	alp
153442	wš	wš
#---------------------------- KTU 1.109 21
153443	dgn	dgn
153444	š	š
153445	il	il
153446	tʿḏr	tʿḏr
153447	š	š
#---------------------------- KTU 1.109 22
153448	bʿl	bʿl
153449	š	š
153450	ʿnt	ʿnt
153451	š	š
153452	ršp	ršp
153453	š	š
#---------------------------- KTU 1.109 23
153454	šlmm	šlmm
#---------------------------- KTU 1.109 24
153455	w	w
153456	šnpt	šnpt
153457	il	il
153458	š	š
#---------------------------- KTU 1.109 25
153459	l	l
153460	ʿnt	ʿnt
153461	ḥlš	ḥlš
153462	ṯn	ṯn
153463	šm	šm
#---------------------------- KTU 1.109 26
153464	l	l
153465	gṯrm	gṯrm
153466	ġṣb	ġṣb
153467	šmal	šmal
#---------------------------- KTU 1.109 27
153468	d	d
153469	alpm	alpm
153470	w	w
153471	alp	alp
153472	wš	wš
#---------------------------- KTU 1.109 28
153473	šrp	šrp
153474	w	w
153475	šlmm	šlmm
153476	kmm	kmm
#---------------------------- KTU 1.109 29
153477	l	l
153478	bʿl	bʿl
153479	ṣpn	ṣpn
153480	bʿrʿr	bʿrʿr
#---------------------------- KTU 1.109 30
153481	pamt	pamt
153482	ṯlṯm	ṯlṯm
153483	šl	šl
153484	qẓrt	qẓrt
#---------------------------- KTU 1.109 31
153485	ṯlḥn	ṯlḥn
153486	bʿlt	bʿlt
153487	bhtm	bhtm
#---------------------------- KTU 1.109 32
153488	ʿlm	ʿlm
153489	ʿlm	ʿlm
153490	gdlt	gdlt
153491	l	l
153492	bʿl	bʿl
#---------------------------- KTU 1.109 33
153493	ṣpn	ṣpn
153494	ḫlb	ḫlb
153495	txxḥd	txxḥd
153496	dqt	dqt
#---------------------------- KTU 1.109 34
153497	l	l
153498	ṣpn	ṣpn
153499	š	š
153500	l	l
153501	bʿl	bʿl
153502	ugrt	ugrt
153503	š	š
#---------------------------- KTU 1.109 35
153504	ilib	ilib
153505	gdlt	gdlt
153506	lbʿl	lbʿl
#---------------------------- KTU 1.109 36
153507	ugrt	ugrt
153508	ʿnt	ʿnt
153509	ṣpnxxx	ṣpnxxx
#---------------------------- KTU 1.109 37
153510	šlmm	šlmm
