#---------------------------- KTU 3.3 1
160946	spr	spr
160947	ʿrbnm	ʿrbnm
#---------------------------- KTU 3.3 2
160948	dt	dt
160949	ʿrb	ʿrb
#---------------------------- KTU 3.3 3
160950	b	b
160951	mtn	mtn
160952	bn	bn
160953	ayaḫ	ayaḫ
#---------------------------- KTU 3.3 4
160954	b	b
160955	ḫbṯh	ḫbṯh
160956	ḥwt	ḥwt
160957	ṯth	ṯth
#---------------------------- KTU 3.3 5
160958	w	w
160959	mnm	mnm
160960	šalm	šalm
#---------------------------- KTU 3.3 6
160961	dt	dt
160962	tknn	tknn
#---------------------------- KTU 3.3 7
160963	ʿl	ʿl
160964	ʿrbnm	ʿrbnm
#---------------------------- KTU 3.3 8
160965	hnhmt	hnhmt
#---------------------------- KTU 3.3 9
160966	tknn	tknn
#---------------------------- KTU 3.3 10
160967	mtn	mtn
160968	bn	bn
160969	ʿbdym	ʿbdym
#---------------------------- KTU 3.3 11
160970	ilrb	ilrb
160971	bn	bn
160972	ilyn	ilyn
#---------------------------- KTU 3.3 12
160973	ʿbdadt	ʿbdadt
160974	bn	bn
160975	ʿbdkb	ʿbdkb
#---------------------------- KTU 3.3 13
160976	gnʿym	gnʿym
