#---------------------------- KTU 1.149 1
155024	unp	unp
155025	uḏn	uḏn
155026	pġrḏ	pġrḏ
#---------------------------- KTU 1.149 2
155027	inḏ	inḏ
155028	tršwnḏ	tršwnḏ
155029	nt	nt
#---------------------------- KTU 1.149 3
155030	iṯp	iṯp
155031	ṯu	ṯu
155032	prdnḏ	prdnḏ
155033	ḫpš	ḫpš
#---------------------------- KTU 1.149 4
155034	prl	prl
155035	ḫḏm	ḫḏm
155036	id	id
155037	ḫpṯml	ḫpṯml
155038		
#---------------------------- KTU 1.149 5
155039	ḫurl	ḫurl
155040	ṯdl	ṯdl
155041	ḫyrḫxn	ḫyrḫxn
155042	tr	tr
#---------------------------- KTU 1.149 6
155043	trnḏa	trnḏa
155044	ṯr	ṯr
155045	ṯdmn	ṯdmn
155046	ix	ix
#---------------------------- KTU 1.149 7
155047	pršm	pršm
155048	ṯgt	ṯgt
155049	idpd	idpd
155050	ki	ki
#---------------------------- KTU 1.149 8
155051	pršt	pršt
155052	idp	idp
155053	tn	tn
155054	šbn	šbn
#---------------------------- KTU 1.149 9
155055	pršwn	pršwn
155056	tṯpn	tṯpn
155057	tyn	tyn
155058	x	x
#---------------------------- KTU 1.149 10
155059	ṯuṯk	ṯuṯk
155060	tzġ	tzġ
155061	arm	arm
155062	tṯp	tṯp
155063		
#---------------------------- KTU 1.149 11
155064	ṯuṯk	ṯuṯk
155065	ḫzr	ḫzr
155066	pġrḏnṯ	pġrḏnṯ
