#---------------------------- KTU 1.46 1
148949	b	b
148950	ym	ym
148951	ḥdṯ	ḥdṯ
148952	slḫ	slḫ
148953	npš	npš
148954	ṯʿ	ṯʿ
148955	wṯnkbdm	wṯnkbdm
#---------------------------- KTU 1.46 2
148956	šlmm	šlmm
148957	ṯn	ṯn
148958	šm	šm
148959	w	w
148960	alp	alp
148961	ldgn	ldgn
#---------------------------- KTU 1.46 3
148962	š	š
148963	il	il
148964	š	š
148965	bʿl	bʿl
148966	š	š
148967	dgn	dgn
148968	š	š
#---------------------------- KTU 1.46 4
148969	ʿṯtr	ʿṯtr
148970	w	w
148971	ʿṯtpl	ʿṯtpl
148972	gdlt	gdlt
148973	ṣpn	ṣpn
148974	dqt	dqt
#---------------------------- KTU 1.46 5
148975	alp	alp
148976	ʿnt	ʿnt
148977	gdlt	gdlt
148978	b	b
148979	ṯlṯ	ṯlṯ
148980	tmrm	tmrm
#---------------------------- KTU 1.46 6
148981	il	il
148982	š	š
148983	bʿl	bʿl
148984	š	š
148985	aṯrt	aṯrt
148986	š	š
148987	ym	ym
148988	š	š
148989	bʿl	bʿl
148990	knp	knp
148991	g	g
#---------------------------- KTU 1.46 7
148992	dltgdlt	dltgdlt
148993	ṣpn	ṣpn
148994	dqt	dqt
148995	šrp	šrp
148996	w	w
148997	šlmm	šlmm
#---------------------------- KTU 1.46 8
148998	alp	alp
148999	l	l
149000	bʿl	bʿl
149001	w	w
149002	aṯrt	aṯrt
149003	ʿṣrm	ʿṣrm
149004	l	l
149005	inš	inš
#---------------------------- KTU 1.46 9
149006	ilm	ilm
149007	gdlt	gdlt
149008	l	l
149009	bbtm	bbtm
149010	gdlt	gdlt
149011	ʿrb	ʿrb
149012	špš	špš
149013	wḥl	wḥl
#---------------------------- KTU 1.46 10
149014	mlk	mlk
149015	b	b
149016	arbʿt	arbʿt
149017	ʿšrt	ʿšrt
149018	yrtḥṣ	yrtḥṣ
149019	mlk	mlk
149020	brr	brr
#---------------------------- KTU 1.46 11
149021	b	b
149022	ym	ym
149023	mlat	mlat
149024	yqln	yqln
149025	ṯn	ṯn
149026	alpm	alpm
149027	yrḫ	yrḫ
149028	ʿšrt	ʿšrt
#---------------------------- KTU 1.46 12
149029	l	l
149030	bʿl	bʿl
149031	ṣpn	ṣpn
149032	dqtm	dqtm
149033	wynt	wynt
149034	qrt	qrt
#---------------------------- KTU 1.46 13
149035	w	w
149036	mtntm	mtntm
149037	w	w
149038	š	š
149039	l	l
149040	rmš	rmš
149041	kbd	kbd
149042	w	w
149043	š	š
#---------------------------- KTU 1.46 14
149044	l	l
149045	šlm	šlm
149046	kbd	kbd
149047	alp	alp
149048	wš	wš
149049	lbʿl	lbʿl
149050	ṣpn	ṣpn
#---------------------------- KTU 1.46 15
149051	dqt	dqt
149052	l	l
149053	ṣpn	ṣpn
149054	šrp	šrp
149055	w	w
149056	šlmm	šlmm
149057	kmm	kmm
#---------------------------- KTU 1.46 16
149058	w	w
149059	bbt	bbt
149060	bʿl	bʿl
149061	ugrt	ugrt
149062	kbdm	kbdm
149063	w	w
149064	npš	npš
#---------------------------- KTU 1.46 17
149065	ilib	ilib
149066	gdlt	gdlt
149067	il	il
149068	š	š
149069	bʿl	bʿl
149070	š	š
149071	ʿnt	ʿnt
149072	ṣpn	ṣpn
#---------------------------- KTU 1.46 18
149073	w	w
149074	npš	npš
