#---------------------------- KTU 2.21 1
156904	tḥm	tḥm
156905	mlk	mlk
156906	amr	amr
#---------------------------- KTU 2.21 2
156907	l	l
156908	mlkt	mlkt
156909	ugrt	ugrt
#---------------------------- KTU 2.21 3
156910	aḫty	aḫty
156911	rgm	rgm
#---------------------------- KTU 2.21 4
156912	yšlm	yšlm
156913	lk	lk
#---------------------------- KTU 2.21 5
156914	ilm	ilm
156915	tšlmk	tšlmk
#---------------------------- KTU 2.21 6
156916	tġrk	tġrk
#---------------------------- KTU 2.21 7
156917	hlny	hlny
156918	ibrkḏ	ibrkḏ
#---------------------------- KTU 2.21 8
156919	mkry	mkry
156920	rgm	rgm
156921	l	l
156922	skn	skn
156923	gt	gt
#---------------------------- KTU 2.21 9
156924	mlkt	mlkt
156925	ugrt	ugrt
#---------------------------- KTU 2.21 10
156926	hnkt	hnkt
156927	rgmt	rgmt
#---------------------------- KTU 2.21 11
156928	iky	iky
156929	l	l
156930	ilak	ilak
#---------------------------- KTU 2.21 12
156931	ʿtn	ʿtn
156932	ʿmy	ʿmy
#---------------------------- KTU 2.21 13
156933	kl	kl
156934	šlm	šlm
156935	w	w
156936	lm	lm
#---------------------------- KTU 2.21 14
156937	xxxk	xxxk
156938	ʿmk	ʿmk
#---------------------------- KTU 2.21 15
156939	xxšlm	xxšlm
156940	kspy	kspy
#---------------------------- KTU 2.21 16
156941	ṯṯ	ṯṯ
156942	mat	mat
156943	ʿmnkm	ʿmnkm
#---------------------------- KTU 2.21 17
156944	w	w
156945	l	l
156946	atnnk	atnnk
#---------------------------- KTU 2.21 18
156947	w	w
156948	l	l
156949	mlkm	mlkm
#---------------------------- KTU 2.21 19
156950	lxxxldk	lxxxldk
#---------------------------- KTU 2.21 20
156951	hxxxxm	hxxxxm
#---------------------------- KTU 2.21 21
156952	txxxxx	txxxxx
156953	titṯm	titṯm
#---------------------------- KTU 2.21 22
156954	hxxxxxb	hxxxxxb
156955	ḫt	ḫt
#---------------------------- KTU 2.21 23
156956	bxxxxxtlk	bxxxxxtlk
#---------------------------- KTU 2.21 24
156957	xxxxxxtitṯm	xxxxxxtitṯm
#---------------------------- KTU 2.21 25
156958	xxxxxxm	xxxxxxm
#---------------------------- KTU 2.21 26
156959	xxxxxx	xxxxxx
#---------------------------- KTU 2.21 27
156960	xxxxxx	xxxxxx
#---------------------------- KTU 2.21 28
156961	xxxxxxy	xxxxxxy
#---------------------------- KTU 2.21 29
156962	xxxxxxxt	xxxxxxxt
#---------------------------- KTU 2.21 30
156963	xxxxxxxx	xxxxxxxx
#---------------------------- KTU 2.21 31
156964	w	w
156965	hxx	hxx
