#---------------------------- KTU 1.153 1
155067	q	q
#---------------------------- KTU 1.153 2
155068	x	x
#---------------------------- KTU 1.153 3
155069	dbḥ	dbḥ
#---------------------------- KTU 1.153 4
155070	kt	kt
#---------------------------- KTU 1.153 5
155071	ba	ba
#---------------------------- KTU 1.153 6
155072	n	n
155073	il	il
#---------------------------- KTU 1.153 7
155074	alp	alp
#---------------------------- KTU 1.153 8
155075	y	y
#---------------------------- KTU 1.153 9
155076	z	z
#---------------------------- KTU 1.153 10
155077	r	r
#---------------------------- KTU 1.153 11
155078	d	d
