#---------------------------- KTU 1.130 1
154562	x	x				
#---------------------------- KTU 1.130 2
154563	lš	lš				DULAT: NOT FOUND
154564	x	x				
#---------------------------- KTU 1.130 3
154565	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154566	bʿl	bˤl[;bˤl(I)/;bˤl(II)/	/b-ʕ-l/;bʕl (I);bʕl (II)	vb;n.;n., DN	to make, manufacture; to work;labourer, unskilled labourer;lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
154567	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
#---------------------------- KTU 1.130 4
154568	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154569	dgn	dgn(I)/	dgn (I)	n.	grain, wheat	
154570	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
#---------------------------- KTU 1.130 5
154571	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154572	ʿntṣpn	ˤntṣpn				DULAT: NOT FOUND
#---------------------------- KTU 1.130 6
154573	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n.;num.	(head of) cattle;(one, a) thousand	
154574	wš	wš				DULAT: NOT FOUND
#---------------------------- KTU 1.130 7
154575	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154576	pdry	pdry				DULAT: NOT FOUND
#---------------------------- KTU 1.130 8
154577	w	w	w	conj.	and	
154578	šlmm	šlmm(II)/	šlm (II)	n.	communion victim / sacrifice, ‘peace-offering’	
#---------------------------- KTU 1.130 9
154579	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154580	ilibš	ilibš				DULAT: NOT FOUND
#---------------------------- KTU 1.130 10
154581	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154582	bʿl	bˤl[;bˤl(I)/;bˤl(II)/	/b-ʕ-l/;bʕl (I);bʕl (II)	vb;n.;n., DN	to make, manufacture; to work;labourer, unskilled labourer;lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
154583	ugrt	ugrt				DULAT: NOT FOUND
154584	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
#---------------------------- KTU 1.130 11
154585	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154586	bʿl	bˤl[;bˤl(I)/;bˤl(II)/	/b-ʕ-l/;bʕl (I);bʕl (II)	vb;n.;n., DN	to make, manufacture; to work;labourer, unskilled labourer;lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
154587	ḫlbš	ḫlbš				DULAT: NOT FOUND
#---------------------------- KTU 1.130 12
154588	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154589	yrḫ	yrḫ/	yrḫ	n.	moon	
154590	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
#---------------------------- KTU 1.130 13
154591	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154592	ʿnt	ˤnt(I)/;ˤnt(II);ˤnt(I)/	ʕnt (I);ʕnt (II);ʕn (I)	DN;adv.;n.	sister;now;eye	ambiguous DULAT candidates: 4 (showing top 3)
154593	ṣpn	ṣpn/	ṣpn	TN, DN	north	
#---------------------------- KTU 1.130 14
154594	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n.;num.	(head of) cattle;(one, a) thousand	
154595	wš	wš				DULAT: NOT FOUND
#---------------------------- KTU 1.130 15
154596	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154597	pdryš	pdryš				DULAT: NOT FOUND
#---------------------------- KTU 1.130 16
154598	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
154599	ymmlatalpm	ymmlatalpm				DULAT: NOT FOUND
154600	ʿlm	ˤlm(I)/;ˤlm(I);ˤlm(II)	ʕlm (I);ʕl (I);ʕl (II)	n.;prep.;adv.	eternity, perpetuity;upon, on top of;above, on top	ambiguous DULAT candidates: 4 (showing top 3)
#---------------------------- KTU 1.130 17
154601	nbšt	nbšt/	nbšt	n.	living being(s), animal(s)	
154602	yrḫ	yrḫ/	yrḫ	n.	moon	
154603	lbʿl	lbˤl				DULAT: NOT FOUND
#---------------------------- KTU 1.130 18
154604	dqtm	dqtm(I)/	dqt (I)	adj. or n.	small, tiny, fine	
154605	w	w	w	conj.	and	
154606	šynt	šynt				DULAT: NOT FOUND
154607	qrt	qrt(I)/;qrt(II)/	qrt (I);qrt (II)	n.;n.	city;glory, honour	
#---------------------------- KTU 1.130 19
154608	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154609	ṯʿ	ṯˤ(I)/;ṯˤ(II)/	ṯʕ (I);ṯʕ (II)	n.;n.	offering;Hero	
154610	mtntm	mtntm/	mtnt	n.	loin	
154611	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154612	ṯʿ	ṯˤ(I)/;ṯˤ(II)/	ṯʕ (I);ṯʕ (II)	n.;n.	offering;Hero	
#---------------------------- KTU 1.130 20
154613	w	w	w	conj.	and	
154614	kbdm	kbdm(I)/	kbd (I)	n.	liver	
154615	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154616	kṯrt	kṯrt/	kṯrt	DN	Swallows	
#---------------------------- KTU 1.130 21
154617	rmš	rmš				DULAT: NOT FOUND
154618	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
154619	w	w	w	conj.	and	
154620	ššlm	ššlm				DULAT: NOT FOUND
#---------------------------- KTU 1.130 22
154621	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154622	bʿl	bˤl[;bˤl(I)/;bˤl(II)/	/b-ʕ-l/;bʕl (I);bʕl (II)	vb;n.;n., DN	to make, manufacture; to work;labourer, unskilled labourer;lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
154623	ṣpn	ṣpn/	ṣpn	TN, DN	north	
154624	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n.;num.	(head of) cattle;(one, a) thousand	
154625	wš	wš				DULAT: NOT FOUND
#---------------------------- KTU 1.130 23
154626	šrp	šrp/	šrp	n.	burnt sacrifice, burnt offering, holocaust	
154627	ʿṣr	ˤṣr(I)/	ʕṣr (I)	n.	bird	
154628	lṣpn	lṣpn				DULAT: NOT FOUND
#---------------------------- KTU 1.130 24
154629	w	w	w	conj.	and	
154630	šlmm	šlmm(II)/	šlm (II)	n.	communion victim / sacrifice, ‘peace-offering’	
154631	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154632	bʿl	bˤl[;bˤl(I)/;bˤl(II)/	/b-ʕ-l/;bʕl (I);bʕl (II)	vb;n.;n., DN	to make, manufacture; to work;labourer, unskilled labourer;lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
154633	ugrt	ugrt				DULAT: NOT FOUND
#---------------------------- KTU 1.130 25
154634	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n.;num.	(head of) cattle;(one, a) thousand	
154635	w	w	w	conj.	and	
154636	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
154637	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154638	ṣpn	ṣpn/	ṣpn	TN, DN	north	
#---------------------------- KTU 1.130 26
154639	bt	bt(I)/;bt(II)/;bt(III)/	bt (I);bt (II);bt (III)	n.;n.;n.	daughter;house, building; residence, home;length, piece	ambiguous DULAT candidates: 4 (showing top 3)
154640	bʿl	bˤl[;bˤl(I)/;bˤl(II)/	/b-ʕ-l/;bʕl (I);bʕl (II)	vb;n.;n., DN	to make, manufacture; to work;labourer, unskilled labourer;lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
154641	ugrt	ugrt				DULAT: NOT FOUND
154642	kbdm	kbdm(I)/	kbd (I)	n.	liver	
#---------------------------- KTU 1.130 27
154643	npš	npš(I)/;npš(II)/	npš (I);npš (II)	n.;n.	throat, fauces;red wool	
154644	ilib	ilib(I)/	ỉlỉb (I)	DN	father god	
154645	gdlt	gdlt(I)/;gdlt(II)/	gdlt (I);gdlt (II)	n.;n.	head of cattle, cow for sacrifice;power, reach	
#---------------------------- KTU 1.130 28
154646	t	t[;t[;t[	/l-q-ḥ/;/p-r-ʕ/;/y-b-m/	vb;vb;vb	to get hold of, take, grasp; to receive, accept, take (away); to collect, hold; to choose, opt for something;to wash;to proclaim oneself a nubile widow	ambiguous DULAT candidates: 17 (showing top 3)
#---------------------------- KTU 1.130 29
154647	wl	wl				DULAT: NOT FOUND
154648	ddmš	ddmš				DULAT: NOT FOUND
154649	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
