#---------------------------- KTU 1.14 I:1
141678	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly	
141679	krt	krt/	krt	PN	krt	
#---------------------------- KTU 1.14 I:2
141680	xxxx	xxxx				
141681	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n.	to reign;kingdom (power and territory)	
#---------------------------- KTU 1.14 I:3
141682	xxxxxm	xxxxxm				DULAT: NOT FOUND
141683	k	k(I);k(III);k(II)	k (I);k (III);k (II)	prep.;Subordinating or completive functor;emph. functor	like;when;yes	
#---------------------------- KTU 1.14 I:4
141684	xxxxxxˤ	xxxxxxˤ				DULAT: NOT FOUND
#---------------------------- KTU 1.14 I:5
141685	xxxxm	xxxxm				DULAT: NOT FOUND
141686	il	il(I)/	ỉl (I)	n.	god	
141687	xxxxx	xxxxx				
#---------------------------- KTU 1.14 I:6
141688	xxxd	xxxd				DULAT: NOT FOUND
141689	nhr	nhr/	nhr	n.	river	
141690	umt	umt/	umt	n.	family	
#---------------------------- KTU 1.14 I:7
141691	krt	krt/	krt	PN	krt	
141692	ˤrwt	ˤrw[	/ʕ-r-w/	vb	to be consumed	
141693	bt	bt(II)/;bt(I)/;bt(III)/	bt (II);bt (I);bt (III)	n.;n.;n.	house;daughter;length	
#---------------------------- KTU 1.14 I:8
141694	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n.	to reign;kingdom (power and territory)	
141695	itdb	ʔ]t]bd[	/ʔ-b-d/	vb	be missing	
141696	d	d	d	det. or rel. functor	the one(s) of	
141697	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
#---------------------------- KTU 1.14 I:9
141698	aḫm	aḫ(I)/	ảḫ (I)	n.	brother (by blood)	
141699	lh	l(I)	l (I)	prep.	to	
141700	ṯmnt	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
141701	bn	bn(I)/;bn(II);bn[	bn (I);bn (II);/b-n/	n.;prep.;vb	son;between;to understand	
141702	um	um/	ủm	n.	mother	
#---------------------------- KTU 1.14 I:10
141703	krt	krt/	krt	PN	krt	
141704	ḥtkn	ḥtk(II)/	ḥtk (II)	n.	lineage	
141705	rš	rš[	/r-š(-š)/	vb	to be ruined	
#---------------------------- KTU 1.14 I:11
141706	krt	krt/	krt	PN	krt	
141707	grdš	grdš[	/g-r-d-š/	vb	to be undermined	
141708	mknt	mknt/	mknt	n.	family seat	
#---------------------------- KTU 1.14 I:12
141709	aṯt	aṯt/	ảṯt	n.	woman	
141710	ṣdqh	ṣdq(I)/	ṣdq (I)	n. or adj. (?)	justice	
141711	l	l(II);l(I);l(III)	l (II);l (I);l (III)	adv.;prep.;functor	no;to;certainly	
141712	ypq	ypq[	/y-p-q/	vb	to get	
#---------------------------- KTU 1.14 I:13
141713	mtrḫt	mtrḫt/	mtrḫt	n.	consort	
141714	yšrh	yšr(I)/	yšr (I)	n.	uprightness	
#---------------------------- KTU 1.14 I:14
141715	aṯt	aṯt/	ảṯt	n.	woman	
141716	trḫ	trḫ[	/t-r-ḫ/	vb	to marry	
141717	w	w	w	conj.	and	
141718	tbˤt	!t!tbˤ[	/t-b-ʕ/	vb	to go	
#---------------------------- KTU 1.14 I:15
141719	ṯt	ṯn(I)/	ṯn (I)	num.	two	
141720	rum	rum/	rủm	n.	wild bull	
141721	tkn	!t!kn[	/k-n/	vb	to be (stable)	
141722	lh	l(I)	l (I)	prep.	to	
#---------------------------- KTU 1.14 I:16
141723	ṯmṯlṯt	ṯmṯlṯt				DULAT: NOT FOUND
141724	kṯrm	kṯr(III)/;kṯr(II)/;kṯr(I)/	kṯr (III);kṯr (II);kṯr (I)	DN/element of DN;n.;adj.	kṯr (III);vigour;skilful	
141725	tmt	tm/	tm	adj.	complete	
#---------------------------- KTU 1.14 I:17
141726	mrbˤt	mrbˤt/	mrbʕt	n.	the fourth	
141727	zblnm	zbln/	zbln	n.	sickness	
#---------------------------- KTU 1.14 I:18
141728	mḫmšt	mḫmšt/	mḫmšt	n.	the fifth one	
141729	yitsp	ʔ]t]sp[	/ʔ-s-p/	vb	to gather	
#---------------------------- KTU 1.14 I:19
141730	ršp	ršp/	ršp	DN	Rašap	
141731	mṯdṯt	mṯdṯt/	mṯdṯt	n.	the sixth	
141732	ġlm	ġlm/	ġlm	n.	boy	
#---------------------------- KTU 1.14 I:20
141733	ym	ym(II)/;ym(I)/	ym (II);ym (I)	n.;n.	sea;day	
141734	mšbˤthn	mšbˤt/	mšbʕt	n.	the seventh	
141735	b	b	b	prep.	in	
141736	šlḥḥ	šlḥḥ				DULAT: NOT FOUND
#---------------------------- KTU 1.14 I:21
141737	ttpl	n]t]pl[	/n-p-l/	vb	to fall	
141738	yˤn	!y!ˤn[;ˤny(I)[;ˤnw[	/ʕ-n/;/ʕ-n-y/ (I);/ʕ-n-w/	vb;vb;vb	to see;to answer;to be / remain depressed	
141739	ḥtkh	ḥtk(II)/;ḥtk(III)/	ḥtk (II);ḥtk (III)	n.;n.	lineage;sovereignty	
#---------------------------- KTU 1.14 I:22
141740	krt	krt/	krt	PN	krt	
141741	yˤn	!y!ˤn[;ˤny(I)[;ˤnw[	/ʕ-n/;/ʕ-n-y/ (I);/ʕ-n-w/	vb;vb;vb	to see;to answer;to be / remain depressed	
141742	ḥtkh	ḥtk(II)/;ḥtk(III)/	ḥtk (II);ḥtk (III)	n.;n.	lineage;sovereignty	
141743	rš	rš[	/r-š(-š)/	vb	to be ruined	
#---------------------------- KTU 1.14 I:23
141744	mid	mi/	mỉ	n.	abundance	
141745	grdš	grdš[	/g-r-d-š/	vb	to be undermined	
141746	ṯbth	ṯbt/	ṯbt	n.	seat	
#---------------------------- KTU 1.14 I:24
141747	w	w	w	conj.	and	
141748	bklhn	bklhn				DULAT: NOT FOUND
141749	špḥ	špḥ				DULAT: NOT FOUND
141750	yitbd	ʔ]t]bd[	/ʔ-b-d/	vb	be missing	
#---------------------------- KTU 1.14 I:25
141751	w	w	w	conj.	and	
141752	b	b	b	prep.	in	
141753	pḫyrh	pḫyr/	pḫyr	n.	whole	
141754	yrṯ	yrṯ[;yrṯ(I)/	/y-r-ṯ/;yrṯ (I)	vb;n.	to inherit;heir	
#---------------------------- KTU 1.14 I:26
141755	yˤrb	!y!ˤrb(I)[	/ʕ-r-b/ (I)	vb	to enter	
141756	b	b	b	prep.	in	
141757	ḥdrh	ḥdr/	ḥdr	n.	room	
141758	ybky	!y!bky[	/b-k-y/	vb	to weep	
#---------------------------- KTU 1.14 I:27
141759	b	b	b	prep.	in	
