id	surface form	morphological parsing	DULAT	POS	gloss	comments
id	surface form	surface form				DULAT: NOT FOUND
# KTU 2.59 1						
158609	x	x				
# KTU 2.59 2						
158610	x	x				
158611	ugrt	ugrt/	ủgrt	TN	Ugarit	
# KTU 2.59 3						
158612	d	d	d	det. or rel. functor	the one(s) of	
158613	w	w	w	conj.	and	
# KTU 2.59 4						
158614	x	x				
