#---------------------------- KTU 1.179 1
156068	b	b	b	prep.	in
156069	bt	bt(II)/;bt(I)/;b(III)/t=	bt (II);bt (I);bt (III)	n. m.;n. f.;n. m.	house;daughter;length
156070	ytn	!y!tn[	/y-t-n/	vb	to give
#---------------------------- KTU 1.179 2
156071	x	?	?	?	?
156072	tḥt	tḥt(I)	tḥt (I)	prep.	under
156073	il	il(I)/	ỉl (I)	n. m.	god
156074	ṯmk	ṯm+k(I)	ṯm,-k (I)	adv.,pers. pn./morph.	there,your(s)
#---------------------------- KTU 1.179 3
156075		?	?	?	?
156076	w	w	w	conj.	and
156077	špty	špt/	špt	n. f.	lip
156078	w	w	w	conj.	and
156079	ḥbr	ḥbr(I)/	ḥbr (I)	n. m.	companion
156080	b	b	b	prep.	in
#---------------------------- KTU 1.179 4
156081	xṯrt	?	?	?	?	DULAT: NOT FOUND
156082	hm	hm(II)	hm (II)	conj./interr. functor	if
156083	škb	škb[	/š-k-b/	vb	to lie down
156084	ˤl	ˤl(I)	ʕl (I)	prep.	upon
156085	thm	thm/	thm	n. m.	ocean
#---------------------------- KTU 1.179 5
156086	šk	š/+k(I);šlm[+k(I);šrt(II)/+k(I)	š,-k (I);/š-l-m/,-k (I);šrt (II),-k (I)	n. m.,pers. pn./morph.;vb,pers. pn./morph.;n. f.,pers. pn./morph.	ram,your(s);to be well,your(s);?,your(s)
156087	qṣḥm	qṣḥ/	qṣḥ	n. m.	cumin
156088	ˤpˤpk	ˤpˤp/+k	ʕpʕp	n. m.	eyelid
#---------------------------- KTU 1.179 6
156089	b	b	b	prep.	in
156090	adx	?	?	?	?	DULAT: NOT FOUND
156091	pˤnk	pˤn/+k	pʕn	n. f.	foot
156092	ydk	!y!dk[	d-k(-k)	vb	to be pounded
156093	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
156094	thm	thm/	thm	n. m.	ocean
#---------------------------- KTU 1.179 7
156095	xm	?	?	?	?	DULAT: NOT FOUND
156096	ḥmm	ḥmm/	ḥmm	n. m.	heat
156097	b	b	b	prep.	in
156098	bšrk	bšr/+k(I);bšr[+k(I)	bšr,-k (I);/b-š-r/,-k (I)	n. m.,pers. pn./morph.;vb,pers. pn./morph.	flesh,your(s);to impart (good) news,your(s)
#---------------------------- KTU 1.179 8
156099	kbkb	kbkb/	kbkb	n. m.	heavenly body
156100	kbkbm	kbkb/	kbkb	n. m.	heavenly body
156101	al	al(I);al(II)	ảl (I);ảl (II)	neg. functor;pos. functor	no;surely
156102	kbkb	kbkb/	kbkb	n. m.	heavenly body
#---------------------------- KTU 1.179 9
156103	dm	dm(I);dm(II)/;ˤbd(I)/	dm (I);dm (II);ʕbd (I)	functor;n. m.;n. m.	since;blood;servant
156104	kbkb	kbkb/	kbkb	n. m.	heavenly body
156105	šmm	šm(I)/m	šmm (I)	n. m.	heavens
156106	wthm	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.179 10
156107	kbkb	kbkb/	kbkb	n. m.	heavenly body
156108	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make
156109	w	w	w	conj.	and
156110	pdry	pdr(I)/+y(I);pdr(I)/+y(II)	pdr (I),-y (I);pdr (I),-y (II)	n. m.,prep.;n. m.,postp. functor	town,my;town,yes
156111	kbkb	kbkb/	kbkb	n. m.	heavenly body
#---------------------------- KTU 1.179 11
156112	kṯr	kṯr(III)/	kṯr (III)	DN/element of DN	kṯr (III)
156113	w	w	w	conj.	and
156114	yss	?	?	?	?	DULAT: NOT FOUND
156115	kbkb	kbkb/	kbkb	n. m.	heavenly body
156116	ydd	ydd(I)/	ydd (I)	adj. m.	loved
156117	w	w	w	conj.	and
156118	šd	šd(I)/;šd(II)/;šdy[	šd (I);šd (II);/š-d-y/	n. m.;n. m.;vb	open field;a strip;to pour
#---------------------------- KTU 1.179 12
156119	x	?	?	?	?
156120	kbkb	kbkb/	kbkb	n. m.	heavenly body
156121	qdš	qdš(I)/;qdš(II)/	qdš (I);qdš (II)	adj. m.;n. m.	holy;sanctuary
156122	yrtḥṣ	r]t]ḥṣ[	/r-ḥ-ṣ/	vb	to wash
#---------------------------- KTU 1.179 13
156123	y	y	y	prep. functor	oh!
156124	ylḥm	!y!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat
156125	b	b	b	prep.	in
156126	lḥmy	lḥm/+y	lḥm	n. m.	grain
156127	yḥṣ	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.179 14
156128	rṯy	rṯ/+y(I);rṯ/+y(II)	rṯ,-y (I);rṯ,-y (II)	n. m.,prep.;n. m.,postp. functor	dirt,my;dirt,yes
156129	dˤt	dˤt(II)/	dʕt (II)	n. f.	sweat
156130	my	my(I)/	my (I)	pn. interr.	who?
156131	k	k(III);k(I);k(II)	k (III);k (I);k (II)	Subordinating or completive functor;prep.;emph. functor	when;like;yes
156132	qdš	qdš(I)/;qdš(II)/	qdš (I);qdš (II)	adj. m.;n. m.	holy;sanctuary
#---------------------------- KTU 1.179 15
156133	xm	?	?	?	?	DULAT: NOT FOUND
156134	ˤbd	ˤbd(I)/	ʕbd (I)	n. m.	servant
156135	ṭl	ṭl/	ṭl	n. m.	dew
156136	arbˤtm	arbˤ/	ảrbʕ	num.	four
#---------------------------- KTU 1.179 16
156137	y	y	y	prep. functor	oh!
156138	w	w	w	conj.	and
156139	lqḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of
156140	prṯt	?	?	?	?	DULAT: NOT FOUND
156141	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make
#---------------------------- KTU 1.179 17
156142	x	?	?	?	?
156143	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make
156144	qdšm	qdš(I)/	qdš (I)	adj. m.	holy
156145	b	b	b	prep.	in
156146	nhr	nhr/	nhr	n. m.	river
#---------------------------- KTU 1.179 18
156147	nḫl	nḫl(I)/	nḫl (I)	n. m.	torrent
156148	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʕṯtrt (II)
156149	b	b	b	prep.	in
