#---------------------------- KTU 1.20 I:1
146697	rpum	rpu/	rpủ	n.	healer	
146698	tdbḥn	!t!dbḥ[	/d-b-ḥ/	vb	to sacrifice	
#---------------------------- KTU 1.20 I:2
146699	bˤd	bˤd	bʕd	adv./prep.	behind	
146700	ilnym	ilny/	ỉlny	adj. or n.	divine one	
#---------------------------- KTU 1.20 I:3
146701						
146702	km	k(I);k(III);k(IV)	k (I);k (III);k (IV)	prep.;Subordinating or completive functor;adv.	like;when;thus	
146703	tmtm	tm/+m(I);tm/+m(II)	tm,-m (I);tm,-m (II)	adj.,morph.;adj.,emph. or det. encl. morph.	complete,;complete,und das (ist) so!	
#---------------------------- KTU 1.20 I:4
146704	b	b	b	prep.	in	
146705	k	k(I);k(III);k(II)	k (I);k (III);k (II)	prep.;Subordinating or completive functor;emph. functor	like;when;yes	
146706	qrb	qrb[;qrb/	/q-r-b/;qrb	vb;n.	to approach;inside	
146707	sd	sd/	sd	n.	council	
#---------------------------- KTU 1.20 I:5
146708	n	l(I);ˤl(I);mġy[	l (I);ʕl (I);/m-ġ-y/	prep.;prep.;vb	to;upon;to come	
146709	bym	b+m(I);b+m(II)	b,-m (I);b,-m (II)	prep.,morph.;prep.,emph. or det. encl. morph.	in,;in,und das (ist) so!	
146710	qẓ	qẓ/	qẓ	n.	summer	
#---------------------------- KTU 1.20 I:6
146711	rpim	rpu/	rpủ	n.	healer	
146712	tlḥmn	!t!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
#---------------------------- KTU 1.20 I:7
146713	rpim	rpu/	rpủ	n.	healer	
146714	tštyn	!t!šty[	/š-t-y/	vb	to drink	
#---------------------------- KTU 1.20 I:8
146715						
146716	il	il(I)/	ỉl (I)	n.	god	
146717	d	d	d	det. or rel. functor	the one(s) of	
146718	ˤrgzm	ˤrgz(I)/	ʕrgz (I)	n.	juniper berries (?)	
#---------------------------- KTU 1.20 I:9
146719						
146720	dt	d	d	det. or rel. functor	the one(s) of	
146721	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
146722	lty	lt+y(I);lt+y(II)	lt,-y (I);lt,-y (II)	?,prep.;?,postp. functor	?,my;?,yes	
#---------------------------- KTU 1.20 I:10
146723	tdbḥ	!t!dbḥ[	/d-b-ḥ/	vb	to sacrifice	
146724	amr	amr(I)/	ảmr (I)	n.	order	
#---------------------------- KTU 1.20 I:11
146725	yxxx	yxxx				DULAT: NOT FOUND
#---------------------------- KTU 1.20 II:1
146726	ṯmn	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
146727	b	b	b	prep.	in	
146728	qrb	qrb[;qrb/	/q-r-b/;qrb	vb;n.	to approach;inside	
146729	hkly	hkl/	hkl	n.	palace	
146730	aṯrh	aṯr(I)	ảṯr (I)	adv. or prep.	then	
146731	rpum	rpu/	rpủ	n.	healer	
#---------------------------- KTU 1.20 II:2
146732	ndd	ndd[	/n-d-d/	vb	to go	
146733	aṯrh	aṯr(I)	ảṯr (I)	adv. or prep.	then	
146734	ndd	ndd[	/n-d-d/	vb	to go	
146735	ilm	il(I)/	ỉl (I)	n.	god	
146736	mrkbt	mrkbt/	mrkbt	n.	(light war-)chariot	
#---------------------------- KTU 1.20 II:3
146737	asr	asr/;ʔsr[	ảsr;/ʔ-s-r/	n.;vb	prisoner;to tie	
146738	sswm	ss/	s:śs	n.	horse	
146739	tṣmd	!t!ṣmd[	/ṣ-m-d/	vb	to harness	
146740	b	b	b	prep.	in	
146741	gx	gx				DULAT: NOT FOUND
#---------------------------- KTU 1.20 II:4
146742	tˤln	!t!ˤly[	/ʕ-l-y/	vb	to go up	
146743	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly	
146744	mrkbthm	mrkbt/	mrkbt	n.	(light war-)chariot	
146745	tity	!t!ʔtw[	/ʔ-t-w/	vb	to come	
#---------------------------- KTU 1.20 II:5
146746	tlkn	!t!hlk[	/h-l-k/	vb	to go	
146747	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n.;n.	day;sea	
146748	w	w	w	conj.	and	
146749	ṯn	ṯn(I)/;ṯn(II)/;ṯn(III)/	ṯn (I);ṯn (II);ṯn (III)	num.;num./adj.;n.	two;second;crimson (cloth	
146750	aḫr	aḫr	ảḫr	adv./prep./conj.	afterwards	
146751	špšm	špš/	špš	n.	sun	
146752	b	b	b	prep.	in	
146753	ṯlṯ	ṯlṯ(I)/;ṯlṯ(V)/;ṯlṯ(II)/	ṯlṯ (I);ṯlṯ (V);ṯlṯ (II)	n. num.;n.;adj. ord. num.	three;copper;third	
#---------------------------- KTU 1.20 II:6
146754	mġy	mġy[	/m-ġ-y/	vb	to come	
146755	rpum	rpu/	rpủ	n.	healer	
