#---------------------------- KTU 1.92 1
151325	d	d	d	det. or rel. functor	the one(s) of	
151326	ṯbil	ṯbil				DULAT: NOT FOUND
#---------------------------- KTU 1.92 2
151327	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʕṯtrt (II)	
151328	ṣwdt	ṣd[	/ṣ-d/	vb	to hunt	
#---------------------------- KTU 1.92 3
151329	tlk	hlk[	/h-l-k/	vb	to go	
151330	bmdbr	bmdbr				DULAT: NOT FOUND
#---------------------------- KTU 1.92 4
151331	tḥd	ḥw(I)[+d	/ḥ-w/y-y/ (I),-d	vb,→	to live,	
151332	ˤn	ˤn(I)/;ˤn[;ˤn(II)/	ʕn (I);/ʕ-n/;ʕn (II)	n.;vb;n.	eye;to see;furrow	
151333	whl	whl				DULAT: NOT FOUND
#---------------------------- KTU 1.92 5
151334	w	w	w	conj.	and	
151335	tglṯ	!t!glṯ[	/g-l-ṯ/	vb	to jump	
151336	thmt	thmt/	thmt	n.	Primordial Ocean	
151337	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
#---------------------------- KTU 1.92 6
151338	yṣi	yṣʔ[	/y-ṣ-ʔ/	vb	to go out	
151339	ġlh	ġl(I)/	ġl (I)	n.	far extent of desert	
151340	tḥmd	tḥm/+d	tḥm,-d	n.,→	message,	
#---------------------------- KTU 1.92 7
151341	mrḥh	mrḥ/	mrḥ	n.	lance	
151342	ladr	ladr				DULAT: NOT FOUND
151343	tl	tl(I)/;tl(II)/	tl (I);tl (II)	n.;n.	hill;weapon	
#---------------------------- KTU 1.92 8
151344	tṯb	tṯb/;!t!ṯb[;yṯb[	tṯb;/ṯ-b/;/y-ṯ-b/	DN;vb;vb	tṯb;to return;to sit down	
151345	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʕṯtrt (II)	
151346	bġlx	bġlx				DULAT: NOT FOUND
#---------------------------- KTU 1.92 9
151347	qrẓ	qrẓ/	qrẓ	n.	acacia	
151348	tšt	!t!št[;šty[	/š-t/;/š-t-y/	vb;vb	to place;to drink	
151349	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly	
151350	šmal	šmal/	šmảl	adj. or n.	left	
#---------------------------- KTU 1.92 10
151351	arbḫ	arbḫ/	ảrbḫ	adj. or n.	four year old (animal)	
151352	ˤnh	ˤn(I)/	ʕn (I)	n.	eye	
151353	tšu	nšʔ[	/n-š-ʔ/	vb	to raise	
151354	wt	wt				DULAT: NOT FOUND
#---------------------------- KTU 1.92 11
151355	aylt	aylt(I)/	ảylt (I)	n.	hind	
151356	tġpy	!t!ġpy[	/ġ-p-y/	vb	to espy	
151357	ṯr	ṯr(I)/	ṯr (I)	n.	bull	
151358	ṯr	ṯr(I)/	ṯr (I)	n.	bull	
#---------------------------- KTU 1.92 12
151359	b	b	b	prep.	in	
151360	qr	qr(I)/;qr(II)/;qr(III)/	qr (I);qr (II);qr (III)	n.;n.;n.	source;noise;wall	
151361	mrḥh	mrḥ/	mrḥ	n.	lance	
151362	tiḫd	!t!ʔḫd[	/ʔ-ḫ-d(/ḏ)/	vb	to collect	
#---------------------------- KTU 1.92 13
151363	šbrh	šbr/	šbr	n.	stick	
151364	bm	b	b	prep.	in	
151365	ymn	ymn(I)/	ymn (I)	n.	right (side)	
151366	tr	tr[;tr(II)/	/t-r/;tr (II)	vb;n.	to scour;turtledove	
#---------------------------- KTU 1.92 14
151367	tšpl	!t!špl[	/š-p-l/	vb	to bend down	
151368	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n./DN;n.;vb	Baʿlu;labourer;to make	
151369	ˤbx	ˤbx				DULAT: NOT FOUND
#---------------------------- KTU 1.92 15
151370	ṯr	ṯr(I)/	ṯr (I)	n.	bull	
151371	abh	ab/	ảb	n.	father	
151372	il	il(I)/	ỉl (I)	n.	god	
151373	tṯrm	tṯrm				DULAT: NOT FOUND
#---------------------------- KTU 1.92 16
151374	tšlḥm	!t!]š]lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
151375	yrḫ	yrḫ/	yrḫ	n.	moon	
151376	ggn	gg(I)/+n(I);gg(I)/+n(II);gg(I)/+n(III)	gg (I),-n (I);gg (I),-n (II);gg (I),-n (III)	n.,morph.;n.,pers. pn./morph./vb;n.,pers. pn./morph.	roof,Sun;roof,me;roof,our	
151377						
#---------------------------- KTU 1.92 17
151378	kṯr	kṯr(III)/	kṯr (III)	DN/element of DN	kṯr (III)	
151379	ḥrš	ḥrš(I)/	ḥrš (I)	n.	craftsman	
151380	ḫssm	ḫssm				DULAT: NOT FOUND
#---------------------------- KTU 1.92 18
151381	xxxxxbm	xxxxxbm				DULAT: NOT FOUND
151382	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʕṯtrt (II)	
#---------------------------- KTU 1.92 19
151383	xxx	xxx				
151384	xxxṯr	xxxṯr				DULAT: NOT FOUND
#---------------------------- KTU 1.92 20
151385						
#---------------------------- KTU 1.92 21
151386						
#---------------------------- KTU 1.92 22
151387						
#---------------------------- KTU 1.92 23
151388	kt	kt(I)/;kt(II)/	kt (I);kt (II)	n.;n.	pitcher;stage	
151389	bnġr	bnġr				DULAT: NOT FOUND
151390	krm	krm/	krm	n.	vineyard	
#---------------------------- KTU 1.92 24
151391	x	x				
151392	abh	ab/	ảb	n.	father	
151393	krm	krm/	krm	n.	vineyard	
151394	ar	a/	ả	n.	light	
#---------------------------- KTU 1.92 25
151395	h	ˤl(I);hnd/;aḫt(I)/	ʕl (I);hnd;ảḫt (I)	prep.;dem. adj./pn.;n.	upon;this;sister (related by blood)	
151396	mḥtrt	mḥtrt/	mḥtrt	n.	green (garment)	
151397	pṯtm	pṯt(I)/	pṯt (I)	n.	linen	
#---------------------------- KTU 1.92 26
151398	ˤlh	ˤl(I)	ʕl (I)	prep.	upon	
151399	ušpġt	ušpġt/	ủšpġt	n.	ein Gewand	
151400	tišr	tišr/	tỉšr	n.	cypress	
#---------------------------- KTU 1.92 27
151401	ˤmh	ˤm(I)	ʕm (I)	prep.	to	
