#---------------------------- KTU 1.41 1
148529	ˤnt	ˤnt(I)/;ˤnt(II);ˤn(I)/t=	ʕnt (I);ʕnt (II);ʕn (I)	DN;adv.;n. f.	sister;now;eye
148530	š	š/	š	n. m.	ram
148531	ršp	ršp/	ršp	DN	Rašap
148532	š	š/	š	n. m.	ram
148533	dr	dr/	dr	n. m.	circle
148534	il	il(I)/	ỉl (I)	n. m.	god
148535	w	w	w	conj.	and
148536	pḫr	pḫr(I)/;pḫr(II)/	pḫr (I);pḫr (II)	n. m.;n. m.	assembly;potter
148537	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make
#---------------------------- KTU 1.41 17
148538	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148539	šlm	šlm[;šlm(I)/;šlm(III)/	/š-l-m/;šlm (I);šlm (III)	vb;n. m.;adj. m.	to be well;peace;pure
148540	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148541	w	w	w	conj.	and
148542	burm	?	?	?	?	DULAT: NOT FOUND
148543	lb	lb/	lb	n. m.	heart
#---------------------------- KTU 1.41 18
148544	rmṣt	rmṣ/t=	rmṣ	n.	embers
148545	ilhm	il(I)/+hm	ỉl (I),-hm	n. m.,pers. pn./morph.	god,their
148546	bˤlm	bˤl(II)/m	bʕl (II)	n. m.	lord
148547	w	w	w	conj.	and
148548	mlu	mlu/	mlủ	n. m.	fill
148549	dṯt	dṯt/	dṯt	n. f.	fodder or spring grass
148550	w	w	w	conj.	and
#---------------------------- KTU 1.41 19
148551	ksm	ksm/;ks/	ksm;ks	n. m.;n. m.	part;emmer-corn
148552	ṯlṯm	ṯlṯm/	ṯlṯm	num.	thirty
148553	mlu	mlu/	mlủ	n. m.	fill
148554	wmˤrb	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.41 20
148555	d	d	d	det. or rel. functor	the one(s) of
148556	yqḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of
148557	bt	bt(II)/;bt(I)/;b(III)/t=	bt (II);bt (I);bt (III)	n. m.;n. f.;n. m.	house;daughter;length
148558	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
148559	dbh	db/+h(I);db/+h(II)	db,-h (I);db,-h (II)	n. m.,pers. pn./morph.;n. m.,adv. functor	threshold,his /her (hers) / its;threshold,to
148560	šmn	šmn(I)/	šmn (I)	n. m.	oil
148561	mr	mr(I)/;mr(IV)/;mr(II)/	mr (I);mr (IV);mr (II)	n. m.;adj. m.;adj. m.	myrrh;valiant;bitter
#---------------------------- KTU 1.41 21
148562	šmn	šmn(I)/	šmn (I)	n. m.	oil
148563	rqḥ	rqḥ(I)/	rqḥ (I)	n. m.	perfumer
148564	nbt	nbt/	nbt	n. f.	honey
148565	mtnt	mtnt/	mtnt	n. f.	loin
148566	w	w	w	conj.	and
148567	ynt	ynt/	ynt	n. f.	dove
148568	qrt	qrt(I)/	qrt (I)	n. f.	city
#---------------------------- KTU 1.41 22
148569	w	w	w	conj.	and
148570	ṯn	ṯn(I)/	ṯn (I)	num.	two
148571	ḥtm	?	?	?	?	DULAT: NOT FOUND
148572	w	w	w	conj.	and
148573	bġr	bġr/	bġr	n. m.	shout
148574	arbˤ	arbˤ/	ảrbʕ	num.	four
148575	ˤšr	ˤšr[;ˤšr(I)/;ˤšr(I)/	/ʕ-š-r/;ʕšr (I);ʕšr(t) (I)	vb;n. num.;n. m.	ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods;ten;banquet
#---------------------------- KTU 1.41 23
148576	kdm	kd(I)/m	kd (I)	n. f.	jar
148577	yn	yn/	yn	n. m.	wine
148578	prs	pr/;prs(I)/	prś;prs (I)	n.;n. m.	misura di capacità per aridi;pole
148579	qmḥ	qmḥ/	qmḥ	n. m.	flour
148580	mˤlt	mˤl/t=	mʕlt	n. f.	step
#---------------------------- KTU 1.41 24
148581	mdbḥt	mdbḥ/t=	mdbḥ	n. m.	altar
148582	bt	bt(II)/;bt(I)/;b(III)/t=	bt (II);bt (I);bt (III)	n. m.;n. f.;n. m.	house;daughter;length
148583	ilt	ilt(I)/	ỉlt (I)	n. f.	goddess
148584	ˤṣrm	ˤṣr(I)/+m(I);ˤṣr(I)/+m(II)	ʕṣr (I),-m (I);ʕṣr (I),-m (II)	n. f.,morph.;n. f.,emph. or det. encl. morph.	bird,;bird,und das (ist) so!
148585	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148586	ṣpn	ṣpn/	ṣpn	TN/DN	north
148587	š	š/	š	n. m.	ram
#---------------------------- KTU 1.41 25
148588	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148589	ġlmt	ġlmt(I)/;ġlmt(II)/	ġlmt (I);ġlmt (II)	n. f.;n. f.	damsel;concealment
148590	š	š/	š	n. m.	ram
148591	w	w	w	conj.	and
148592	ll	ll(I)/	ll (I)	n. m.	night
148593	yrḫ	yrḫ/	yrḫ	n. m.	moon
#---------------------------- KTU 1.41 26
148594	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148595	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148596	nkl	?	?	?	?	DULAT: NOT FOUND
148597	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148598	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148599	bˤlt	bˤlt/	bʕlt	n. f.	lady
148600	bhtm	b(II)/t=	bt (II)	n. m.	house
#---------------------------- KTU 1.41 27
148601	ˤṣrm	ˤṣr(I)/+m(I);ˤṣr(I)/+m(II)	ʕṣr (I),-m (I);ʕṣr (I),-m (II)	n. f.,morph.;n. f.,emph. or det. encl. morph.	bird,;bird,und das (ist) so!
148602	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148603	ins	?	?	?	?	DULAT: NOT FOUND
148604	ilm	il(I)/m	ỉl (I)	n. m.	god
148605	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
#---------------------------- KTU 1.41 28
148606	ilhm	il(I)/+hm	ỉl (I),-hm	n. m.,pers. pn./morph.	god,their
148607	dqt	dqt(I)/	dqt (I)	adj. f. or n. f.	small
148608	špš	špš/	špš	n.	sun
148609	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148610	rš	rš[	/r-š(-š)/	vb	to be ruined
#---------------------------- KTU 1.41 29
148611	p	p(I);p(III)/;p(II)	p (I);p (III);p (II)	conj. functor;n. m.;adv.	and;mouth;here
148612	šrp	šrp/	šrp	n. m.	burnt sacrifice
148613	w	w	w	conj.	and
148614	šlmm	šl(II)/m	šlm (II)	n. m.	communion victim / sacrifice
148615	kmm	kmm	kmm	adv.	ditto
148616	dqtm	dqt(I)/	dqt (I)	adj. f. or n. f.	small
#---------------------------- KTU 1.41 30
148617	ilh	ilh/;il(I)/t=	ỉlh;ỉlt (I)	DN;n. f.	the ‘Divine One’;goddess
148618	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148619	ilhm	il(I)/+hm	ỉl (I),-hm	n. m.,pers. pn./morph.	god,their
148620	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148621	il	il(I)/	ỉl (I)	n. m.	god
#---------------------------- KTU 1.41 31
148622	dqt	dqt(I)/	dqt (I)	adj. f. or n. f.	small
148623	ṯkmn	ṯkm/+n(I);ṯkm/+n(II);ṯkm/+n(III)	ṯkm,-n (I);ṯkm,-n (II);ṯkm,-n (III)	n. m.,morph.;n. m.,pers. pn./morph./vb;n. m.,pers. pn./morph.	shoulder,Sun;shoulder,me;shoulder,our
148624	w	w	w	conj.	and
148625	šnm	šnw[+m(I);šnw[+m(II)	/š-n-w/,-m (I);/š-n-w/,-m (II)	vb,morph.;vb,emph. or det. encl. morph.	to change: a) reflex.,;to change: a) reflex.,und das (ist) so!
148626	dqt	dqt(I)/	dqt (I)	adj. f. or n. f.	small
#---------------------------- KTU 1.41 32
148627	ilt	ilt(I)/	ỉlt (I)	n. f.	goddess
148628	bt	bt(II)/;bt(I)/;b(III)/t=	bt (II);bt (I);bt (III)	n. m.;n. f.;n. m.	house;daughter;length
148629	dqtm	dqt(I)/	dqt (I)	adj. f. or n. f.	small
148630	bnbk	?	?	?	?	DULAT: NOT FOUND
148631	šrp	šrp/	šrp	n. m.	burnt sacrifice
148632	w	w	w	conj.	and
#---------------------------- KTU 1.41 33
148633	šlmm	šl(II)/m	šlm (II)	n. m.	communion victim / sacrifice
148634	kmm	kmm	kmm	adv.	ditto
148635	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148636	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148637	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make
148638	ṣpn	ṣpn/	ṣpn	TN/DN	north
#---------------------------- KTU 1.41 34
148639	dqt	dqt(I)/	dqt (I)	adj. f. or n. f.	small
148640	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148641	ṣpn	ṣpn/	ṣpn	TN/DN	north
148642	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148643	lbˤl	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.41 35
148644	ugrt	?	?	?	?	DULAT: NOT FOUND
148645	š	š/	š	n. m.	ram
148646	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148647	ilib	ilib(I)/	ỉlỉb (I)	DN	father god
148648	ġrt	ġr(I)/t=	ġrt (I)	n. f.	rock
#---------------------------- KTU 1.41 36
148649	wˤṣrm	?	?	?	?	DULAT: NOT FOUND
148650	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148651	ridnṯlṯm	?	?	?	?	DULAT: NOT FOUND
148652	pamt	pa/m	pảm(t)	n. f.	time
#---------------------------- KTU 1.41 37
148653	wbt	?	?	?	?	DULAT: NOT FOUND
148654	bˤlt	bˤlt/	bʕlt	n. f.	lady
148655	btm	b(II)/t=;bt(I)/	bt (II);bt (I)	n. m.;n. f.	house;daughter
148656	rmm	rm[;rm(I)/	/r-m/;rm (I)	vb;adj. m.	to go up;high
148657	w	w	w	conj.	and
148658	ˤly	ˤly[	/ʕ-l-y/	vb	to go up
#---------------------------- KTU 1.41 38
148659	mdbḥt	mdbḥ/t=	mdbḥ	n. m.	altar
148660	b	b	b	prep.	in
148661	ḫmš	ḫmš(I)/	ḫmš (I)	n. num.	five
148662	bt	bt(II)/;bt(I)/;b(III)/t=	bt (II);bt (I);bt (III)	n. m.;n. f.;n. m.	house;daughter;length
148663	il	il(I)/	ỉl (I)	n. m.	god
148664	ṯql	ṯql/	ṯql	n. m.	shekel
148665	ks	ks/;ks(I)/	ks;ks (I)	n. m.;n. m.	emmer-corn;cup
#---------------------------- KTU 1.41 39
148666	p	p(I);p(III)/;p(II)	p (I);p (III);p (II)	conj. functor;n. m.;adv.	and;mouth;here
148667	kbd	kbd(II)/;kbd(I)/;kbd[	kbd (II);kbd (I);/k-b-d/	n. m.;n.;vb	total (quantity or price);liver;to honour
148668	w	w	w	conj.	and
148669	dbḥ	dbḥ[;dbḥ/	/d-b-ḥ/;dbḥ	vb;n. m.	to sacrifice;sacrifice
148670	k	k(III);k(I);k(II)	k (III);k (I);k (II)	Subordinating or completive functor;prep.;emph. functor	when;like;yes
#---------------------------- KTU 1.41 40
148671	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148672	atrt	?	?	?	?	DULAT: NOT FOUND
148673	ˤṣrm	ˤṣr(I)/+m(I);ˤṣr(I)/+m(II)	ʕṣr (I),-m (I);ʕṣr (I),-m (II)	n. f.,morph.;n. f.,emph. or det. encl. morph.	bird,;bird,und das (ist) so!
148674	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148675	inš	inš/	ỉnš	n. m.	people
148676	ilm	il(I)/m	ỉl (I)	n. m.	god
#---------------------------- KTU 1.41 41
148677	ṯṯb	]š]ṯb[	/ṯ-b/	vb	to return
148678	mdbḥ	mdbḥ/	mdbḥ	n. m.	altar
148679	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make
148680	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148681	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148682	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make
#---------------------------- KTU 1.41 42
148683	dqt	dqt(I)/	dqt (I)	adj. f. or n. f.	small
148684	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148685	ṣpn	ṣpn/	ṣpn	TN/DN	north
148686	w	w	w	conj.	and
148687	dqt	dqt(I)/	dqt (I)	adj. f. or n. f.	small
148688	lbˤl	?	?	?	?	DULAT: NOT FOUND
148689	ugrt	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.41 43
148690	ṯn	ṯn(I)/	ṯn (I)	num.	two
148691	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148692	ˤšrm	ˤšrm/	ʕšrm	n. num.	twenty
148693	pamt	pa/m	pảm(t)	n. f.	time
148694	š	š/	š	n. m.	ram
#---------------------------- KTU 1.41 44
148695	š	š/	š	n. m.	ram
148696	dd	dd(II)/	dd (II)	n. m.	cauldronful
148697	šmn	šmn(I)/	šmn (I)	n. m.	oil
148698	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148699	w	w	w	conj.	and
148700	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
148701	brr	brr/;br/	brr;br(r)	adj. m.;n. m.	pure;tin
#---------------------------- KTU 1.41 45
148702	rgm	rgm[;rgm/	/r-g-m/;rgm	vb;n. m.	to say;word
148703	yṯṯb	!y!]š]ṯb[;!y!(y]š]yṯb[	/ṯ-b/;/y-ṯ-b/	vb;vb	to return;to sit down
148704	b	b	b	prep.	in
148705	ṯdṯ	ṯdṯ/	ṯdṯ	adj./ord. num.	sixth
148706	ṯn	ṯn(I)/	ṯn (I)	num.	two
148707	dd	dd(II)/	dd (II)	n. m.	cauldronful
148708	šmn	šmn(I)/	šmn (I)	n. m.	oil
#---------------------------- KTU 1.41 46
148709	ˤlyh	ˤly(II)/	ʕly (II)	n. m.	place of sacrifice
148710	gdlt	gdl(I)/t=	gdlt (I)	n. f.	head of cattle
148711	rgm	rgm[;rgm/	/r-g-m/;rgm	vb;n. m.	to say;word
148712	yṯṯb	!y!]š]ṯb[;!y!(y]š]yṯb[	/ṯ-b/;/y-ṯ-b/	vb;vb	to return;to sit down
148713	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
148714	brr	brr/;br/	brr;br(r)	adj. m.;n. m.	pure;tin
#---------------------------- KTU 1.41 47
148715	b	b	b	prep.	in
148716	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven
148717	ṣbu	ṣbu(I)/;ṣbu(II)/	ṣbủ (I);ṣbủ (II)	n. m.;n. m.	army;setting
148718	špš	špš/	špš	n.	sun
148719	w	w	w	conj.	and
148720	hl	hl	hl	deictic adv. functor	behold
148721	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n. m.;n. m.	day;sea
148722	ˤrb	ˤrb(I)[;ˤrb(II)[;ˤrb(I)/	/ʕ-r-b/ (I);/ʕ-r-b/ (II);ʕrb (I)	vb;vb;n. m.	to enter;to give a guarantee or pledge;entry
148723	špš	špš/	špš	n.	sun
#---------------------------- KTU 1.41 48
148724	w	w	w	conj.	and
148725	ḥlmlk	?	?	?	?	DULAT: NOT FOUND
148726	w	w	w	conj.	and
148727	b	b	b	prep.	in
148728	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n. m.;n. m.	day;sea
148729	ḥdṯ	ḥdṯ(I)/;ḥdṯ(II)/	ḥdṯ (I);ḥdṯ (II)	adj.;n. m.	new;new moon
148730	ṯn	ṯn(I)/	ṯn (I)	num.	two
148731	šm	šm(I)/;š/	šm (I);š	n. m.;n. m.	name;ram
#---------------------------- KTU 1.41 49
148732	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148733	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʕṯtrt (II)
#---------------------------- KTU 1.41 50
148734	id	id	ỉd	conj.	when
148735	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb	to sacrifice
148736	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
148737	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148738	prgl	?	?	?	?	DULAT: NOT FOUND
148739	ṣqrn	?	?	?	?	DULAT: NOT FOUND
148740	b	b	b	prep.	in
148741	gg	gg(I)/	gg (I)	n. m.	roof
#---------------------------- KTU 1.41 51
148742	arbˤ	arbˤ/	ảrbʕ	num.	four
148743	arbˤ	arbˤ/	ảrbʕ	num.	four
148744	mṯbt	mṯb/	mṯb	n. m.	residence
148745	azmr	azmr/	ảzmr	n. m.	shoot
148746	bh	b	b	prep.	in
148747	š	š/	š	n. m.	ram
148748	šrp	šrp/	šrp	n. m.	burnt sacrifice
#---------------------------- KTU 1.41 52
148749	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n. m.;num.	(head of) cattle;(one
148750	w	w	w	conj.	and
148751	š	š/	š	n. m.	ram
148752	šlmm	šl(II)/m	šlm (II)	n. m.	communion victim / sacrifice
148753	pamt	pa/m	pảm(t)	n. f.	time
148754	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven
148755	k	k(III);k(I);k(II)	k (III);k (I);k (II)	Subordinating or completive functor;prep.;emph. functor	when;like;yes
148756	lbh	lb/+h(I);lb/+h(II)	lb,-h (I);lb,-h (II)	n. m.,pers. pn./morph.;n. m.,adv. functor	heart,his /her (hers) / its;heart,to
#---------------------------- KTU 1.41 53
148757	yrgm	!y!rgm[	/r-g-m/	vb	to say
148758	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
148759	ṣbu	ṣbu(I)/;ṣbu(II)/	ṣbủ (I);ṣbủ (II)	n. m.;n. m.	army;setting
148760	špš	špš/	špš	n.	sun
148761	w	w	w	conj.	and
148762	ḥl	ḥl(I)/;ḥl(II)/	ḥl (I);ḥl (II)	n. m.;adj.	strength;desacralised
148763	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
#---------------------------- KTU 1.41 54
148764	w	w	w	conj.	and
148765	lbšn	lbš/+n(I);lbš/+n(II);lbš/+n(III)	lbš,-n (I);lbš,-n (II);lbš,-n (III)	n. m.,morph.;n. m.,pers. pn./morph./vb;n. m.,pers. pn./morph.	clothing,Sun;clothing,me;clothing,our
148766	ṣpm	ṣp(II)/m	ṣp (II)	n. m.	embroidered (garment)
148767	w	w	w	conj.	and
148768	mḥpnh	?	?	?	?	DULAT: NOT FOUND
148769	tṯṯbn	!t!]š]ṯb[	/ṯ-b/	vb	to return
#---------------------------- KTU 1.41 55
148770	b	b	b	prep.	in
148771	bt	bt(II)/;bt(I)/;b(III)/t=	bt (II);bt (I);bt (III)	n. m.;n. f.;n. m.	house;daughter;length
148772	w	w	w	conj.	and
148773	km	k(I);k(III);k(IV)	k (I);k (III);k (IV)	prep.;Subordinating or completive functor;adv.	like;when;thus
148774	iṯ	iṯ(I)/	ỉṯ (I)	n. m.	presence
148775	yšu	nšʔ[	/n-š-ʔ/	vb	to raise
148776	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
148777	šmm	šm(I)/m	šmm (I)	n. m.	heavens
148778	ydh	yd(I)/+h	yd (I)	n. f.	hand
