#---------------------------- KTU 1.2 I:1
136029	x	x				
#---------------------------- KTU 1.2 I:2
136030	k	k(I);k(III);k(II)	k (I);k (III);k (II)	prep.;Subordinating or completive functor;emph. functor	like;when;yes	
136031	ṯb	ṯb[;ṯb/;ṯb[	/ṯ-b/;ṯb;/y-ṯ-b/	vb;n. m.;vb	to return;in the month of ỉbʕalatu (which?) repeats;to sit down	
136032	x	x				
#---------------------------- KTU 1.2 I:3
136033	at	at(I)/;at(II)/;at/	ảt (I);ảt (II);ṯảt	pers. pn.;n. f.;n. f.	you;prodigious;ewe	
136034	ypˤt	!y!(ypˤt[	/y-p-ʕ/	vb	to go up	
136035	b	b	b	prep.	in	
136036	a	a(I)/;a/;!a!(I)[	mrủ (I);ảhl;/l-ʔ-y/w/ (I)	adj. or n. m.;n. m.;vb	fattened;tent;to conquer	
#---------------------------- KTU 1.2 I:4
136037	aliyn	aliyn/	ảlỉyn	adj.	The Very / Most Powerful	
136038	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make	
136039						
#---------------------------- KTU 1.2 I:5
136040	drk	drk/	dr	n. m.	circle	
136041	tk	tk/	tk	n. m.	centre	
136042	ṯmšl	ṯmšl				DULAT: NOT FOUND
#---------------------------- KTU 1.2 I:6
136043	b	b	b	prep.	in	
136044	rišk	rišk(I)/	rỉš (I)	n. m.	head	
136045	aymr	aymr				DULAT: NOT FOUND
#---------------------------- KTU 1.2 I:7
136046	ṯpṭ	ṯpṭ[;ṯpṭ(II)/;ṯpṭ(I)/	/ṯ-p-ṭ/;ṯpṭ (II);ṯpṭ (I)	vb;n. m.;n. m.	to judge;judge;case	
136047	nhr	nhr/	nhr	n. m.	river	
136048	yṯbr	!y!ṯbr[	/ṯ-b-r/	vb	to break	
#---------------------------- KTU 1.2 I:8
136049	rišk	rišk(I)/	rỉš (I)	n. m.	head	
136050	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʕṯtrt (II)	
136051	šm	šm(I)/	šm (I)	n. m.	name	
136052	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make	
136053	qdqd	qdqd/	qdqd	n. m.	skull	
#---------------------------- KTU 1.2 I:9
136054	rˤt	rˤt/	rʕt	n. f.	thunder	
136055	mṭ	mṭ/	mṭ	n. m.	rod	
136056	tpln	!t!pln[	/n-p-l/	vb	to fall	
136057	b	b	b	prep.	in	
136058	gbl	gbl(I)/;gbl(II)/	gbl (I);gbl (II)	n. m.;n. m.	summit;limit	
#---------------------------- KTU 1.2 I:10
136059	ab	ab/	ảb	n. m.	father	
136060	šnm	šn(I)[+m(I);šn(II)[+m(II)	/š-n-w/,-m (I);/š-n-w/,-m (II)	vb,morph.;vb,emph. or det. encl. morph.	to change: a) reflex.,;to change: a) reflex.,und das (ist) so!	
136061	aṯtm	aṯtm/	ảṯt	n. f.	woman	
136062	tqḥ	!t!qḥ[	/l-q-ḥ/	vb	to get hold of	
#---------------------------- KTU 1.2 I:11
136063	mlakm	mlakm/	mlảk	n. m.	messenger	
136064	ylak	!y!lak[	/l-ʔ-k/	vb	to send (a message)	
136065	ym	ym(II)/;ym(I)/	ym (II);ym (I)	n. m.;n. m.	sea;day	
136066						
#---------------------------- KTU 1.2 I:12
136067	bˤlṣ	bˤlṣ				DULAT: NOT FOUND
136068	ˤlṣm	ˤlṣm/	ʕlṣ	n. m.	rejoicing	
136069	npr	npr[	/n-p-r/	vb	to fly	
136070	šmm	šmm(I)/	šmm (I)	n. m.	heavens	
#---------------------------- KTU 1.2 I:13
136071	uṭ	uṭ/	ủṭ	n. m.	span	
136072	ṯbr	ṯbr[;ṯbr/	/ṯ-b-r/;ṯbr	vb;n. m.	to break;opening	
136073	aphm	aphm	ảphm	illative adv. functor	immediately afterwards	
136074	tbˤ	tbˤ[	/t-b-ʕ/	vb	to go	
136075	ġlmm	ġlm/+m(I);ġlm/+m(II)	ġlm,-m (I);ġlm,-m (II)	n. m.,morph.;n. m.,emph. or det. encl. morph.	boy,;boy,und das (ist) so!	
136076	al	al(I);al(II)	ảl (I);ảl (II)	neg. functor;pos. functor	no;surely	
136077	tṯb	tṯb/;!t!ṯb[;!t!(yṯb[	tṯb;/ṯ-b/;/y-ṯ-b/	DN;vb;vb	tṯb;to return;to sit down	
136078	idk	idk	ỉdk	narrative adv. functor	then	
136079	pnm	pn(m/m	pnm	n. m. pl. tant.	face
#---------------------------- KTU 1.2 I:14
136080	al	al(II);al(I)	ảl (II);ảl (I)	pos. functor;neg. functor	surely;no	
136081	ttn	!t!(ytn[	/y-t-n/	vb	to give	
136082	ˤm	ˤm(I)	ʕm (I)	prep.	to	
136083	pḫr	pḫr(I)/;pḫr(II)/	pḫr (I);pḫr (II)	n. m.;n. m.	assembly;potter	
136084	mˤd	mˤd/	mʕd	n. m.	convention	
136085	tk	tk/	tk	n. m.	centre	
136086	ġr	ġr(I)/;ġr(III)/;ġr(V)/	ġr (I);ġr (III);ġr (V)	n. m.;n. m.;n. m.	mountain;skin;total	
136087	ll	ll(I)/	ll (I)	n. m.	night	
136088	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly	
136089	pˤn	pˤn/	pʕn	n. f.	foot	
136090	il	il(I)/	ỉl (I)	n. m.	god	
#---------------------------- KTU 1.2 I:15
136091	al	al(II);al(I)	ảl (II);ảl (I)	pos. functor;neg. functor	surely;no	
136092	tpl	!t!pl[	/n-p-l/	vb	to fall	
136093	al	al(II);al(I)	ảl (II);ảl (I)	pos. functor;neg. functor	surely;no	
136094	tštḥwy	!t!]š]]t]ḥwy(II)[	/ḥ-w-y/ (II)	vb	to prostrate oneself	
136095	pḫr	pḫr(I)/;pḫr(II)/	pḫr (I);pḫr (II)	n. m.;n. m.	assembly;potter	
136096	mˤd	mˤd/	mʕd	n. m.	convention	
136097	qmm	qmm;qmm[	qmm;/q-m/	?;vb	?;to stand up	
136098	aṯr	aṯr(I);aṯr(III);!a!ṯr[	ảṯr (I);ảṯr (III);/ʔ-ṯ-r/	adv. or prep.;interr. adv.;vb	then;where;to go	
136099	am	!a!m[	/m-l-k/	vb	to reign	
#---------------------------- KTU 1.2 I:16
136100	r	r/;r(I)/;r[	rks;rḥb (I);/p-ẓ-r/	n. m.;adj.;vb	belt;wide;to free	
136101	ṯny	ṯny[	/ṯ-n-y/	vb	to repeat	
136102	dˤtkm	dˤtkm(I)/	dʕt (I)	n. f.	knowledge	
136103	w	w	w	conj.	and	
136104	rgm	rgm[;rgm/	/r-g-m/;rgm	vb;n. m.	to say;word	
136105	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly	
136106	ṯr	ṯr(I)/;ṯr(III)/;ṯr(IV)/	ṯr (I);ṯr (III);ṯr (IV)	n. m.;n. m.;n. f.	bull;a mat;foul-smelling	
136107	ab	ab/	ảb	n. m.	father	
136108	il	il(I)/	ỉl (I)	n. m.	god	
136109	ṯny	ṯny[	/ṯ-n-y/	vb	to repeat	
136110	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly	
136111	pḫr	pḫr(I)/;pḫr(II)/	pḫr (I);pḫr (II)	n. m.;n. m.	assembly;potter	
#---------------------------- KTU 1.2 I:17
136112	mˤd	mˤd/	mʕd	n. m.	convention	
136113	tḥm	tḥm/	tḥm	n. m.	message	
136114	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n. m.;n. m.	day;sea	
136115	bˤlkm	bˤlkm(II)/	bʕl (II)	n. m./DN	Baʿlu	
136116	adnkm	adnkm(I)/	ảdn (I)	n. m.	lord	
136117	ṯpṭ	ṯpṭ[;ṯpṭ(II)/;ṯpṭ(I)/	/ṯ-p-ṭ/;ṯpṭ (II);ṯpṭ (I)	vb;n. m.;n. m.	to judge;judge;case	
136118	nhr	nhr/	nhr	n. m.	river	
#---------------------------- KTU 1.2 I:18
136119	tn	t(I)+n(I);t(I)+n(II);t(I)+n(III)	ʕl (I),-n (I);ʕl (I),-n (II);ʕl (I),-n (III)	prep.,morph.;prep.,pers. pn./morph./vb;prep.,pers. pn./morph.	upon,Sun;upon,me;upon,our	
136120	ilm	ilm(I)/	ỉl (I)	n. m.	god	
136121	d	d	d	det. or rel. functor	the one(s) of	
136122	tqh	!t===!(yq(y[+h;!t===!(yqh[	/y-q-y/;/y-q-h/	vb;vb	to protect/fear;to obey	TCS: "(you pl.) obey"
136123	d	d	d	det. or rel. functor	the one(s) of	
136124	tqyn	!t!(yqy[n	/y-q-y/	vb	to protect/fear	TCS: "(hordes 3fp) fear"
136125	hmlt	hml(t/t=	hmlt	n. f. pl. tant.?	multitude
136126	tn	t(I)+n(I);t(I)+n(II);t(I)+n(III)	ʕl (I),-n (I);ʕl (I),-n (II);ʕl (I),-n (III)	prep.,morph.;prep.,pers. pn./morph./vb;prep.,pers. pn./morph.	upon,Sun;upon,me;upon,our	
136127	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n. m./DN;n. m.;vb	Baʿlu;labourer;to make	
136128	w	w	w	conj.	and	
136129	ˤnnh	ˤnnh/	ʕnn	n. m.	manservant	
#---------------------------- KTU 1.2 I:19
136130	bn	bn(I)/;bn(II);bn[	bn (I);bn (II);/b-n/	n. m.;prep.;vb	son;between;to understand	
136131	dgn	dgn(I)/	dgn (I)	n. m.	grain	
136132	arṯm	!a!(yrṯm[	/y-r-ṯ/	vb	to inherit	
136133	pḏh	pḏh				DULAT: NOT FOUND
136134	tbˤ	tbˤ[	/t-b-ʕ/	vb	to go	
