#---------------------------- KTU 1.106 1
152802	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
152803	ršp	ršp/	ršp	DN	Rašap
152804	ḥgb	ḥgb/	ḥgb	n.	locust
152805	ˤṣrm	ˤṣr(I)/+m(I);ˤṣr(I)/+m(II)	ʕṣr (I),-m (I);ʕṣr (I),-m (II)	n.,morph.;n.,emph. or det. encl. morph.	bird,;bird,und das (ist) so!
#---------------------------- KTU 1.106 2
152806	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
152807	inš	inš/	ỉnš	n.	people
152808	ilm	il(I)/	ỉl (I)	n.	god
152809	šrp	šrp/	šrp	n.	burnt sacrifice
#---------------------------- KTU 1.106 3
152810	ydbil	?	?	?	?	DULAT: NOT FOUND
152811	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle
152812	ya	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.106 4
152813	ršil	?	?	?	?	DULAT: NOT FOUND
152814	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle
#---------------------------- KTU 1.106 5
152815	ˤmtr	?	?	?	?	DULAT: NOT FOUND
152816	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle
152817	npš	npš(I)/	npš (I)	n.	throat
#---------------------------- KTU 1.106 6
152818	w	w	w	conj.	and
152819	š	š/	š	n.	ram
152820	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
152821	ršp	ršp/	ršp	DN	Rašap
152822	mhbn	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.106 7
152823	šrp	šrp/	šrp	n.	burnt sacrifice
152824	ˤṣrml	?	?	?	?	DULAT: NOT FOUND
152825	inš	inš/	ỉnš	n.	people
#---------------------------- KTU 1.106 8
152826	ilm	il(I)/	ỉl (I)	n.	god
#---------------------------- KTU 1.106 9
