id	surface form	morphological parsing	DULAT	POS	gloss	comments
143213	ab	ab/	ảb	n.	father	
143214	ṣrry	ṣrry/	ṣrry	adj.	height(s)	
# KTU 1.16 I:6						
143215	tbkyk	!t!bky[k	/b-k-y/	vb G	to weep	
143216	ab	ab/	ảb	n.	father	
143217	ġr	ġr(I)/	ġr (I)	n.	mountain	
143217	ġr	ġr(III)/	ġr (III)	n.	skin	
143218	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.16 I:7						
143219	ṣpn	ṣpn/	ṣpn	TN/DN	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
143220	ḥlm	ḥlm(I)/	ḥlm (I)	n.	dream	
143220	ḥlm	ḥl(I)/	ḥl (I)	n.	strength	
143221	qdš	qdš(I)/	qdš (I)	adj.	holy	
143221	qdš	qdš(II)/	qdš (II)	n.	sanctuary	
# KTU 1.16 I:8						
143222	nny	ˤl(I)+ny	ʕl (I)	prep.	upon	
143222	nny	grš[+y	/g-r-š/	vb	to eject	
143222	nny	nny/	nny	TN	nny	
143223	ḥlm	ḥlm(I)/	ḥlm (I)	n.	dream	
143224	adr	adr(I)/	ảdr (I)	adj. or n.	wonderful	
143225	ḥl	ḥl(I)/	ḥl (I)	n.	strength	
143225	ḥl	ḥl(II)/	ḥl (II)	adj.	desacralised	
# KTU 1.16 I:9						
143226	rḥb	rḥb(I)/	rḥb (I)	adj.	wide	
143227	mknpt	mknpt/	mknpt	n.	span	
143228	ap	ap(I)	ảp (I)	adv./conj.	also	
143228	ap	ap(II)/	ảp (II)	n. m.	nose	
# KTU 1.16 I:10						
143229	krt	krt/	krt	PN	krt	
143230	bnm	b	b	prep.	in	
143230	bnm	bn(I)/m	bn (I)	n.	son	
143231	il	il(I)/	ỉl (I)	n.	god	
143232	špḥ	špḥ/	špḥ	n.	family	
# KTU 1.16 I:11						
143233	lṭpn	lṭpn/	lṭpn	adj.	Benevolent	
143234	w	w	w	conj.	and	
143235	qdš	qdš(I)/	qdš (I)	adj.	holy	
143235	qdš	qdš(II)/	qdš (II)	n.	sanctuary	
143236	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
# KTU 1.16 I:12						
143237	abh	ab/+h	ảb	n.	father	
143238	yˤrṣ	yˤrṣ				DULAT: NOT FOUND
143239	ybky	!y!bky[	/b-k-y/	vb G	to weep	
# KTU 1.16 I:13						
143240	w	w	w	conj.	and	
143241	yšnn	!y!šnn[:d	/š-n-n/	vb G/D	to grind teeth	
143242	ytn	!y!(ytn[	/y-t-n/	vb G	to give	
143243	gh	ytn[	/y-t-n/	vb	to give	
143243	gh	g/+h	g	n.	(loud) voice	
# KTU 1.16 I:14						
143244	bky	bky[	/b-k-y/	vb G	to weep	
143245	b	b	b	prep.	in	
143246	ḥyk	ḥy(m/+k	ḥym	n. pl. tant.	life	
143247	abn	ab/+n	ảb	n.	father	
143247	abn	abn/	ảbn	n.	stone	
143247	abn	!a!bn[	/b-n/	vb G	to understand	
143248	ašmḫ	ašmḫ				DULAT: NOT FOUND
# KTU 1.16 I:15						
143249	blmtk	blmt/	blmt	n.	immortality	
143250	ngln	!n!gl[n	/g-l/	vb G	to rejoice	
143251	k	+k	-k (I)			
143251	k	~k	-k (II)			
143251	k	k(III)	k (III)	Subordinating or completive functor	when	
143251	k	k(I)	k (I)	prep.	like	
143251	k	k(II)	k (II)	emph. functor	yes	
143252	klb	klb(I)/	klb (I)	n.	dog	
# KTU 1.16 I:16						
143253	b	b	b	prep.	in	
143254	btk	bt(II)/+k	bt (II)	n.	house	
143255	nˤtq	!n!](n]ˤtq[	/ʕ-t-q/	vb N	to pass	
143256	k	+k	-k (I)			
143256	k	~k	-k (II)			
143256	k	k(III)	k (III)	Subordinating or completive functor	when	
143256	k	k(I)	k (I)	prep.	like	
143256	k	k(II)	k (II)	emph. functor	yes	
143257	inr	inr/	ỉnr	n.	dog	
# KTU 1.16 I:17						
143258	atḫštk	atḫštk				DULAT: NOT FOUND
143259	ap	ap(I)	ảp (I)	adv./conj.	also	
143259	ap	ap(II)/	ảp (II)	n. m.	nose	
143260	ab	ab/	ảb	n.	father	
143261	k	+k	-k (I)			
143261	k	~k	-k (II)			
143261	k	k(III)	k (III)	Subordinating or completive functor	when	
143261	k	k(I)	k (I)	prep.	like	
143261	k	k(II)	k (II)	emph. functor	yes	
143262	mtm	mt(II)/~m	mt (II)	n.	death	
143262	mtm	mt[~m	/m-t/	vb G	to die	
143262	mtm	mt(I)/m	mt (I)	n.	dead person	
# KTU 1.16 I:18						
143263	tmtn	!t!mt[n	/m-t/	vb G	to die	
143264	u	u	ủ	conj.	or	
143265	ḫštk	ḫšt/+k	ḫšt	n.	sepulchre	
143266	l	l(I)	l (I)	prep.	to	
143266	l	l(II)	l (II)	adv.	no	
143266	l	l(III)	l (III)	functor	certainly	
143267	ntn	ytn[	/y-t-n/	vb	to give	
# KTU 1.16 I:19						
143268	ˤtḫq	ˤtḫq				DULAT: NOT FOUND
143269	bd	b	b	prep.	in	
143270	aṯt	aṯt/	ảṯt	n.	woman	
143271	ab	ab/	ảb	n.	father	
143272	ṣrry	ṣrry/	ṣrry	adj.	height(s)	
# KTU 1.16 I:20						
143273	ikm	ik	ỉk	interr. functor	how?	
143274	yrgm	!y!rgm[:pass	/r-g-m/	vb Gpass	to say	
143275	bn	bn(I)/	bn (I)	n. m.	son	
143276	il	il(I)/	ỉl (I)	n.	god	
# KTU 1.16 I:21						
143277	krt	krt/	krt	PN	krt	
143278	špḥ	špḥ/	špḥ	n.	family	
143279	lṭpn	lṭpn/	lṭpn	adj.	Benevolent	
# KTU 1.16 I:22						
143280	w	w	w	conj.	and	
143281	qdš	qdš(I)/	qdš (I)	adj.	holy	
143281	qdš	qdš(II)/	qdš (II)	n.	sanctuary	
143282	u	u	ủ	conj.	or	
143283	ilm	il(I)/m	ỉl (I)	n.	god	
143284	tmtn	!t!mt[n	/m-t/	vb G	to die	
# KTU 1.16 I:23						
143285	špḥ	špḥ/	špḥ	n.	family	
143286	lṭpn	lṭpn/	lṭpn	adj.	Benevolent	
143287	l	l(I)	l (I)	prep.	to	
143287	l	l(III)	l (III)	functor	certainly	
143288	yḫ	yḫ				DULAT: NOT FOUND
# KTU 1.16 I:24						
143289	w	w	w	conj.	and	
143290	yˤny	!y!ˤny(I)[	/ʕ-n-y/ (I)	vb G	to answer	
143291	krt	krt/	krt	PN	krt	
143292	ṯˤ	ṯˤ(II)/	ṯʕ (II)	n.	Hero	
143292	ṯˤ	ṯˤ(I)/	ṯʕ (I)	n.	offering	
# KTU 1.16 I:25						
143293	bn	bn(I)/	bn (I)	n.	son	
143293	bn	bn(II)	bn (II)	prep.	between	
143293	bn	bn[	/b-n/	vb G	to understand	
143294	al	al(I)	ảl (I)	neg. functor	no	
143294	al	al(II)	ảl (II)	pos. functor	surely	
143295	tbkn	bky[n	/b-k-y/	vb G	to weep	
143296	al	al(I)	ảl (I)	neg. functor	no	
143296	al	al(II)	ảl (II)	pos. functor	surely	
# KTU 1.16 I:26						
143297	tdm	!t!dm(m[	/d-m-m/	vb G	to wail	
143298	ly	l(I)+y	l (I)	prep.	to	
143299	al	al(I)	ảl (I)	neg. functor	no	
143299	al	al(II)	ảl (II)	pos. functor	surely	
143300	tkl	!t!kl(y[:d	/k-l-y/	vb D	to finish	
143301	bn	bn(I)/	bn (I)	n.	son	
143301	bn	bn(II)	bn (II)	prep.	between	
143301	bn	bn[	/b-n/	vb G	to understand	
# KTU 1.16 I:27						
143302	qr	qr(I)/	qr (I)	n.	source	
143302	qr	qr(II)/	qr (II)	n.	noise	
143302	qr	qr(III)/	qr (III)	n.	wall	
143303	ˤnk	ˤn(I)/	ʕn (I)	n. du.	eye	
143304	mḫ	mḫ[	/m-ḫ/	vb G	to feel exuberant	
143304	mḫ	mḫ/	mḫ	n.	marrow	
143305	rišk	riš(I)/	rỉš (I)	n.	head	
# KTU 1.16 I:28						
143306	udmˤt	dmˤt/	dmʕt	n.	tear	
143307	ṣḥ	ṣḥ[	/ṣ-ḥ/	vb G	to exclaim	
143308	aḫtk	aḫt(I)/+k	ảḫt (I)	n.	sister (related by blood)	
# KTU 1.16 I:29						
143309	ṯtmnt	ṯtmnt/	ṯtmnt	PN	Octavia	
143310	bt	bt(II)/	bt (II)	n.	house	
143310	bt	bt(I)/	bt (I)	n.	daughter	
143311	ḥmḥmth	ḥmḥmt/+h	ḥmḥmt	n.	pregnancy	
# KTU 1.16 I:30						
143312	dnn	dn(III)/	dn (III)	n.	strength	
143313	tbkn	bky[n	/b-k-y/	vb G	to weep	
143314	w	w	w	conj.	and	
143315	tdm	!t!dm(m[	/d-m-m/	vb G	to wail	
143316	ly	l(I)+y	l (I)	prep.	to	
143317	qmm	qm[m	/q-m/	vb G	to stand up	
143317	qmm	qmm	qmm	?	?	
# KTU 1.16 I:31						
143318	aḫr	aḫr	ảḫr	adv./prep./conj.	afterwards	
143319	al	al(I)	ảl (I)	neg. functor	no	
143319	al	al(II)	ảl (II)	pos. functor	surely	
143320	trgm	!t!rgm[	/r-g-m/	vb	to say	
143321	l	l(I)	l (I)	prep.	to	
143321	l	l(III)	l (III)	functor	certainly	
143322	aḫtk	aḫt(I)/+k	ảḫt (I)	n.	sister (related by blood)	
# KTU 1.16 I:32						
143323	trgm	!t!rgm[	/r-g-m/	vb	to say	
143324	llm	ll(I)/	ll (I)	n.	night	
143325	dm	dm(II)/	dm (II)	n. m.	blood	
143325	dm	dm(I)	dm (I)	functor	since	
143326	aḫtk	aḫt(I)/+k	ảḫt (I)	n.	sister (related by blood)	
# KTU 1.16 I:33						
143327	ydˤt	!y!(ydˤ(I)[t	/y-d-ʕ/ (I)	vb G	to know	
143328	k	+k	-k (I)			
143328	k	~k	-k (II)			
143328	k	k(III)	k (III)	Subordinating or completive functor	when	
143328	k	k(I)	k (I)	prep.	like	
143328	k	k(II)	k (II)	emph. functor	yes	
143329	rḥmt	rḥm[t	/r-ḥ-m/	vb G	to have feelings	
# KTU 1.16 I:34						
143330	al	al(I)	ảl (I)	neg. functor	no	
143330	al	al(II)	ảl (II)	pos. functor	surely	
143331	tšt	!t!št[	/š-t/	vb G	to place	
143332	b	b	b	prep.	in	
143333	šdm	šd(I)/m	šd (I)	n.	open field	
143334	mmh	mh/	mh/y	n.	water	
# KTU 1.16 I:35						
143335	b	b	b	prep.	in	
143336	smkt	smkt/	smkt	n.	height	
143337	ṣat	yṣʔ[	/y-ṣ-ʔ/	vb G	to go out	
143338	npšh	npš(I)/+h	npš (I)	n.	throat	
# KTU 1.16 I:36						
143339	tmtn	!t!mt[n	/m-t/	vb G	to die	
143340	ṣba	ṣb(u(II)/&a	ṣbủ (II)	n.	setting	
143341	rbt	rb(I)/t	rb (I)	adj. f.	great	
143341	rbt	rbt/	rb(b)t	num.	ten thousand	
143341	rbt	rbt(I)/	rbt (I)	n.	Lady	
# KTU 1.16 I:37						
143342	špš	špš/	špš	n.	sun	
143343	w	w	w	conj.	and	
143344	tgh	tgh/	tgh	n.	absence	
143345	nyr	nyr/	nyr	n.	luminary	
# KTU 1.16 I:38						
143346	rbt	rb(I)/t	rb (I)	adj. f.	great	
143346	rbt	rbt/	rb(b)t	num.	ten thousand	
143346	rbt	rbt(I)/	rbt (I)	n.	Lady	
143347	w	w	w	conj.	and	
143348	rgm	rgm[	/r-g-m/	vb G	to say	
143348	rgm	rgm/	rgm	n.	word	
143349	l	l(I)	l (I)	prep.	to	
143349	l	l(III)	l (III)	functor	certainly	
143350	aḫtk	aḫt(I)/+k	ảḫt (I)	n.	sister (related by blood)	
# KTU 1.16 I:39						
143351	ṯtmnt	ṯtmnt/	ṯtmnt	PN	Octavia	
143352	krtn	krt/	krt	PN	krt	
143353	dbḥ	dbḥ/	dbḥ	n.	sacrifice	
143353	dbḥ	dbḥ[	/d-b-ḥ/	vb G	to sacrifice	
# KTU 1.16 I:40						
143354	dbḥ	dbḥ/	dbḥ	n.	sacrifice	
143354	dbḥ	dbḥ[	/d-b-ḥ/	vb G	to sacrifice	
143355	mlk	mlk[	/m-l-k/	vb G	to reign	
143355	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
143356	ˤšr	ˤšr(I)/	ʕšr (I)	n. num.	ten	
143356	ˤšr	ˤšr[:d:pass	/ʕ-š-r/	vb D/Dpass	ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods	
143356	ˤšr	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
# KTU 1.16 I:41						
143357	ˤšrt	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
143357	ˤšrt	ˤšrt(II)/	ʕšrt (II)	n.	group of ten	
143358	qḥ	lqḥ[	/l-q-ḥ/	vb G	to get hold of	
143359	tpk	bky[	/b-k-y/	vb G	to weep	
143359	tpk	tp(I)/	tp (I)	n.	drum	
143359	tpk	!t!pk(y[	/p-k-y/	vb G	to weep	
143360	byd	b+d	b	prep.	in, ?	
# KTU 1.16 I:42						
143361	brltk	brlt/+k	brlt	n.	hunger	
143362	bm	b	b	prep.	in	
143363	ymn	ymn(I)/	ymn (I)	n.	right (side)	
# KTU 1.16 I:43						
143364	lk	l(I)+k	l (I)	prep.	to	
143365	šr	šr(II)/	šr (II)	n.	musician	
143365	šr	šr(I)[	/š-r/ (I)	vb G	to sing	
143365	šr	šr(III)/	šr (III)	n.	Prince	
143366	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
143367	ṣrrt	ṣrrt/	ṣrrt	n.	height(s)	
# KTU 1.16 I:44						
143368	adnk	adn(I)/+k	ảdn (I)	n.	lord	
143369	šqrb	]š]qrb[	/q-r-b/	vb Š	to approach	
143370	ksp	ksp/	ksp	n.	silver	
# KTU 1.16 I:45						
143371	b	b	b	prep.	in	
143372	mgnk	mgn(I)/	mgn (I)	n.	gift	
143373	w	w	w	conj.	and	
143374	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
143375	l	l(I)	l (I)	prep.	to	
143375	l	l(III)	l (III)	functor	certainly	
143376	kl	kl/	kl	n.	totality (of)	
# KTU 1.16 I:46						
143377	apnk	ap(I)+k	ảp (I)	adv./conj.	also	
143377	apnk	apnk	ảpnk	adv. functor of illation	then	
143378	ġzr	ġzr/	ġzr	n.	lad	
143379	ilḥu	ilḥu/	ỉlḥủ	PN	ỉlḥủ	
# KTU 1.16 I:47						
143380	mrḥh	mrḥ/h	mrḥ	n.	lance	
143381	yiḫd	ʔḫd[d:pass	/ʔ-ḫ-d(/ḏ)/	vb G/Gpass	to collect	
143382	b	b	b	prep.	in	
143383	yd	yd(I)/	yd (I)	n.	hand	
# KTU 1.16 I:48						
143384	grgrh	grgr/+h	grgr	n.	javelin	
143385	bm	b	b	prep.	in	
143386	ymn	ymn(I)/	ymn (I)	n.	right (side)	
# KTU 1.16 I:49						
143387	wyqrb	wyqrb				DULAT: NOT FOUND
143388	trẓẓh	trẓẓ/+h	trẓẓ	n.	light march	
# KTU 1.16 I:50						
143389	aḫr	aḫr	ảḫr	adv./prep./conj.	afterwards	
143390	mġyh	mġy[h	/m-ġ-y/	vb G	to come	
143391	w	w	w	conj.	and	
143392	ġlm	ġlm/	ġlm	n.	boy	
# KTU 1.16 I:51						
143393	aḫth	aḫt(I)/+h	ảḫt (I)	n.	sister (related by blood)	
143394	šib	š(ʔ&ib[	/š-ʔ-b/	vb G	to draw or carry water (from the spring, well)	
143394	šib	šaib/	šả:ỉb	n.	water bearer	
143395	yṣat	!y!(yṣ(ʔ&a[t	/y-ṣ-ʔ/	vb G	to go out	
143396	mrḥh	mrḥ/h	mrḥ	n.	lance	
# KTU 1.16 I:52						
143397	l	l(I)	l (I)	prep.	to	
143397	l	l(III)	l (III)	functor	certainly	
143398	tl	tl(I)/	tl (I)	n.	hill	
143398	tl	tl(II)/	tl (II)	n.	weapon	
143399	yṣb	nṣb[	/n-ṣ-b/	vb G	to erect	
143400	pnh	pn(m/+h	pnm	n. pl. tant.	face	
143401	ġṯġr	ġṯġr				DULAT: NOT FOUND
# KTU 1.16 I:53						
143402	yṣu	!y!(yṣ(ʔ&u[	/y-ṣ-ʔ/	vb G	to go out	
143402	yṣu	yṣu(I)/	yṣủ (I)	n.	exit	
143403	hlm	hlm	hlm	conj. functor	and so	
143403	hlm	hlm[	/h-l-m/	vb G	to hit	
143403	hlm	hl~m	hl	deictic adv. functor	behold	
143404	aḫh	aḫ(I)/+h	ảḫ (I)	n.	brother (by blood)	
143405	tph	!t!ph(y[	/p-h-y/	vb G	to see	
# KTU 1.16 I:54						
143406	w	w	w	conj.	and	
143407	kdh	kd(I)/+h	kd (I)	n.	jar	
143408	l	l(I)	l (I)	prep.	to	
143409	arṣ	arṣ/	ảrṣ	n.	earth	
143410	tṯbr	!t!](n]ṯbr[	/ṯ-b-r/	vb N	to break	
# KTU 1.16 I:55						
143411	xxxxx	xxxxx				
143412	aḫh	aḫ(I)/+h	ảḫ (I)	n.	brother (by blood)	
143413	tbky	!t!bky[	/b-k-y/	vb G	to weep	
# KTU 1.16 I:56						
143414	xxx	xxx				
143415	mrṣ	mrṣ[	/m-r-ṣ/	vb G	to fall ill	
143415	mrṣ	mrṣ/	mrṣ	n.	illness	
143416	mlk	mlk[	/m-l-k/	vb G	to reign	
143416	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 1.16 I:57						
143417	lxxx	lxxx				DULAT: NOT FOUND
143418	krt	krt/	krt	PN	krt	
143419	adnk	adn(I)/+k	ảdn (I)	n.	lord	
# KTU 1.16 I:58						
143420	w	w	w	conj.	and	
143421	yˤn	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G	to answer	
143421	yˤn	!y!ˤn[:d	/ʕ-n/	vb G/D	to see	
143421	yˤn	!y!ˤn(w[:pass	/ʕ-n-w/	vb G/Dpass	to be / remain depressed	
143422	ġzr	ġzr/	ġzr	n.	lad	
143423	ilḥu	ilḥu/	ỉlḥủ	PN	ỉlḥủ	
# KTU 1.16 I:59						
143424	xxxx	xxxx				
143425	mrṣ	mrṣ[	/m-r-ṣ/	vb G	to fall ill	
143425	mrṣ	mrṣ/	mrṣ	n.	illness	
143426	mlk	mlk[	/m-l-k/	vb G	to reign	
143426	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 1.16 I:60						
143427	xxx	xxx				
143428	krt	krt/	krt	PN	krt	
143429	adnkm	adn(I)/+km	ảdn (I)	n.	lord	
# KTU 1.16 I:61						
143430	krt	krt/	krt	PN	krt	
143431	dbḥ	dbḥ/	dbḥ	n.	sacrifice	
143431	dbḥ	dbḥ[	/d-b-ḥ/	vb G	to sacrifice	
143432	dbḥ	dbḥ/	dbḥ	n.	sacrifice	
143432	dbḥ	dbḥ[	/d-b-ḥ/	vb G	to sacrifice	
# KTU 1.16 I:62						
143433	mlk	mlk[	/m-l-k/	vb G	to reign	
143433	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
143434	ˤšr	ˤšr(I)/	ʕšr (I)	n. num.	ten	
143434	ˤšr	ˤšr[:d:pass	/ʕ-š-r/	vb D/Dpass	ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods	
143434	ˤšr	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
143435	ˤšrt	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
143435	ˤšrt	ˤšrt(II)/	ʕšrt (II)	n.	group of ten	
# KTU 1.16 II:1						
143436	šxxxxxxxxxxx	šxxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:2						
143437	bxxxxxxxxxxx	bxxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:3						
143438	tbxxxxxxxxxx	tbxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:4						
143439	w	w	w	conj.	and	
143440	xxxxxxxxxxx	xxxxxxxxxxx				
# KTU 1.16 II:5						
143441	pġt	pġ(t/t	pġt	n. f.	girl	
143442	xxxxxxxxxx	xxxxxxxxxx				
# KTU 1.16 II:6						
143443	lkxxxxxxxxxx	lkxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:7						
143444	k	+k	-k (I)			
143444	k	~k	-k (II)			
143444	k	k(III)	k (III)	Subordinating or completive functor	when	
143444	k	k(I)	k (I)	prep.	like	
143444	k	k(II)	k (II)	emph. functor	yes	
143445	ixxxxxxxxx	ixxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:8						
143446	w	w	w	conj.	and	
143447	yxxxxxxxxxx	yxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:9						
143448	myxxxxxxxxxxx	myxxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:10						
143449	aṯtxxxxxxxxxx	aṯtxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:11						
143450	aḫkxxxxxxxxxx	aḫkxxxxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:12						
143451	tr	tr[	/t-r/	vb G	to scour	
143451	tr	tr(II)/	tr (II)	n.	turtledove	
143452	ḥtkk	ḥt(I)/+k	ḥtk (I)	n.	ruler > progenitor	
143452	ḥtkk	ḥt(III)/+k	ḥtk (III)	n.	sovereignty	
143453	yn	yn/	yn	n.	wine	
# KTU 1.16 II:13						
143454	w	w	w	conj.	and	
143455	tṣqxxxxxxx	tṣqxxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:14						
143456	tšqyxxxxxx	tšqyxxxxxx				DULAT: NOT FOUND
# KTU 1.16 II:15						
143457	tr	tr[	/t-r/	vb G	to scour	
143457	tr	tr(II)/	tr (II)	n.	turtledove	
143458	ḫtkk	ḫtkk				DULAT: NOT FOUND
143459	xx	xx				
# KTU 1.16 II:16						
143460	w	w	w	conj.	and	
143461	msk	msk/	msk	n.	mixture	
143462	trxxxx	trxxxx				DULAT: NOT FOUND
# KTU 1.16 II:17						
143463	tqrb	!t!](n]qrb[	/q-r-b/	vb G/N	to approach	
143464	aḫ	aḫ(I)/	ảḫ (I)	n.	brother (by blood)	
143465	xxx	xxx				
# KTU 1.16 II:18						
143466	lm	l(I)	l (I)	prep.	to	
143467	tbˤrn	!t!bˤr(II)[n:d	/b-ʕ-r/ (II)	vb D	to abandon	
143468	xxx	xxx				
# KTU 1.16 II:19						
143469	mn	mn(IV)	mn (IV)	?	?	
143470	yrḫ	yrḫ/	yrḫ	n.	moon	
143471	k	+k	-k (I)			
143471	k	~k	-k (II)			
143471	k	k(III)	k (III)	Subordinating or completive functor	when	
143471	k	k(I)	k (I)	prep.	like	
143471	k	k(II)	k (II)	emph. functor	yes	
143472	mrṣ	mrṣ[	/m-r-ṣ/	vb G	to fall ill	
143472	mrṣ	mrṣ/	mrṣ	n.	illness	
# KTU 1.16 II:20						
143473	mn	mn(IV)	mn (IV)	?	?	
143474	k	+k	-k (I)			
143474	k	~k	-k (II)			
143474	k	k(III)	k (III)	Subordinating or completive functor	when	
143474	k	k(I)	k (I)	prep.	like	
143474	k	k(II)	k (II)	emph. functor	yes	
143475	dw	dw/	dw	n.	sick person	
143476	krt	krt/	krt	PN	krt	
# KTU 1.16 II:21						
143477	w	w	w	conj.	and	
143478	yˤny	!y!ˤny(I)[	/ʕ-n-y/ (I)	vb G	to answer	
143479	ġzr	ġzr/	ġzr	n.	lad	
143480	ilḥu	ilḥu/	ỉlḥủ	PN	ỉlḥủ	
# KTU 1.16 II:22						
143481	ṯlṯ	ṯlṯ(I)/	ṯlṯ (I)	n. num.	three	
143481	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n.	copper	
143481	ṯlṯ	ṯlṯ(II)/	ṯlṯ (II)	adj. ord. num.	third	
143482	yrḫm	yrḫ/+m(I)	yrḫ	n.	moon	
143482	yrḫm	yrḫm/	yrḫm	PN	yrḫm	
143483	k	+k	-k (I)			
143483	k	~k	-k (II)			
143483	k	k(III)	k (III)	Subordinating or completive functor	when	
143483	k	k(I)	k (I)	prep.	like	
143483	k	k(II)	k (II)	emph. functor	yes	
143484	mrṣ	mrṣ[	/m-r-ṣ/	vb G	to fall ill	
143484	mrṣ	mrṣ/	mrṣ	n.	illness	
# KTU 1.16 II:23						
143485	arbˤ	arbˤ/	ảrbʕ	num.	four	
143486	k	+k	-k (I)			
143486	k	~k	-k (II)			
143486	k	k(III)	k (III)	Subordinating or completive functor	when	
143486	k	k(I)	k (I)	prep.	like	
143486	k	k(II)	k (II)	emph. functor	yes	
143487	dw	dw/	dw	n.	sick person	
143488	krt	krt/	krt	PN	krt	
# KTU 1.16 II:24						
143489	mmndˤ	mmndˤ				DULAT: NOT FOUND
143490	krt	krt/	krt	PN	krt	
143491	mġy	mġy[	/m-ġ-y/	vb G	to come	
143492	ˤrb	ˤrb(I)[	/ʕ-r-b/ (I)	vb G	to enter	
143492	ˤrb	ˤrb(II)[	/ʕ-r-b/ (II)	vb G	to give a guarantee or pledge	
143492	ˤrb	ˤrb(I)/	ʕrb (I)	n.	entry	
# KTU 1.16 II:25						
143493	w	w	w	conj.	and	
143494	qbr	qbr(I)/	qbr (I)	n.	grave	
143495	tṣr	nṣr[	/n-ṣ-r/	vb G	to sob	
143495	tṣr	!t!ṣr[	/ṣ-r(-r)/	vb G	to besiege	
143496	ql	ql[	/q-l/	vb G	to fall (down)	
143496	ql	ql(I)/	ql (I)	n.	voice	
143497	rm	rm(I)/	rm (I)	adj.	high	
143497	rm	rm[	/r-m/	vb G	to go up	
143497	rm	rm(II)/	rm (II)	n.	erection	
# KTU 1.16 II:26						
143498	tṣr	nṣr[	/n-ṣ-r/	vb G	to sob	
143498	tṣr	!t!ṣr[	/ṣ-r(-r)/	vb G	to besiege	
143499	trm	!t!rm[	/r-m/	vb G	to go up	
