#---------------------------- KTU 1.147 1
154983	xx	?	?	?	?
#---------------------------- KTU 1.147 2
154984	ymy	ym(I)/	ym (I)	n.	day
#---------------------------- KTU 1.147 3
154985	lr	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 4
154986	xlx	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 5
154987	ˤb	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 6
154988	rxwm	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 7
154989	x	?	?	?	?
154990	bšl	bšl[	/b-š-l/	vb	to cook
154991	ybšl	!y!bšl[	/b-š-l/	vb	to cook
#---------------------------- KTU 1.147 8
154992	kt	kt(I)/;kt(II)/	kt (I);kt (II)	n.;n.	pitcher;stage
154993	št	št[;št(II)/;št(I)/	/š-t/;št (II);št (I)	vb;n.;n.	to place;raíz;base
#---------------------------- KTU 1.147 9
154994	dk	d+k(I)	d,-k (I)	det. or rel. functor,pers. pn./morph.	the one(s) of,your(s)
154995	km	k(I);k(III);k(IV)	k (I);k (III);k (IV)	prep.;Subordinating or completive functor;adv.	like;when;thus
#---------------------------- KTU 1.147 10
154996	x	?	?	?	?
154997	srnm	srn/	srn	n.	prince
#---------------------------- KTU 1.147 11
154998	b	b	b	prep.	in
154999	šr	šr(II)/;šr(III)/;šr(IV)/	šr (II);šr (III);šr (IV)	n.;n.;n.	musician;Prince;navel
#---------------------------- KTU 1.147 12
155000	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
155001	qṣ	qṣ/;qṣ[	qṣ;/q-ṣ(-ṣ)/	n.;vb	end;to carve
155002	ilm	il(I)/	ỉl (I)	n.	god
#---------------------------- KTU 1.147 13
155003	lm	l(I)	l (I)	prep.	to
155004	tbṣˤ	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 14
155005	xm	?	?	?	?	DULAT: NOT FOUND
155006	bˤl	bˤl(II)/;bˤl(I)/;bˤl[	bʕl (II);bʕl (I);/b-ʕ-l/	n./DN;n.;vb	Baʿlu;labourer;to make
#---------------------------- KTU 1.147 15
155007	xps	?	?	?	?	DULAT: NOT FOUND
155008	pˤ	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 16
155009	m	l(I)	l (I)	prep.	to
#---------------------------- KTU 1.147 17
155010		?	?	?	?
#---------------------------- KTU 1.147 18
155011		?	?	?	?
#---------------------------- KTU 1.147 19
155012	x	?	?	?	?
#---------------------------- KTU 1.147 20
155013	xr	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 21
155014	xtm	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 22
155015	dm	dm(I);dm(II)/;ˤbd(I)/	dm (I);dm (II);ʕbd (I)	functor;n.;n.	since;blood;servant
#---------------------------- KTU 1.147 23
155016	xnm	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 24
155017	x	?	?	?	?
#---------------------------- KTU 1.147 25
155018	x	?	?	?	?
#---------------------------- KTU 1.147 26
155019	x	?	?	?	?
#---------------------------- KTU 1.147 27
155020		?	?	?	?
#---------------------------- KTU 1.147 28
155021	r	pẓr[;rks/;rḥb(I)/	/p-ẓ-r/;rks;rḥb (I)	vb;n.;adj.	to free;belt;wide
#---------------------------- KTU 1.147 29
155022	pš	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.147 30
155023	x	?	?	?	?
