id	surface form	morphological parsing	DULAT	POS	gloss	comments
157340	nrm	nr[+m(I)	/n-r/	vb	to shine	
# KTU 2.31 34						
157341	x	x				
# KTU 2.31 35						
157342	iy	iy	ỉy	interr. adv.	where?	
157343	lmx	lmx				DULAT: NOT FOUND
157344	b	b	b	prep.	in	
157345	ks	ks(I)/	ks (I)	n.	cup	
157345	ks	ks/	ks/śm(n)	n.	emmer-corn	
# KTU 2.31 36						
157346	x	x				
157347	trxx	trxx				DULAT: NOT FOUND
157348	gpn	gpn(I)/	gpn (I)	n.	(vine-)stock	
157348	gpn	gpn(II)/	gpn (II)	n.	harness	
157349	lk	l(I)+k	l (I)	prep.	to	
# KTU 2.31 37						
157350	d	d	d	det. or rel. functor	the one(s) of	
157351	kmynxxx	kmynxxx				DULAT: NOT FOUND
# KTU 2.31 38						
157352	w	w	w	conj.	and	
157353	yṣu	!y!(yṣ(ʔ&u[	/y-ṣ-ʔ/	vb G	to go out	
157353	yṣu	yṣu(I)/	yṣủ (I)	n.	exit	
157354	ank	ank	ảnk	pers. pn.	I	
157355	x	x				
# KTU 2.31 39						
157356	dy	d	d	det. or rel. functor	the one(s) of	
157357	w	w	w	conj.	and	
157358	prˤ	prˤ(I)/	prʕ (I)	n.	first fruit	
157358	prˤ	prˤ[:d	/p-r-ʕ/	vb G/D	to wash	
157358	prˤ	prˤ(II)/	prʕ (II)	adj.	first	
157359	bxxx	bxxx				DULAT: NOT FOUND
# KTU 2.31 40						
157360	x	x				
# KTU 2.31 41						
157361	xxx	xxx				
157362	xxx	xxx				
157363	xxxytn	xxxytn				DULAT: NOT FOUND
157364	mlk	mlk[	/m-l-k/	vb G	to reign	
157364	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
157365	ank	ank	ảnk	pers. pn.	I	
157366	iphn	!i!ph(y[+n	/p-h-y/	vb	to see	
# KTU 2.31 42						
157367	xxx	xxx				
157368	xxx	xxx				
157369	xxx	xxx				
157370	ank	ank	ảnk	pers. pn.	I	
157371	ixxxslm	ixxxslm				DULAT: NOT FOUND
157372	w	w	w	conj.	and	
157373	yṯb	!y!(yṯb[	/y-ṯ-b/	vb G	to sit down	
# KTU 2.31 43						
157374	xxx	xxx				
157375	xxx	xxx				
157376	xxxx	xxxx				
157377	hw	hw	hw	pers. pn.	he	
157378	xy	xy				DULAT: NOT FOUND
157379	hxxr	hxxr				DULAT: NOT FOUND
157380	w	w	w	conj.	and	
157381	rgm	rgm[	/r-g-m/	vb G	to say	
157381	rgm	rgm/	rgm	n.	word	
157382	ank	ank	ảnk	pers. pn.	I	
# KTU 2.31 44						
157383	xxx	xxx				
157384	xxx	xxx				
157385	xxidd	xxidd				DULAT: NOT FOUND
157386	xxxxxl	xxxxxl				DULAT: NOT FOUND
157387	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
157388	ym	ym(I)/	ym (I)	n.	day	
157388	ym	ym(II)/	ym (II)	n.	sea	
# KTU 2.31 45						
157389	xxx	xxx				
157390	xxx	xxx				
157391	xxptm	xxptm				DULAT: NOT FOUND
157392	lḥt	lḥ(II)/t=	lḥ (II)	n.	missive	
157392	lḥt	lḥ(I)/t=	lḥ (I)	n.	cheek	
157393						
# KTU 2.31 46						
157394	xxx	xxx				
157395	xxx	xxx				
157396	xxrgm	xxrgm				DULAT: NOT FOUND
157397	hy	hy	hy	pers. pn.	she	
157398	lyxxy	lyxxy				DULAT: NOT FOUND
157399	ilakk	lʔk[kk	/l-ʔ-k/	vb G	to send (a message)	
# KTU 2.31 47						
157400	xxx	xxx				
157401	xxx	xxx				
157402	xxlk	xxlk				DULAT: NOT FOUND
157403	yritn	!y!(yr(ʔ&i[tn	/y-r-ʔ/	vb G	to be afraid	
157404	mġy	mġy[	/m-ġ-y/	vb G	to come	
157405	hy	hy	hy	pers. pn.	she	
157406	w	w	w	conj.	and	
157407	kn	k(I)	-k (I)	pers. pn./morph.	your(s)	
157407	kn	kn(II)	kn (II)	adv.	thus	
157407	kn	kn(I)/	kn (I)	adj.	fixed	
# KTU 2.31 48						
157408	xxx	xxx				
157409	xxx	xxx				
157410	xx	xx				
157411	ḥln	ḥln/	ḥln	n.	window	
157412	d	d	d	det. or rel. functor	the one(s) of	
157413	b	b	b	prep.	in	
157414	dmt	dmt(I)/	dmt (I)	n.	tower	
157415	um	um/	ủm	n.	mother	
157416	ilm	il(I)/m	ỉl (I)	n.	god	
# KTU 2.31 49						
157417	xxx	xxx				
157418	xxxxḏḏyn	xxxxḏḏyn				DULAT: NOT FOUND
157419	bˤd	bˤd	bʕd	adv./prep.	behind	
157420	ḏḏyn	ḏḏyn/	ḏḏyn	PN	ḏḏyn	
157421	w	w	w	conj.	and	
157422	l	l(I)	l (I)	prep.	to	
157422	l	l(III)	l (III)	functor	certainly	
# KTU 2.31 50						
157423	xxx	xxx				
157424	xxxxk	xxxxk				DULAT: NOT FOUND
157425	bˤlt	bˤlt/	bʕlt	n.	lady	
157426	bhtt	bhtt				DULAT: NOT FOUND
157427	ank	ank	ảnk	pers. pn.	I	
# KTU 2.31 51						
157428	xxx	xxx				
157429	xxx	xxx				
157430	xy	xy				DULAT: NOT FOUND
157431	l	l(I)	l (I)	prep.	to	
157431	l	l(II)	l (II)	adv.	no	
157431	l	l(III)	l (III)	functor	certainly	
157432	ihbt	(ʔ&ihb[t:d	/ʔ-h-b/	vb G/D	to love	
157432	ihbt	ahbt/	ảhbt	n.	love	
157433	ybn	!y!](n]bn(y[:pass	/b-n-y/	vb G/N/Gpass	to build	
157434	rgmy	rgm/y	rgm	n.	word	
# KTU 2.31 52						
157435	xxx	xxx				
157436	xxxxxxškb	xxxxxxškb				DULAT: NOT FOUND
157437	w	w	w	conj.	and	
157438	my	my(I)	my (I)	pn. interr.	who?	
157439	mlakt	mlakt/	mlảkt	n.	message	
# KTU 2.31 53						
157440	xxx	xxx				
157441	xxx	xxx				
157442	xxxḥl	xxxḥl				DULAT: NOT FOUND
157443	w	w	w	conj.	and	
157444	tšˤdn	tšˤdn				DULAT: NOT FOUND
157445	npṣh	npṣ/+h	npṣ	n.	personal belongings	
# KTU 2.31 54						
157446	xxx	xxx				
157447	xxx	xxx				
157448	xxxx	xxxx				
157449	rgm	rgm[	/r-g-m/	vb G	to say	
157449	rgm	rgm/	rgm	n.	word	
157450	hw	hw	hw	pers. pn.	he	
157451	xxn	xxn				DULAT: NOT FOUND
157452	w	w	w	conj.	and	
157453	aspt	(ʔ&asp[t:d	/ʔ-s-p/	vb G/D	to gather	
157454	klh	kl/+h	kl	n.	totality (of)	
# KTU 2.31 55						
157455	xxx	xxx				
157456	xxx	xxx				
157457	xxx	xxx				
157458	rgm	rgm[	/r-g-m/	vb G	to say	
157458	rgm	rgm/	rgm	n.	word	
157459	ank	ank	ảnk	pers. pn.	I	
157460	lxxdrny	lxxdrny				DULAT: NOT FOUND
# KTU 2.31 56						
157461	xxx	xxx				
157462	xxx	xxx				
157463	xxx	xxx				
157464	xṯm	xṯm				DULAT: NOT FOUND
157465	hw	hw	hw	pers. pn.	he	
157466	ixxxxty	ixxxxty				DULAT: NOT FOUND
# KTU 2.31 57						
157467	xxx	xxx				
157468	xxx	xxx				
157469	xxx	xxx				
157470	ibˤr	ibˤr				DULAT: NOT FOUND
157471	ank	ank	ảnk	pers. pn.	I	
157472	aḏmr	aḏmr				DULAT: NOT FOUND
# KTU 2.31 58						
157473	xxx	xxx				
157474	xxx	xxx				
157475	xx	xx				
157476	w	w	w	conj.	and	
157477	mlk	mlk[	/m-l-k/	vb G	to reign	
157477	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
157478	w	w	w	conj.	and	
157479	rgm	rgm[	/r-g-m/	vb G	to say	
157479	rgm	rgm/	rgm	n.	word	
157480	xxxṯ	xxxṯ				DULAT: NOT FOUND
# KTU 2.31 59						
157481	xxx	xxx				
157482	xxx	xxx				
157483	xxm	xxm				DULAT: NOT FOUND
157484	ank	ank	ảnk	pers. pn.	I	
157485	bˤr	bˤr/	bʕr	adj.	burnt	
157486	xxxxny	xxxxny				DULAT: NOT FOUND
# KTU 2.31 60						
157487	xxx	xxx				
157488	xxx	xxx				
157489	xxxn	xxxn				DULAT: NOT FOUND
157490	btk	bt(II)/+k	bt (II)	n.	house	
157491	xxxx	xxxx				
157492	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
157492	bˤl	bˤl(I)/	bʕl (I)	n.	labourer	
157492	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
# KTU 2.31 61						
157493	xxx	xxx				
157494	xxx	xxx				
157495	xmy	xmy				DULAT: NOT FOUND
157496	bdxxxy	bdxxxy				DULAT: NOT FOUND
157497						
# KTU 2.31 62						
157498	xxx	xxx				
157499	xxx	xxx				
157500	xxˤm	xxˤm				DULAT: NOT FOUND
157501	w	w	w	conj.	and	
157502	hxxxxyt	hxxxxyt				DULAT: NOT FOUND
157503	w	w	w	conj.	and	
157504	x	x				
# KTU 2.31 63						
157505	xxx	xxx				
157506	xxx	xxx				
157507	xxy	xxy				DULAT: NOT FOUND
157508	al	al(I)	ảl (I)	neg. functor	no	
157508	al	al(II)	ảl (II)	pos. functor	surely	
157509	atn	ytn[	/y-t-n/	vb G	to give	
157510	xxw	xxw				DULAT: NOT FOUND
157511	il	il(I)/	ỉl (I)	n.	god	
157512	ḥxky	ḥxky				DULAT: NOT FOUND
# KTU 2.31 64						
157513	xxx	xxx				
157514	xxxxṣlm	xxxxṣlm				DULAT: NOT FOUND
157515	pny	pn(m/+y	pnm	n. pl. tant.	face	
157516	tlkn	hlk[n	/h-l-k/	vb G	to go	
# KTU 2.31 65						
157517	xxx	xxx				
157518	xxxxrḥbn	xxxxrḥbn				DULAT: NOT FOUND
157519	hm	hm(II)	hm (II)	conj./interr. functor	if	
157519	hm	hm(I)	hm (I)	pers. pn.	they	
157520	l	l(I)	l (I)	prep.	to	
157520	l	l(III)	l (III)	functor	certainly	
157521	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
157522	xt	xt				DULAT: NOT FOUND
# KTU 2.31 66						
157523	xxx	xxx				
157524	xxxx	xxxx				
# KTU 2.31 67						
157525	xxx	xxx				
157526	xxx	xxx				
157527	npšy	npš(I)/+y	npš (I)	n.	throat	
157528	w	w	w	conj.	and	
157529	ydn	!y!dn[	/d-n/	vb G	to judge	
157529	ydn	!y!(ydn[	/y-d-n/	vb G	?	
157530	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
157530	bˤl	bˤl(I)/	bʕl (I)	n.	labourer	
157530	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
157531	xxxn	xxxn				DULAT: NOT FOUND
# KTU 2.31 68						
157532	xxx	xxx				
157533	xxx	xxx				
157534	xm	xm				DULAT: NOT FOUND
157535	k	+k	-k (I)			
157535	k	~k	-k (II)			
157535	k	k(III)	k (III)	Subordinating or completive functor	when	
157535	k	k(I)	k (I)	prep.	like	
157535	k	k(II)	k (II)	emph. functor	yes	
157536	yn	yn/	yn	n.	wine	
157537	hm	hm(II)	hm (II)	conj./interr. functor	if	
157537	hm	hm(I)	hm (I)	pers. pn.	they	
157538	l	l(I)	l (I)	prep.	to	
157538	l	l(II)	l (II)	adv.	no	
157538	l	l(III)	l (III)	functor	certainly	
157539	atn	ytn[	/y-t-n/	vb G	to give	
157540	bty	bt(II)/+y	bt (II)	n.	house	
157541	lh	l(I)+h	l (I)	prep.	to	
