#---------------------------- KTU 1.113 1
153726	d	d	d	det. or rel. functor	the one(s) of	
153727	mt	mt(II)/;mt[;mt(I)/	mt (II);/m-t/;mt (I)	n.;vb;n.	death;to die;dead person	
153728	wrm	wrm				DULAT: NOT FOUND
153729	tph	phy[	/p-h-y/	vb	to see	
#---------------------------- KTU 1.113 2
153730	lumm	lumm				DULAT: NOT FOUND
153731	lnˤm	lnˤm				DULAT: NOT FOUND
#---------------------------- KTU 1.113 3
153732	x	x				
153733	wrm	wrm				DULAT: NOT FOUND
153734	ṯlbm	ṯlb/	ṯlb	n.	flute	
#---------------------------- KTU 1.113 4
153735	pr	pr(I)/;pr(II)/	pr (I);pr (II)	n.;n.	fruit;young bull	
153736	lnˤm	lnˤm				DULAT: NOT FOUND
#---------------------------- KTU 1.113 5
153737	d	d	d	det. or rel. functor	the one(s) of	
153738	mt	mt(II)/;mt[;mt(I)/	mt (II);/m-t/;mt (I)	n.;vb;n.	death;to die;dead person	
153739	wrm	wrm				DULAT: NOT FOUND
153740	tph	phy[	/p-h-y/	vb	to see	
#---------------------------- KTU 1.113 6
153741	ḥb	ḥb				DULAT: NOT FOUND
153742	lnˤm	lnˤm				DULAT: NOT FOUND
#---------------------------- KTU 1.113 7
153743	ymġy	!y!mġy[	/m-ġ-y/	vb	to come	
#---------------------------- KTU 1.113 8
153744	rm	rm(I)/;rm[;rm(II)/	rm (I);/r-m/;rm (II)	adj.;vb;n.	high;to go up;erection	
153745	ṯlbm	ṯlb/	ṯlb	n.	flute	
#---------------------------- KTU 1.113 9
153746	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly	
153747	nˤm	nˤm(I)/;nˤm(II)/	nʕm (I);nʕm (II)	adj.;n.	handsome;grace	
#---------------------------- KTU 1.113 10
153748	ḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of	
153749	nˤm	nˤm(I)/;nˤm(II)/	nʕm (I);nʕm (II)	adj.;n.	handsome;grace	
#---------------------------- KTU 1.113 11
153750	x	x				
#---------------------------- KTU 1.113 12
153751	xxxx	xxxx				
#---------------------------- KTU 1.113 13
153752	il	il(I)/	ỉl (I)	n.	god	
153753	ˤmṯtmr	ˤmṯtmr				DULAT: NOT FOUND
#---------------------------- KTU 1.113 14
153754	il	il(I)/	ỉl (I)	n.	god	
153755	nqmpˤ	nqmpˤ				DULAT: NOT FOUND
#---------------------------- KTU 1.113 15
153756	il	il(I)/	ỉl (I)	n.	god	
153757	ˤmpi	ˤmpi				DULAT: NOT FOUND
#---------------------------- KTU 1.113 16
153758	il	il(I)/	ỉl (I)	n.	god	
153759	ibrn	ibr(I)/+n(I);ibr(I)/+n(II);ibr(I)/+n(III)	ỉbr (I),-n (I);ỉbr (I),-n (II);ỉbr (I),-n (III)	n.,morph.;n.,pers. pn./morph./vb;n.,pers. pn./morph.	bull,Sun;bull,me;bull,our	
#---------------------------- KTU 1.113 17
153760	il	il(I)/	ỉl (I)	n.	god	
153761	yˤḏrd	yˤḏrd/	yʕḏrd	PN	yʕḏrd	
#---------------------------- KTU 1.113 18
153762	il	il(I)/	ỉl (I)	n.	god	
153763	ˤmṯtmril	ˤmṯtmril				DULAT: NOT FOUND
153764	nqmpˤ	nqmpˤ				DULAT: NOT FOUND
#---------------------------- KTU 1.113 19
153765	il	il(I)/	ỉl (I)	n.	god	
153766	nqmdil	nqmdil				DULAT: NOT FOUND
153767	ibrn	ibr(I)/+n(I);ibr(I)/+n(II);ibr(I)/+n(III)	ỉbr (I),-n (I);ỉbr (I),-n (II);ỉbr (I),-n (III)	n.,morph.;n.,pers. pn./morph./vb;n.,pers. pn./morph.	bull,Sun;bull,me;bull,our	
#---------------------------- KTU 1.113 20
153768	il	il(I)/	ỉl (I)	n.	god	
153769	arḫlbil	arḫlbil				DULAT: NOT FOUND
153770	ˤmrpi	ˤmrpi				DULAT: NOT FOUND
#---------------------------- KTU 1.113 21
153771	il	il(I)/	ỉl (I)	n.	god	
153772	nqmpˤilnqmpˤ	nqmpˤilnqmpˤ				DULAT: NOT FOUND
#---------------------------- KTU 1.113 22
153773	il	il(I)/	ỉl (I)	n.	god	
153774	ˤmṯtmril	ˤmṯtmril				DULAT: NOT FOUND
153775	ibrn	ibr(I)/+n(I);ibr(I)/+n(II);ibr(I)/+n(III)	ỉbr (I),-n (I);ỉbr (I),-n (II);ỉbr (I),-n (III)	n.,morph.;n.,pers. pn./morph./vb;n.,pers. pn./morph.	bull,Sun;bull,me;bull,our	
#---------------------------- KTU 1.113 23
153776	il	il(I)/	ỉl (I)	n.	god	
153777	nqmdil	nqmdil				DULAT: NOT FOUND
153778	nqmpˤ	nqmpˤ				DULAT: NOT FOUND
#---------------------------- KTU 1.113 24
153779	il	il(I)/	ỉl (I)	n.	god	
153780	ibrn	ibr(I)/+n(I);ibr(I)/+n(II);ibr(I)/+n(III)	ỉbr (I),-n (I);ỉbr (I),-n (II);ỉbr (I),-n (III)	n.,morph.;n.,pers. pn./morph./vb;n.,pers. pn./morph.	bull,Sun;bull,me;bull,our	
#---------------------------- KTU 1.113 25
153781	il	il(I)/	ỉl (I)	n.	god	
153782	nqmd	nqmd				DULAT: NOT FOUND
#---------------------------- KTU 1.113 26
153783	pˤil	pˤil				DULAT: NOT FOUND
153784	yqr	qrʔ[	/q-r-ʔ/	vb	to call	
