#---------------------------- KTU 1.48 1
149116	xxxʿṣrm	xxxˤṣrm				DULAT: NOT FOUND
#---------------------------- KTU 1.48 2
149117	xxṯpḥ	xxṯpḥ				DULAT: NOT FOUND
149118	bʿl	bˤl[;bˤl(I)/;bˤl(II)/	/b-ʕ-l/;bʕl (I);bʕl (II)	vb;n.;n., DN	to make, manufacture; to work;labourer, unskilled labourer;lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
#---------------------------- KTU 1.48 3
149119	ṯlṯ	ṯlṯ(I)/;ṯlṯ(II)/;ṯlṯ(III)/	ṯlṯ (I);ṯlṯ (II);ṯlṯ (III)	n. num.;adj. ord. num.;n.	three;third;charioteer	ambiguous DULAT candidates: 4 (showing top 3)
149120	ʿṣrm	ˤṣrm				DULAT: NOT FOUND
#---------------------------- KTU 1.48 4
149121	lbʿlt	lbˤlt				DULAT: NOT FOUND
149122	btm	btm(I)/;btm(II)/	bt (I);bt (II)	n.;n.	daughter;house, building; residence, home	
#---------------------------- KTU 1.48 5
149123	ṯlṯ	ṯlṯ(I)/;ṯlṯ(II)/;ṯlṯ(III)/	ṯlṯ (I);ṯlṯ (II);ṯlṯ (III)	n. num.;adj. ord. num.;n.	three;third;charioteer	ambiguous DULAT candidates: 4 (showing top 3)
149124	šxn	šxn				DULAT: NOT FOUND
149125	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
149126	dgn	dgn(I)/	dgn (I)	n.	grain, wheat	
#---------------------------- KTU 1.48 6
149127	xxx	xxx				
149128	pixxn	pixxn				DULAT: NOT FOUND
#---------------------------- KTU 1.48 7
149129	ṯpš	ṯpš/	ṯpš	n.	for Šapšu ? un filet? d’oiseleur?	
149130	šnʿt	šnˤt/	šnʕt	n.	?	
149131	yqš	yqš(II)/	yqš (II)	n.	game	
#---------------------------- KTU 1.48 8
149132	ṯr	ṯr(I)/;ṯr(III)/;ṯr(IV)/	ṯr (I);ṯr (III);ṯr (IV)	n.;n.;n.	bull;a mat;foul-smelling	
149133	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
149134	išt	išt/	ỉšt	n.	fire	
#---------------------------- KTU 1.48 9
149135	bʿlh	bˤlh(II)/	bʕl (II)	n., DN	lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
149136	štx	štx				DULAT: NOT FOUND
#---------------------------- KTU 1.48 10
149137	ḫqrn	ḫqrn				DULAT: NOT FOUND
149138	pxxxrt	pxxxrt				DULAT: NOT FOUND
#---------------------------- KTU 1.48 11
149139	ṯnxxxxxl	ṯnxxxxxl				DULAT: NOT FOUND
149140	rdx	rdx				DULAT: NOT FOUND
#---------------------------- KTU 1.48 12
149141	aḥt	aḥt/	ảḥd	adj. num., adv. num.	one, oneself	
149142	ḫmxxxṯn	ḫmxxxṯn				DULAT: NOT FOUND
#---------------------------- KTU 1.48 13
149143	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
149144	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n.;n.	day;sea	
149145	dbḥ	dbḥ[;dbḥ/	/d-b-ḥ/;dbḥ	vb;n.	to sacrifice;sacrifice, (sacrificial) banquet	
149146	ṯpḥ	ṯpḥ/;ṯpḥ/	ṯpḥ;špḥ	n.;n.	stock;family, offspring, descendants, clan	
149147	bʿl	bˤl[;bˤl(I)/;bˤl(II)/	/b-ʕ-l/;bʕl (I);bʕl (II)	vb;n.;n., DN	to make, manufacture; to work;labourer, unskilled labourer;lord; owner of (or resident in) a place, owner of thing, boss of a place or thing; person of superior rank	
#---------------------------- KTU 1.48 14
149148	aḥt	aḥt/	ảḥd	adj. num., adv. num.	one, oneself	
149149	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
149150	mzy	mzy				DULAT: NOT FOUND
149151	bn	bn[;bn(I)/;bn(II)	/b-n/;bn (I);bn (II)	vb;n.;prep.	to understand;son;between, among	ambiguous DULAT candidates: 5 (showing top 3)
149152	x	x				
#---------------------------- KTU 1.48 15
149153	aḥt	aḥt/	ảḥd	adj. num., adv. num.	one, oneself	
149154	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
149155	mkt	mkt/	mkt	n.	immolation, offering	
149156	ġr	ġr(I)/;ġr(II)/;ġr(III)/	ġr (I);ġr (II);ġr (III)	n.;n.;n.	mountain;beim Niederfallen;skin	ambiguous DULAT candidates: 4 (showing top 3)
#---------------------------- KTU 1.48 16
149157	aḥt	aḥt/	ảḥd	adj. num., adv. num.	one, oneself	
149158	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
149159	ʿṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN		
149160	šd	šd(I)/;šd(II)/;šd[	šd (I);šd (II);/š-d-y/	n.;n.;vb	open field;a strip;to pour	
#---------------------------- KTU 1.48 17
149161	arbʿ	arbˤ/	ảrbʕ	num.	four	
149162	ʿṣrm	ˤṣrm				DULAT: NOT FOUND
#---------------------------- KTU 1.48 18
149163	gt	gt/	gt	n., element of TNN	wine or olive press	
149164	ṯrmn	ṯrmn(I)/	ṯrmn (I)	DN	…	
#---------------------------- KTU 1.48 19
