id	surface form	morphological parsing	DULAT	POS	gloss	comments
141499	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
141500	tġdd	!t!ġdd[:d	/ġ-d-d/	vb D	to swell	
141501	kbdh	kbd(I)/+h	kbd (I)	n.	liver	
141502	bṣḥq	bṣḥq				DULAT: NOT FOUND
141503	ymlu	!y!ml(ʔ[&u:d	/m-l-ʔ/	vb G/D	to be full	
141504	lbh	lb/+h	lb	n.	heart	
# KTU 1.7 8						
141505	b	b	b	prep.	in	
141506	šmḫt	šmḫt/	šmḫt	n.	joy	
141507	kbd	kbd(II)/	kbd (II)	n.	total (quantity or price)	
141507	kbd	kbd(I)/	kbd (I)	n. f.	liver	
141507	kbd	kbd[:d	/k-b-d/	vb D	to honour	
141508	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
141508	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
141508	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
141509	tšyt	tšyt/	tšyt	n.	triumph	
141510	tḥthk	tḥt(I)+k	tḥt (I)	prep.	under	
141511	kdrt	kdrt/	kdrt	n.	ball	
141512	riš	riš(I)/	rỉš (I)	n.	head	
# KTU 1.7 9						
141513	ˤlh	ˤl(I)+h	ʕl (I)	prep.	upon	
141514	kirbym	kirbym				DULAT: NOT FOUND
141515	kp	kp/	kp	n.	palm (of the hand)	
141516	kbrk	kbr/+k	kbr	PN	kbr	
141517	tġll	!t!ġll[:d	/ġ-l-l/	vb D	to insert	
141518	b	b	b	prep.	in	
141519	dm	dm(II)/	dm (II)	n. m.	blood	
141519	dm	dm(I)	dm (I)	functor	since	
# KTU 1.7 10						
141520	ḏmr	ḏmr(I)[	/ḏ-m-r/ (I)	vb G	to protect	
141520	ḏmr	ḏmr(I)/	ḏmr (I)	n.	guardian	
141521	ḥlqm	ḥlq/m	ḥlq	n.	part	
141522	bmmˤ	bmmˤ				DULAT: NOT FOUND
141523	mhrm	mhr(I)/m	mhr (I)	n.	warrior (trained, expert)	
141524	ˤd	ˤd(III)/	ʕd (III)	n.	throne	
141524	ˤd	ˤd(II)/	ʕd (II)	n.	time	
141525	trġb	trġb				DULAT: NOT FOUND
# KTU 1.7 11						
141526	xk	xk				DULAT: NOT FOUND
# KTU 1.7 12						
141527	xh	xh				DULAT: NOT FOUND
# KTU 1.7 13						
141528	x	x				
# KTU 1.7 14						
141529	xrlx	xrlx				DULAT: NOT FOUND
# KTU 1.7 15						
141530	k	+k	-k (I)			
141530	k	~k	-k (II)			
141530	k	k(III)	k (III)	Subordinating or completive functor	when	
141530	k	k(I)	k (I)	prep.	like	
141530	k	k(II)	k (II)	emph. functor	yes	
141531	lli	ll(u/&i	llủ	n.	suckling (lamb or kid)	
141532	x	x				
# KTU 1.7 16						
141533	kprḫ	kprḫ				DULAT: NOT FOUND
# KTU 1.7 17						
141534	w	w	w	conj.	and	
141535	tqr	!t!qr(y[	/q-r-y/	vb G	to meet	
# KTU 1.7 18						
141536	ˤd	ˤd(III)/	ʕd (III)	n.	throne	
141536	ˤd	ˤd(II)/	ʕd (II)	n.	time	
141537	tšbˤ	!t!šbˤ(II)[	/š-b-ʕ/ (II)	vb G	to be sated	
# KTU 1.7 19						
141538	klyn	kly[n:d	/k-l-y/	vb D	to finish	
# KTU 1.7 20						
141539	špk	špk[	/š-p-k/	vb G	to spill	
141540	ux	ux				DULAT: NOT FOUND
# KTU 1.7 21						
141541	trḥṣ	!t!rḥṣ[	/r-ḥ-ṣ/	vb G	to wash	
141542	yd	yd(I)/	yd (I)	n.	hand	
# KTU 1.7 22						
141543	id	id	ỉd	conj.	when	
141544	yṣq	!y!(yṣq[	/y-ṣ-q/	vb G	to pour (out)	
141545	šmn	šmn(I)/	šmn (I)	n.	oil	
# KTU 1.7 23						
141546	tšt	!t!št[	/š-t/	vb G	to place	
141546	tšt	!t!št(y[	/š-t-y/	vb G	to drink	
141547	rimtl	rimtl				DULAT: NOT FOUND
141548	irth	irt/+h	ỉrt	n.	breast	
141549	mšr	mšr(I)/	mšr (I)	n.	justice	
141549	mšr	mšr(II)/	mšr (II)	n.	song	
141550	ldd	yld[+d	/y-l-d/	vb	to give birth (to), ?	
141551	aliyn	aliyn/	ảlỉyn	adj.	The Very / Most Powerful	
141552	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.7 24						
141553	ahbt	ahbt/	ảhbt	n.	love	
141554	pdry	pdry/	pdry	DN	Pidray	
141554	pdry	pdr(I)/+y	pdr (I)	n.	town	
141555	bt	bt(II)/	bt (II)	n.	house	
141555	bt	bt(I)/	bt (I)	n.	daughter	
141556	ar	a/	ả/ỉr	n.	light	
141557	yd	yd(I)/	yd (I)	n.	hand	
141558	ṭly	ṭl/+y	ṭl	n.	dew	
141558	ṭly	ṭly/	ṭly	DN	Tallay	
141559	bt	bt(II)/	bt (II)	n.	house	
141559	bt	bt(I)/	bt (I)	n.	daughter	
141560	rb	rb(II)/	rb (II)	n.	chief	
141560	rb	rb(I)/	rb (I)	adj.	great	
141560	rb	rb/	rb(b)	n.	drizzle	
141561	dd	dd(II)/	dd (II)	n.	cauldronful	
# KTU 1.7 25						
141562	arṣy	arṣ/+y	ảrṣ	n.	earth	
141562	arṣy	arṣy/	ảrṣy	DN	Arṣay/Arsay	
141563	bt	bt(II)/	bt (II)	n.	house	
141563	bt	bt(I)/	bt (I)	n.	daughter	
141564	yˤbdr	yˤbdr/	yʕbdr	DN	Yaʿibdarru/'(Daughter) of the Wide World'/attribute of ảrṣy, daughter of the god bʕl (etym. unc.)	
# KTU 1.7 26						
141565	rgm	rgm[	/r-g-m/	vb G	to say	
141565	rgm	rgm/	rgm	n.	word	
141566	l	l(I)	l (I)	prep.	to	
141566	l	l(III)	l (III)	functor	certainly	
141567	btlt	btlt/	btlt	n.	virgin	
141568	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
141569	ṯny	ṯny[	/ṯ-n-y/	vb G	to repeat	
141570	lybmt	lybmt				DULAT: NOT FOUND
141571	limm	lim(I)/	lỉm (I)	n.	people	
141572	tḥm	tḥm/	tḥm	n.	message	
141573	aliyn	aliyn/	ảlỉyn	adj.	The Very / Most Powerful	
141574	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.7 27						
141575	hwt	hwt(I)/	hwt (I)	n.	word	
141576	aliy	aliy/	ảlỉy	adj.	The Most Powerful	
141577	qrdm	qrd(I)/m	qrd (I)	n.	hero	
141578	qryy	qry[y	/q-r-y/	vb G	to meet	
141579	barṣ	barṣ				DULAT: NOT FOUND
141580	mlḥmt	mlḥmt/	mlḥmt	n.	war	
141581	š	š/	š	n.	ram	
# KTU 1.7 28						
141582	t	/t, /t=				
141582	t	[t, [t=, [t==, [t===				
141583	bˤprmddym	bˤprmddym				DULAT: NOT FOUND
141584	sk	sk(I)/	sk (I)	n.	coverlet	
141585	šlm	šlm(I)/	šlm (I)	n.	peace	
141585	šlm	šlm[:d	/š-l-m/	vb G/D	to be well	
141585	šlm	šlm(III)/	šlm (III)	adj.	pure	
141586	lkbd	lkbd				DULAT: NOT FOUND
141587	ars	ars				DULAT: NOT FOUND
141588	arbdd	arbdd/	ảrbdd	n.	rest	
# KTU 1.7 29						
141589	l	l(I)	l (I)	prep.	to	
141590	kbd	kbd(I)/	kbd (I)	n.	within	
141591	šdm	šd(I)/m	šd (I)	n.	open field	
141592	ḥšk	ḥšk[	/ḥ-š-k/	vb G	to seize	
141593	ˤṣk	ˤṣ/+k	ʕṣ	n.	tree	
141594	ˤbṣk	ˤbṣ(I)/+k	ʕbṣ (I)	n.	mace	
141595	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
141596	pˤnk	pˤn/+k	pʕn	n.	foot	
141597	tls	tls				DULAT: NOT FOUND
# KTU 1.7 30						
141598	mn	mn(IV)	mn (IV)	?	?	
141599	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
141600	twtḥ	!t!w]t]ḥ(y[	/w-ḥ-y/	vb Gt	to hasten	
141601	išdk	išd/+k	ỉšd	n.	leg	
141602	dm	dm(II)/	dm (II)	n. m.	blood	
141602	dm	dm(I)	dm (I)	functor	since	
141603	rgm	rgm[	/r-g-m/	vb G	to say	
141603	rgm	rgm/	rgm	n.	word	
141604	iṯ	iṯ(I)/	ỉṯ (I)	n.	presence	
141605	ly	l(I)+y	l (I)	prep.	to	
141606	dargmk	dargmk				DULAT: NOT FOUND
# KTU 1.7 31						
141607	hwt	hwt(I)/	hwt (I)	n.	word	
141608	d	d	d	det. or rel. functor	the one(s) of	
141609	aṯnykrgm	aṯnykrgm				DULAT: NOT FOUND
141610	ˤṣ	ˤṣ/	ʕṣ	n.	tree	
# KTU 1.7 32						
141611	w	w	w	conj.	and	
141612	lḫšt	lḫšt/	lḫšt	n.	chatter	
141613	abntant	abntant				DULAT: NOT FOUND
141614	šmm	šm(m(I)/m	šmm (I)	n. pl. tant.	heavens	
141615	ˤm	ˤm(I)	ʕm (I)	prep.	to	
141616	arṣ	arṣ/	ảrṣ	n.	earth	
141617	thmt	thmt/	thmt	n.	Primordial Ocean	
# KTU 1.7 33						
141618	ˤm	ˤm(I)	ʕm (I)	prep.	to	
141619	kbkbmabn	kbkbmabn				DULAT: NOT FOUND
141620	brq	brq(I)/	brq (I)	n.	ray	
141621	dl	dl/	dl	adj.	poor	
141622	tdˤ	ydˤ(I)[	/y-d-ʕ/ (I)	vb G	to know	
141623	šmm	šm(m(I)/m	šmm (I)	n. pl. tant.	heavens	
141624	atm	at(I)	ảt (I)	pers. pn.	you	
141624	atm	ʔtw[	/ʔ-t-w/	vb G	to come	
141624	atm	atm	ảtm	pers. pn.	you	
# KTU 1.7 34						
141625	w	w	w	conj.	and	
141626	ank	ank	ảnk	pers. pn.	I	
141627	ibġy	ibġy				DULAT: NOT FOUND
# KTU 1.7 35						
141628	hl	hl	hl	deictic adv. functor	behold	
141629	yˤmdn	!y!ˤmd[n:d	/ʕ-m-d/	vb G/D	?	
141630	i	i(I)	ỉ (I)	interj.	woe	
# KTU 1.7 36						
141631	kpr	kpr(II)/	kpr (II)	n.	henna (powder or dye)	
141632	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
141633	bnt	bnt(II)/	bnt (II)	n.	produce	
141633	bnt	bnt(I)/	bnt (I)	n.	masonry	
141633	bnt	bnt(III)/	bnt (III)	n.	tamarisk	
141634	rḥ	rḥ(I)/	rḥ (I)	n.	wind	
141635	gdm	gd(I)/m	gd (I)	n.	coriander	
141635	gdm	gd(II)/m	gd (II)	n.	sinew	
141636	wanhbm	wanhbm				DULAT: NOT FOUND
# KTU 1.7 37						
141637	klat	kla(t/t	klảt(n)	n. f.	both	
141638	ṯġrt	ṯġr(I)/t=	ṯġr (I)	n.	gate	
141639	bht	bt(II)/	bt (II)	n.	house	
141640	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
141640	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
141640	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
141641	wtqry	wtqry				DULAT: NOT FOUND
141642	ġlmm	ġlm/+m(I)	ġlm	n.	boy	
141643	bšt	bšt				DULAT: NOT FOUND
141644	ġr	ġr(I)/	ġr (I)	n.	mountain	
141644	ġr	ġr(III)/	ġr (III)	n.	skin	
# KTU 1.7 38						
141645	ap	ap(I)	ảp (I)	adv./conj.	also	
141645	ap	ap(II)/	ảp (II)	n. m.	nose	
141646	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
141646	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
141646	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
141647	tmtḫṣ	mḫṣ[ḫṣ	/m-ḫ-ṣ/	vb G	to wound	
141648	bˤmq	bˤmq				DULAT: NOT FOUND
141649	tḫtṣb	tḫtṣb/	tḫtṣb	n.	battle	
141650	bn	bn(I)/	bn (I)	n.	son	
141650	bn	bn(II)	bn (II)	prep.	between	
141650	bn	bn[	/b-n/	vb G	to understand	
141651	qrytm	qryt/m	qryt	n. du.	city	
141652	tmḫṣ	!t!mḫṣ[	/m-ḫ-ṣ/	vb G	to wound	
# KTU 1.7 39						
141653	lim	lim(I)/	lỉm (I)	n.	people	
141654	ḫp	ḫp(I)/	ḫp (I)	n.	shore	
141655	ym	ym(I)/	ym (I)	n.	day	
141655	ym	ym(II)/	ym (II)	n.	sea	
141656	x	x				
# KTU 1.7 40						
141657	ilm	il(I)/m	ỉl (I)	n.	god	
141658	w	w	w	conj.	and	
141659	t	/t, /t=				
141659	t	[t, [t=, [t==, [t===				
# KTU 1.7 41						
141660	mx	mx				DULAT: NOT FOUND
141661	mt	mt(II)/	mt (II)	n.	death	
141661	mt	mt[	/m-t/	vb G	to die	
141661	mt	mt(I)/	mt (I)	n.	dead person	
# KTU 1.7 42						
141662	tšt	!t!št[	/š-t/	vb G	to place	
141662	tšt	!t!št(y[	/š-t-y/	vb G	to drink	
141663	š	š/	š	n.	ram	
# KTU 1.7 43						
141664	tyt	tyt/	tyt	n.	ranunculus	
# KTU 1.7 44						
141665	t	/t, /t=				
141665	t	[t, [t=, [t==, [t===				
# KTU 1.7 45						
141666	k	+k	-k (I)			
141666	k	~k	-k (II)			
141666	k	k(III)	k (III)	Subordinating or completive functor	when	
141666	k	k(I)	k (I)	prep.	like	
141666	k	k(II)	k (II)	emph. functor	yes	
# KTU 1.7 46						
141667	x	x				
# KTU 1.7 47						
141668	pt	pt				DULAT: NOT FOUND
# KTU 1.7 48						
141669						
# KTU 1.7 49						
141670	xt	xt				DULAT: NOT FOUND
# KTU 1.7 50						
141671						
# KTU 1.7 51						
141672	i	i(I)	ỉ (I)	interj.	woe	
# KTU 1.7 52						
141673	xix	xix				DULAT: NOT FOUND
# KTU 1.7 53						
141674						
# KTU 1.7 54						
141675	x	x				
# KTU 1.7 55						
141676	txx	txx				DULAT: NOT FOUND
# KTU 1.7 56						
141677	xx	xx				
