#---------------------------- KTU 1.90 1
151168	id	id	ỉd	conj.	when	
151169	yph	yph[	/p-h-y/	vb	to see, espy	
151170	mlk	mlk[;mlk(I);mlk(II)/	/m-l-k/;mlk (I);mlk (II)	vb;;n.	to reign, rule;king, sovereign;kingdom (power and territory)	
#---------------------------- KTU 1.90 2
151171	ršp	ršp/	ršp	DN	DN, flame, plague	
151172	ḥgb	ḥgb/	ḥgb	n.	locust	
151173	ap	ap(I);ap(II)/	ảp (I);ảp (II)	adv., conj.;n.	also, even, besides;nose	
#---------------------------- KTU 1.90 3
151174	w	w	w	conj.	and	
151175	npš	npš(I)/;npš(II)/	npš (I);npš (II)	n.;n.	throat, fauces;red wool	
151176	ksp	ksp/	ksp	n.	silver	
#---------------------------- KTU 1.90 4
151177	w	w	w	conj.	and	
151178	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
151179	kmm	kmm;kmm	kmm;km	adv.;	ditto, in the same amount;like	
#---------------------------- KTU 1.90 5
151180	w	w	w	conj.	and	
151181	ḥẓ	ḥẓ/	ḥẓ	n.	arrow	
151182	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n.;num.	(head of) cattle;(one, a) thousand	
#---------------------------- KTU 1.90 6
151183	w	w	w	conj.	and	
151184	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
151185	lll	lll				DULAT: NOT FOUND
151186	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n.;num.	(head of) cattle;(one, a) thousand	
#---------------------------- KTU 1.90 7
151187	w	w	w	conj.	and	
151188	xxxx	xxxx				
151189	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
151190	inš	inš/	ỉnš	n.	people	
#---------------------------- KTU 1.90 8
151191	ilm	ilm(III)/;ilm(I)/	ảl (III);ỉl (I)	n.;n.	ram (of superior quality);god	
#---------------------------- KTU 1.90 9
151192	w	w	w	conj.	and	
#---------------------------- KTU 1.90 10
151193	k	k(I)/;k(I);k(II)	-k (I);k (I);k (II)	pers. pn., morph.;prep.;emph. functor	your(s);like, as;yes	ambiguous DULAT candidates: 10 (showing top 3)
#---------------------------- KTU 1.90 11
151194	ṯql	ṯql/	ṯql	n.	shekel	
151195						
#---------------------------- KTU 1.90 12
151196	w	w	w	conj.	and	
#---------------------------- KTU 1.90 13
151197	w	w	w	conj.	and	
#---------------------------- KTU 1.90 14
151198	w	w	w	conj.	and	
#---------------------------- KTU 1.90 15
151199	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n.;num.	(head of) cattle;(one, a) thousand	
#---------------------------- KTU 1.90 16
151200	x	x				
#---------------------------- KTU 1.90 17
151201	w	w	w	conj.	and	
#---------------------------- KTU 1.90 18
151202	xxxḫ	xxxḫ				DULAT: NOT FOUND
151203	šlm	šlm[;šlm(I)/;šlm(III)/	/š-l-m/;šlm (I);šlm (III)	vb;n.;adj.	to be well, do well, be in peace;peace;pure	
#---------------------------- KTU 1.90 19
151204	xxx	xxx				
151205	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
151206	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
151207	alit	alit				DULAT: NOT FOUND
#---------------------------- KTU 1.90 20
151208	xxx	xxx				
151209	ršp	ršp/	ršp	DN	DN, flame, plague	
151210	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
#---------------------------- KTU 1.90 21
151211	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
151212	šlm	šlm[;šlm(I)/;šlm(III)/	/š-l-m/;šlm (I);šlm (III)	vb;n.;adj.	to be well, do well, be in peace;peace;pure	
151213	w	w	w	conj.	and	
151214	mlk	mlk[;mlk(I);mlk(II)/	/m-l-k/;mlk (I);mlk (II)	vb;;n.	to reign, rule;king, sovereign;kingdom (power and territory)	
#---------------------------- KTU 1.90 22
151215	ynṣl	ynṣl[	/n-ṣ-l/	vb	to retire, cease	
151216	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
151217	ṯʿy	ṯˤy[;ṯˤy(I)/	/ṯ-ʕ-y/;ṯʕy (I)	vb;n.	to offer, sacrifice;minister, officiant	
