id	surface form	morphological parsing	DULAT	POS	gloss	comments
id	surface form	surface form				DULAT: NOT FOUND
id	surface form	surface form				DULAT: NOT FOUND
id	surface form	surface form				DULAT: NOT FOUND
# KTU 1.144 1						
154958	xl	xl				DULAT: NOT FOUND
# KTU 1.144 2						
154959	d	d	d	det. or rel. functor	the one(s) of	
154960	ybnmlk	ybnmlk/	ybnmlk	PN	ybnmlk	
# KTU 1.144 3						
154961	l	l(I)	l (I)	prep.	to	
154961	l	l(III)	l (III)	functor	certainly	
154962	ḫpṯ	ḫpṯ/	ḫpṯ	n.	fugitive	
