#---------------------------- KTU 1.163 1
155306	hm	hm(II)	hm (II)	conj., interr. functor	if	
155307	xxxxxxxxx	xxxxxxxxx				
155308	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
155309	xxxxxxx	xxxxxxx				
155310	bhmtn	bhmtn/	bhmt	n.	cattle	
155311	tḫlq	tḫlq[	/ḫ-l-q/	vb	to perish, to be lost	
#---------------------------- KTU 1.163 2
155312	hm	hm(II)	hm (II)	conj., interr. functor	if	
155313	yrḫ	yrḫ/	yrḫ	n.	moon	
155314	xxx	xxx				
155315	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
155316	ḥdṯ	ḥdṯ(I)/;ḥdṯ(II)/	ḥdṯ (I);ḥdṯ (II)	adj.;n.	new, recent;new moon	
155317	yrḫ	yrḫ/	yrḫ	n.	moon	
155318	bnšm	bnšm/	bnš	n.	man, an individual, someone, person; people, personnel	
#---------------------------- KTU 1.163 3
155319	xxxxxxxxn	xxxxxxxxn				DULAT: NOT FOUND
155320	thbẓn	thbẓn[	/h-b-ṭ/ẓ/	vb	to knock down, hit	
#---------------------------- KTU 1.163 4
155321	hm	hm(II)	hm (II)	conj., interr. functor	if	
155322	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
155323	ṯlṯ	ṯlṯ(I)/;ṯlṯ(II)/;ṯlṯ(III)/	ṯlṯ (I);ṯlṯ (II);ṯlṯ (III)	n. num.;adj. ord. num.;n.	three;third;charioteer	ambiguous DULAT candidates: 4 (showing top 3)
155324	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n.;n.	day;sea	
155325	yh	yh[	/y-h(-y)/	vb	to wane	
155326	yrḫ	yrḫ/	yrḫ	n.	moon	
155327	kslm	kslm/	ksl	n.	back, shoulder	
155328	mlkm	mlkm(I)	mlk (I)		king, sovereign	
155329	tbṣrn	tbṣrn(I)[	/b-ṣ-r/ (I)	vb	to watch	
#---------------------------- KTU 1.163 5
155330	hm	hm(II)	hm (II)	conj., interr. functor	if	
155331	ṯlṯ	ṯlṯ(I)/;ṯlṯ(II)/;ṯlṯ(III)/	ṯlṯ (I);ṯlṯ (II);ṯlṯ (III)	n. num.;adj. ord. num.;n.	three;third;charioteer	ambiguous DULAT candidates: 4 (showing top 3)
155332	id	id	ỉd	conj.	when	
155333	ynphy	ynphy[	/p-h-y/	vb	to see, espy	
155334	yrḫ	yrḫ/	yrḫ	n.	moon	
155335	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
155336	yrḫ	yrḫ/	yrḫ	n.	moon	
155337	aḫrm	aḫrm	ảḫr	adv., prep., conj.	afterwards, then	
#---------------------------- KTU 1.163 6
155338	ġrplt	ġrplt/	ġrplt	n.	cloudy sky	
155339	mẓrn	mẓrn/	mẓr	n.	rain	
155340	ylk	ylk[	/h-l-k/	vb	to go, go away; to run, flow; to roam	
#---------------------------- KTU 1.163 7
155341	hm	hm(II)	hm (II)	conj., interr. functor	if	
155342	kbkb	kbkb/	kbkb	n.	heavenly body, star	
155343	yql	yql[	/q-l/	vb	to fall (down)	
155344	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
155345	ṯlṯm	ṯlṯm/;ṯlṯm(I)/	ṯlṯm;ṯlṯ (I)	num.;n. num.	thirty;three	
155346	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n.;n.	day;sea	
155347	mlkn	mlkn(I)	mlk (I)		king, sovereign	
155348	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
155349	yiḫdbh	yiḫdbh				DULAT: NOT FOUND
#---------------------------- KTU 1.163 8
155350	hm	hm(II)	hm (II)	conj., interr. functor	if	
155351	xxxxxxx	xxxxxxx				
155352	ṯx	ṯx				DULAT: NOT FOUND
155353	yxxx	yxxx				DULAT: NOT FOUND
155354	xxx	xxx				
155355	ṯlṯ	ṯlṯ(I)/;ṯlṯ(II)/;ṯlṯ(III)/	ṯlṯ (I);ṯlṯ (II);ṯlṯ (III)	n. num.;adj. ord. num.;n.	three;third;charioteer	ambiguous DULAT candidates: 4 (showing top 3)
#---------------------------- KTU 1.163 9
155356	xxxxxxxxxxxxxxm	xxxxxxxxxxxxxxm				DULAT: NOT FOUND
#---------------------------- KTU 1.163 10
155357	hm	hm(II)	hm (II)	conj., interr. functor	if	
155358	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
155359	ḥdṯ	ḥdṯ(I)/;ḥdṯ(II)/	ḥdṯ (I);ḥdṯ (II)	adj.;n.	new, recent;new moon	
155360	yrḫ	yrḫ/	yrḫ	n.	moon	
155361	wqdr	wqdr				DULAT: NOT FOUND
155362	iršn	iršn/	ỉrš	n.	demand, scarcity	
155363	ykn	ykn[	/k-n/	vb	to be (stable), have	
#---------------------------- KTU 1.163 11
155364	w	w	w	conj.	and	
155365	xxx	xxx				
155366	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
155367	yx	yx				DULAT: NOT FOUND
#---------------------------- KTU 1.163 12
155368	hm	hm(II)	hm (II)	conj., interr. functor	if	
155369	yrḫ	yrḫ/	yrḫ	n.	moon	
155370	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
155371	ʿlyh	ˤlyh(II)/	ʕly (II)	n.	place of sacrifice, propitiatory	
155372	w	w	w	conj.	and	
155373	pḥm	pḥm/	pḥm	n.	ember, glowing coal	
#---------------------------- KTU 1.163 13
155374	nʿmn	nˤmn(I)/	nʕmn (I)	adj.	handsome	
155375	yḫsr	yḫsr[	/ḫ-s-r/	vb	to fail, be missing, lacking	
155376	lh	lh(I)	l (I)	prep.	to, towards, up to	
#---------------------------- KTU 1.163 14
155377	hm	hm(II)	hm (II)	conj., interr. functor	if	
155378	yrḫ	yrḫ/	yrḫ	n.	moon	
155379	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
155380	ʿlyh	ˤlyh(II)/	ʕly (II)	n.	place of sacrifice, propitiatory	
155381	yrq	yrq/;yrq[	yrq;/r-ẓ/	n.;vb	greenish yellow (a metal / gold);to run, compete	
#---------------------------- KTU 1.163 15
155382	xxxxxxbhmtn	xxxxxxbhmtn				DULAT: NOT FOUND
155383	tḫlq	tḫlq[	/ḫ-l-q/	vb	to perish, to be lost	
#---------------------------- KTU 1.163 16
155384	hm	hm(II)	hm (II)	conj., interr. functor	if	
155385	yrḫ	yrḫ/	yrḫ	n.	moon	
