id	surface form	morphological parsing	DULAT	POS	gloss	comments
150022	km	+km, +km=	-km			
150023	yr	yr/	yr	n.	early rain	
150024	klyth	klyt/+h	klyt	n.	kidneys	
150025	w	w	w	conj.	and	
150026	lbh	lb/+h	lb	n.	heart	
# KTU 1.82 4						
150027	xxx	xxx				
150028	pk	p(III)/+k	p (III)	n.	mouth	
150029	b	b	b	prep.	in	
150030	ġr	ġr(I)/	ġr (I)	n.	mountain	
150031	ṯn	ṯn(I)/	ṯn (I)	num.	two	
150031	ṯn	ṯn(II)/	ṯn (II)	num./adj.	second	
150031	ṯn	ṯn(III)/	ṯn (III)	n.	crimson (cloth, wool, purple)	
150032	pk	p(III)/+k	p (III)	n.	mouth	
150033	b	b	b	prep.	in	
150034	ḫlb	ḫlb(I)/	ḫlb (I)	n.	massif	
150035	k	+k	-k (I)			
150035	k	~k	-k (II)			
150035	k	k(III)	k (III)	Subordinating or completive functor	when	
150035	k	k(I)	k (I)	prep.	like	
150035	k	k(II)	k (II)	emph. functor	yes	
150036	tgwln	gl[wln:d	/g-l/	vb D	to rejoice	
150037	šntk	šnt(I)/	šnt (I)	n.	year	
150037	šntk	šn/	šn	n.	tooth	
# KTU 1.82 5						
150038	xxw	xxw				DULAT: NOT FOUND
150039	šptk	špt/	špt	n.	lip	
150040	l	l(I)	l (I)	prep.	to	
150040	l	l(II)	l (II)	adv.	no	
150040	l	l(III)	l (III)	functor	certainly	
150041	tššy	]š]nšy[y	/n-š-y/	vb Š	to be forgotten	
150042	hm	hm(II)	hm (II)	conj./interr. functor	if	
150042	hm	hm(I)	hm (I)	pers. pn.	they	
150043	tġrm	!t!ġrm[:d	/ġ-r-m/	vb D	to commit	
150044	l	l(I)	l (I)	prep.	to	
150044	l	l(II)	l (II)	adv.	no	
150044	l	l(III)	l (III)	functor	certainly	
150045	mt	mt(II)/	mt (II)	n.	death	
150045	mt	mt[	/m-t/	vb G	to die	
150045	mt	mt(I)/	mt (I)	n.	dead person	
150046	brtk	br[t+k	/b-r(-r)/	vb	to be or remain pure	
150046	brtk	brt/+k	brt	n.	forecast	
# KTU 1.82 6						
150047	xxḫp	xxḫp				DULAT: NOT FOUND
150048	an	an(I)	ản (I)	pers. pn.	I	
150048	an	an(II)	ản (II)	adv.	wherever	
150049	arnn	!(ʔ&a!rn[n	/r-n(-n)/	vb G	to shout	
150050	ql	ql[	/q-l/	vb G	to fall (down)	
150050	ql	ql(I)/	ql (I)	n.	voice	
150051	špš	špš/	špš	n.	sun	
150052	ḥw	ḥw(I)[:d	/ḥ-w/y-y/ (I)	vb D	to live	
150053	bṯnm	bṯn/m	bṯn	n.	serpent	
150054	uḫd	(ʔ&uḫd[:pass	/ʔ-ḫ-d(/ḏ)/	vb G/Gpass	to collect	
150055	bˤlm	bˤl(II)/m	bʕl (II)	n. m.	lord	
# KTU 1.82 7						
150056	x	x				
150057	aṭm	(ʔ&aṭm[	/ʔ-ṭ-m/	vb	to stop up	
150058	prṭl	prṭl/	prṭl	n.	eine Pflanze	
150059	l	l(I)	l (I)	prep.	to	
150059	l	l(III)	l (III)	functor	certainly	
150060	rišh	riš(I)/h	rỉš (I)	n.	head	
150061	ḥmṯ	ḥmṯ/	ḥmṯ	n.	belly	
150062	ṭmṯ	ṭmṯ/	ṭmṯ	n.	(menstrual) blood	
# KTU 1.82 8						
150063	wydbr	wydbr				DULAT: NOT FOUND
150064	ṯrmt	ṯrmt/	ṯrmt	n.	meat	
150065	alm	al(III)/m	ảl (III)	n. du.	ram (of superior quality)	
150066	qḥny	lqḥ[y	/l-q-ḥ/	vb G	to get hold of	
150067	šy	š/	š	n.	ram	
150068	qḥny	lqḥ[y	/l-q-ḥ/	vb G	to get hold of	
# KTU 1.82 9						
150069	xxšir	xxšir				DULAT: NOT FOUND
150070	bkrm	bkr/m	bkr	n. du.	first-born	
150071	nṭṭt	nṭṭ[t	/n-ṭ-ṭ/	vb G	to shake	
150072	um	um/	ủm	n.	mother	
150073	ˤlt	ˤl(I)	ʕl (I)	prep.	upon	
150073	ˤlt	ˤly[t	/ʕ-l-y/	vb G	to go up	
150074	b	b	b	prep.	in	
150075	aby	ab/+y	ảb	n.	father	
# KTU 1.82 10						
150076	xk	xk				DULAT: NOT FOUND
150077	ˤlt	ˤl(I)	ʕl (I)	prep.	upon	
150077	ˤlt	ˤly[t	/ʕ-l-y/	vb G	to go up	
150078	bk	b	b	prep.	in	
150078	bk	bky[	/b-k-y/	vb G	to weep	
150078	bk	bk/	bk	n.	beaker	
150079	lk	l(I)+k	l (I)	prep.	to	
150080	l	l(I)	l (I)	prep.	to	
150081	pny	pn(m/+y	pnm	n. m. pl. tant.	in front	
150082	yrk	yrk/	yrk	n.	body back part	
150083	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
150083	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
150084	xxx	xxx				
# KTU 1.82 11						
150085	xxxxx	xxxxx				
150086	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
150086	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
150086	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
150087	šzrm	qsrm	qsrm	?		Based on DULAT reconstruction.
150087	šzrm	šzrm	šzrm	→	?	
150088	tštšḥ	!t!]š]]t]šḥ(y[	/š-ḥ-y/	vb Št	?	
150089	km	k(III)	k (III)	functor	when	
150089	km	k(I)	k (I)	prep.	like	
150089	km	k(IV)	k (IV)	adv.	thus	
150089	km	km	km	prep./conj./adv.		
150089	km	+km, +km=	-km			
150090	ḥb	ḥb				DULAT: NOT FOUND
# KTU 1.82 12						
150091	xxxxxxxxxxx	xxxxxxxxxxx				
150092	ˤpr	ˤpr(I)/	ʕpr (I)	n.	dust	
150093	btk	bt(II)/+k	bt (II)	n.	house	
150094	ygršk	!y!grš[k	/g-r-š/	vb G	to eject	
# KTU 1.82 13						
150095	yazr	yazr				DULAT: NOT FOUND
150096	xxxxxxy	xxxxxxy				DULAT: NOT FOUND
150097	ḥr	ḥr(I)/	ḥr (I)	n.	intestine(s)	
150098	ḥr	ḥr(I)/	ḥr (I)	n.	intestine(s)	
150099	bnt	bt(I)/	bt (I)	n.	daughter	
150099	bnt	bnt(II)/	bnt (II)	n.	produce	
150099	bnt	bnt(I)/	bnt (I)	n.	masonry	
150100	ḥ	lqḥ[	/l-q-ḥ/	vb G/N	to get hold of	
# KTU 1.82 14						
150101	uḫd	(ʔ&uḫd[:pass	/ʔ-ḫ-d(/ḏ)/	vb G/Gpass	to collect	
150102	bˤlm	bˤl(II)/m	bʕl (II)	n. m.	lord	
150103	ˤxxxl	ˤxxxl				DULAT: NOT FOUND
150104	ydk	yd(I)/+k	yd (I)	n. f.	hand	
150104	ydk	yd(I)/+k=	yd (I)	n. f.	hand	
150104	ydk	yd(II)/+k	yd (II)	n. m.	love	
150104	ydk	yd(II)/+k=	yd (II)	n. m.	love	
150104	ydk	!y!dk[:pass	d-k(-k)/	vb Gpass	to be pounded	
150104	ydk	!y=!dk[:pass	d-k(-k)/	vb Gpass	to be pounded	
150105	amṣ	amṣ/	ảmṣ	adj.	strength	
150106	yd	yd(I)/	yd (I)	n.	hand	
# KTU 1.82 15						
150107	xx	xx				
150108	ḥš	ḥš(I)[	/ḥ-š/ (I)	vb G	to hurry	
150109	nmxxxxxxxxl	nmxxxxxxxxl				DULAT: NOT FOUND
150110	w	w	w	conj.	and	
150111	yḫnpk	!y!ḫnp[k	/ḫ-n-p/	vb G	to act perversely	
# KTU 1.82 16						
150112	xx	xx				
150113	ylm	hlm[	/h-l-m/	vb G	to hit	
150114	bn	bn(I)/	bn (I)	n.	son	
150114	bn	bn(II)	bn (II)	prep.	between	
150114	bn	bn[	/b-n/	vb G	to understand	
150115	ˤnk	ˤn(I)/	ʕn (I)	n. du.	eye	
150116	ṣmdm	ṣmd/m	ṣmd	n.	pair	
150116	ṣmdm	ṣmd[m	/ṣ-m-d/	vb G	to harness	
150117	špk	špk[	/š-p-k/	vb G	to spill	
# KTU 1.82 17						
150118	xxxntxx	xxxntxx				DULAT: NOT FOUND
150119	mbk	mbk/	mbk	n.	source	
150120	kpt	kp/t=	kp	n.	palm (of the hand)	
150121	wn	w	w	conj.	and	
150121	wn	w+n	w	conj.	and	
150122	b	b	b	prep.	in	
150123	gx	gx				DULAT: NOT FOUND
# KTU 1.82 18						
150124	xx	xx				
150125	ḥxxbnt	ḥxxbnt				DULAT: NOT FOUND
150126	ṣˤṣ	ṣˤṣ/	ṣʕṣ	n.	terror	
150127	bnt	bnt(II)/	bnt (II)	n.	produce	
150127	bnt	bnt(I)/	bnt (I)	n.	masonry	
150127	bnt	bnt(III)/	bnt (III)	n.	tamarisk	
150128	ḫrp	ḫrp	ḫrp		mania	
150129	ak	ahl/+k	ảhl	n.	tent	
150129	ak	lʔy(I)[+k	/l-ʔ-y/w/ (I)	vb	to conquer	
150129	ak	aġzr/+k	ảġzr	n.	?	
# KTU 1.82 19						
150130	xxxxxxxx	xxxxxxxx				
150131	aḥw	!(ʔ&a!ḥw(I)[:d	/ḥ-w/y-y/ (I)	vb D	to live	
150132	aṭm	(ʔ&aṭm[	/ʔ-ṭ-m/	vb	to stop up	
150133	prṭl	prṭl/	prṭl	n.	eine Pflanze	
150134						
# KTU 1.82 20						
150135	xxx	xxx				
150136	mnt	mnt(I)/	mnt (I)	n.	portion	
150137	xxẓn	xxẓn				DULAT: NOT FOUND
150138	xx	xx				
150139	bdh	bd(IV)+h	bd (IV)	prep.	into the hands of	
150140	aqšr	aqšr/	ảqšr	adj.	which sloughs its skin	
# KTU 1.82 21						
150141	xxxk	xxxk				DULAT: NOT FOUND
150142	ptḥy	ptḥ/y	ptḥ	n.	entrance	
150143	agxxxdt	agxxxdt				DULAT: NOT FOUND
150144	xxm	xxm				DULAT: NOT FOUND
150145	mln	ml+n	ml	?	?	
# KTU 1.82 22						
150146	xxxṯk	xxxṯk				DULAT: NOT FOUND
150147	ytmt	ytmt/	ytmt	n.	orphan girl	
150148	dlt	dlt(II)/	dlt (II)	adj.	poor (woman)	
150148	dlt	dlt(III)/	dlt (III)	n.	weakness	
150149	tlk	hlk[	/h-l-k/	vb G	to go	
150150	xxx	xxx				
150151	bm	b	b	prep.	in	
# KTU 1.82 23						
150152	xxxxqp	xxxxqp				DULAT: NOT FOUND
150153	bn	bn(I)/	bn (I)	n.	son	
150153	bn	bn(II)	bn (II)	prep.	between	
150153	bn	bn[	/b-n/	vb G	to understand	
150154	ḥtt	ḥtt/	ḥtt	n.	terror	
150155	bn	bn(I)/	bn (I)	n.	son	
150155	bn	bn(II)	bn (II)	prep.	between	
150155	bn	bn[	/b-n/	vb G	to understand	
150156	ḥtt	ḥtt/	ḥtt	n.	terror	
150157	xxxx	xxxx				
# KTU 1.82 24						
150158	xxxp	xxxp				DULAT: NOT FOUND
150159	km	k(III)	k (III)	functor	when	
150159	km	k(I)	k (I)	prep.	like	
150159	km	k(IV)	k (IV)	adv.	thus	
150159	km	km	km	prep./conj./adv.		
150159	km	+km, +km=	-km			
150160	dlt	dlt(II)/	dlt (II)	adj.	poor (woman)	
150160	dlt	dlt(III)/	dlt (III)	n.	weakness	
150161	tlk	hlk[	/h-l-k/	vb G	to go	
150162	km	k(III)	k (III)	functor	when	
150162	km	k(I)	k (I)	prep.	like	
150162	km	k(IV)	k (IV)	adv.	thus	
150162	km	km	km	prep./conj./adv.		
150162	km	+km, +km=	-km			
150163	plxxx	plxxx				DULAT: NOT FOUND
# KTU 1.82 25						
150164	urbt	urbt/	ủrbt	n.	window	
150165	tḥbṭ	!t!ḥbṭ[	/ḥ-b-ṭ/	vb G	to perish	
150166	km	k(III)	k (III)	functor	when	
150166	km	k(I)	k (I)	prep.	like	
150166	km	k(IV)	k (IV)	adv.	thus	
150166	km	km	km	prep./conj./adv.		
150166	km	+km, +km=	-km			
150167	ṣq	ṣq/	ṣq	adj.	distressed	
150168	ṣbr	ṣbr/	ṣbr	n.	communal plot	
# KTU 1.82 26						
150169	lhkl	lhkl				DULAT: NOT FOUND
150170	b	b	b	prep.	in	
150171	kl	kl/	kl	n.	totality (of)	
150172	l	l(I)	l (I)	prep.	to	
150172	l	l(III)	l (III)	functor	certainly	
150173	pgm	pgm/	pgm	n.	harm	
150174	pgm	pgm/	pgm	n.	harm	
150175	l	l(I)	l (I)	prep.	to	
150175	l	l(III)	l (III)	functor	certainly	
150176	b	b	b	prep.	in	
# KTU 1.82 27						
150177	xxmdb	xxmdb				DULAT: NOT FOUND
150178	mdbm	mdb/m	mdb	n.	tide	
150179	l	l(I)	l (I)	prep.	to	
150179	l	l(III)	l (III)	functor	certainly	
150180	ḥrn	ḥrn/	ḥrn	DN	Ḥôrānu	
150180	ḥrn	ḥr(I)/+n	ḥr (I)	n.	intestine(s)	
150181	ḥrnm	ḥrn/+m(I)	ḥrn	DN	Ḥôrānu	
# KTU 1.82 28						
150182	xxxxxxxxlhm	xxxxxxxxlhm				DULAT: NOT FOUND
150183	ql	ql[	/q-l/	vb G	to fall (down)	
150183	ql	ql(I)/	ql (I)	n.	voice	
150184	hm	hm(II)	hm (II)	conj./interr. functor	if	
150184	hm	hm(I)	hm (I)	pers. pn.	they	
# KTU 1.82 29						
150185	xxxxxxxxxxxx	xxxxxxxxxxxx				
150186	aṯtn	aṯt/	ảṯt	n. du.	woman	
150187	n	~n	-n (I)	encl. morph.		
150187	n	[n, [n=	-n (II)	suffixed pn. morph. used with vb	me/to me	
150187	n	+n, +n=	-n (III)	suff. pn. morph. 1.p.pl.	our/us	
150187	n		-n (IV)	contracted suff. pn. morph. used with a vb	him/her/it	
# KTU 1.82 30						
150188	xxxxxxxxxxxḥrġ	xxxxxxxxxxxḥrġ				DULAT: NOT FOUND
# KTU 1.82 31						
150189	xxxxxxxxp	xxxxxxxxp				DULAT: NOT FOUND
150190	lnt	lnt				DULAT: NOT FOUND
150191	lg	lg(I)/	lg (I)	n.	jar	
# KTU 1.82 32						
150192	xxxxxxxḥmt	xxxxxxxḥmt				DULAT: NOT FOUND
150193	l	l(I)	l (I)	prep.	to	
150193	l	l(II)	l (II)	adv.	no	
150193	l	l(III)	l (III)	functor	certainly	
150194	ql	ql[	/q-l/	vb G	to fall (down)	
150194	ql	ql(I)/	ql (I)	n.	voice	
150195	rpim	rp(u&i/m	rpủ	n.	healer	
# KTU 1.82 33						
150196	xxxxxxxllm	xxxxxxxllm				DULAT: NOT FOUND
150197	abl	ybl[	/y-b-l/	vb G	to carry	
150198	mṣrpk	mṣrp+k	mṣrp	→	?	
150199						
# KTU 1.82 34						
150200	xxxxxxy	xxxxxxy				DULAT: NOT FOUND
150201	mṭnt	mṭnt/	mṭnt	n.	clay	
150202	w	w	w	conj.	and	
150203	tḥ	!t!ḥ(w(I)[	/ḥ-w/y-y/ (I)	vb G	to live	
150204	ṭbt	ṭbt/	ṭbt	n.	well-being	
150205	n	~n	-n (I)	encl. morph.		
150205	n	[n, [n=	-n (II)	suffixed pn. morph. used with vb	me/to me	
150205	n	+n, +n=	-n (III)	suff. pn. morph. 1.p.pl.	our/us	
150205	n		-n (IV)	contracted suff. pn. morph. used with a vb	him/her/it	
# KTU 1.82 35						
150206	xxxxxxbṯnm	xxxxxxbṯnm				DULAT: NOT FOUND
150207	wtṯb	wtṯb				DULAT: NOT FOUND
150208	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
150209	bṯnt	bṯn/t=	bṯn	n.	serpent	
150210	trtḥ	trtḥ				DULAT: NOT FOUND
# KTU 1.82 36						
150211	xxxxxmṯbh	xxxxxmṯbh				DULAT: NOT FOUND
150212	aḫt	aḫt(I)/	ảḫt (I)	n.	sister (related by blood)	
150213	ppšr	ppšr/	ppšr	PN	ppšr	
150214	w	w	w	conj.	and	
150215	ppšrt	ppšrt/	ppšrt	PN	ppšrt	
150216						
# KTU 1.82 37						
150217	xxxxxlk	xxxxxlk				DULAT: NOT FOUND
150218	drḫm	drḫ/m	drḫ	n.	chamois	
150219	w	w	w	conj.	and	
150220	aṯb	yṯb[	/y-ṯ-b/	vb G	to sit down	
150221	l	l(I)	l (I)	prep.	to	
150221	l	l(III)	l (III)	functor	certainly	
150222	ntbtk	ntbt/+k	ntbt	n.	path	
150223	ˤṣm	ˤṣ/m	ʕṣ	n.	tree	
150224	lt	lt	lt	?	?	
# KTU 1.82 38						
150225	xxxxxtdrk	xxxxxtdrk				DULAT: NOT FOUND
150226	brḥ	brḥ/	brḥ	adj.	fleeing	
150227	arṣ	arṣ/	ảrṣ	n.	earth	
150228	lk	l(I)+k	l (I)	prep.	to	
150229	pnh	pn(m/+h	pnm	n. pl. tant.	face	
150230	yrk	yrk/	yrk	n.	body back part	
150231	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
150231	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
# KTU 1.82 39						
150232	xxxxxṯbtk	xxxxxṯbtk				DULAT: NOT FOUND
150233	ap	ap(I)	ảp (I)	adv./conj.	also	
150233	ap	ap(II)/	ảp (II)	n. m.	nose	
150234	l	l(I)	l (I)	prep.	to	
150234	l	l(III)	l (III)	functor	certainly	
150235	pḫrk	pḫr(I)/+k	pḫr (I)	n.	assembly	
150236	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
150236	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
150236	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
150237	tqm	!t!qm[	/q-m/	vb G	to stand up	
150238	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
150238	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
150238	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
150239	tqm	!t!qm[	/q-m/	vb G	to stand up	
# KTU 1.82 40						
150240	xxxx	xxxx				
150241	pḫrk	pḫr(I)/+k	pḫr (I)	n.	assembly	
150242	ygršk	!y!grš[k	/g-r-š/	vb G	to eject	
150243	qr	qr(I)/	qr (I)	n.	source	
150243	qr	qr(II)/	qr (II)	n.	noise	
150243	qr	qr(III)/	qr (III)	n.	wall	
150244	btk	bt(II)/+k	bt (II)	n.	house	
150245	ygršk	!y!grš[k	/g-r-š/	vb G	to eject	
# KTU 1.82 41						
150246	xxx	xxx				
150247	bnt	bnt(II)/	bnt (II)	n.	produce	
150247	bnt	bnt(I)/	bnt (I)	n.	masonry	
150247	bnt	bnt(III)/	bnt (III)	n.	tamarisk	
150248	ṣˤṣ	ṣˤṣ/	ṣʕṣ	n.	terror	
150249	bnt	bnt(II)/	bnt (II)	n.	produce	
150249	bnt	bnt(I)/	bnt (I)	n.	masonry	
150249	bnt	bnt(III)/	bnt (III)	n.	tamarisk	
150250	mˤmˤ	mˤmˤ/	mʕmʕ	n.	convulsion	
150251	ˤbd	ˤbd(I)/	ʕbd (I)	n.	servant	
150252	ḥrn	ḥrn/	ḥrn	DN	Ḥôrānu	
150252	ḥrn	ḥr(I)/+n	ḥr (I)	n.	intestine(s)	
150253	tqxk	tqxk				DULAT: NOT FOUND
# KTU 1.82 42						
150254	xx	xx				
150255	aġwyn	!(ʔ&a!ġwy[n:d	/ġ-w-y/	vb D	to cry vigorously	
150256	ˤnk	ˤn(I)/	ʕn (I)	n. du.	eye	
150257	ẓẓ	ẓẓ/	ẓẓ	element/DN	ẓẓ	
150258	w	w	w	conj.	and	
150259	kmġ	kmṯ/	kmṯ	DN/element of DN	kmṯ	
150260	ilm	il(I)/m	ỉl (I)	n.	god	
# KTU 1.82 43						
150261	xw	xw				DULAT: NOT FOUND
150262	ˤṣm	ˤṣ/m	ʕṣ	n.	tree	
150263	k	+k	-k (I)			
150263	k	~k	-k (II)			
150263	k	k(III)	k (III)	Subordinating or completive functor	when	
150263	k	k(I)	k (I)	prep.	like	
150263	k	k(II)	k (II)	emph. functor	yes	
150264	ˤṣm	ˤṣ/m	ʕṣ	n.	tree	
150265	l	l(I)	l (I)	prep.	to	
150265	l	l(II)	l (II)	adv.	no	
150265	l	l(III)	l (III)	functor	certainly	
150266	ttn	ytn[	/y-t-n/	vb G	to give	
150267	k	+k	-k (I)			
150267	k	~k	-k (II)			
150267	k	k(III)	k (III)	Subordinating or completive functor	when	
150267	k	k(I)	k (I)	prep.	like	
150267	k	k(II)	k (II)	emph. functor	yes	
150268	abnm	abn/m	ảbn	n.	stone	
150269	l	l(I)	l (I)	prep.	to	
150269	l	l(II)	l (II)	adv.	no	
150269	l	l(III)	l (III)	functor	certainly	
150270	tiggn	ʔgg[gn	/ʔ-g-g/	vb G	generic mng to moan	
