#---------------------------- KTU 1.100 1
151808	lnh	l(I)+h	l (I)	prep.	to
#---------------------------- KTU 1.100 17
151809	ydy	yd(I)/+y;!y!dy(I)[;!y!dy(II)[	yd (I);/y-d-y/ (I);/y-d-y/ (II)	n. f.;vb;vb	hand;to throw;to rip
151810	ḥmt	ḥmt(I)/;ḥmt(III)/	ḥmt (I);ḥmt (III)	n. f.;n. f.	wall;venom
151811	hlm	hlm[;hlm;hl	/h-l-m/;hlm;hl	vb;conj. functor;deictic adv. functor	to hit;and so;behold
151812	yṯq	ṯqy[	/ṯ-q-y/	vb	to elevate
151813	nḥš	nḥš/	nḥš	n. m.	serpent
151814	yšlḥm	!y!]š]lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat
#---------------------------- KTU 1.100 18
151815	nḥš	nḥš/	nḥš	n. m.	serpent
151816	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151817	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in
151818	ksa	?	?	?	?	DULAT: NOT FOUND
151819	w	w	w	conj.	and
151820	yṯb	!y!ṯb[	/y-ṯ-b/	vb	to sit down
#---------------------------- KTU 1.100 19
151821	tqru	!t!qrʔ[	/q-r-ʔ/	vb	to call
151822	lšpš	?	?	?	?	DULAT: NOT FOUND
151823	umh	um/	ủm	n. f.	mother
151824	špš	špš/	špš	n.	sun
151825	um	um/	ủm	n. f.	mother
151826	ql	ql[;ql(I)/;ql(II)/	/q-l/;ql (I);ql (II)	vb;n. m.;n. m.	to fall (down);voice;swift (courier
151827	bl	bl(I);bl(II);bl(III)/	bl (I);bl (II);bl (III)	adv. or emph. functor;prep.;n. m.	no;without;blended beer
151828	ˤt	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.100 20
151829	ˤnt	ˤnt(I)/;ˤnt(II);ˤn(I)/	ʕnt (I);ʕnt (II);ʕn (I)	DN;adv.;n. f.	sister;now;eye
151830	wˤ	?	?	?	?	DULAT: NOT FOUND
151831	rṯtrt	?	?	?	?	DULAT: NOT FOUND
151832	inbbh	inbb/	ỉnbb	TN	god (of the) mountain
151833	mnt	mnt(I)/	mnt (I)	n. f.	portion
151834	nṯk	nṯk(II)/;!n!ṯk[;nṯk(I)/	nṯk (II);/n-ṯ-k/;nṯk (I)	n. m.;vb;n. m.	bite;to bite;biter
#---------------------------- KTU 1.100 21
151835	nḥš	nḥš/	nḥš	n. m.	serpent
151836	šmrr	šmrr/	šmrr	n. m.	poisoning
151837	nḥš	nḥš/	nḥš	n. m.	serpent
151838	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151839	lnh	l(I)+h	l (I)	prep.	to
151840	ml	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.100 22
151841	ḫš	?	?	?	?	DULAT: NOT FOUND
151842	abd	abd(I)/;ʔbd[	ảbd (I);/ʔ-b-d/	n. m.;vb	ruin;be missing
151843	lnh	l(I)+h	l (I)	prep.	to
151844	ydy	yd(I)/+y;!y!dy(I)[;!y!dy(II)[	yd (I);/y-d-y/ (I);/y-d-y/ (II)	n. f.;vb;vb	hand;to throw;to rip
151845	ḥmt	ḥmt(I)/;ḥmt(III)/	ḥmt (I);ḥmt (III)	n. f.;n. f.	wall;venom
151846	hlm	hlm[;hlm;hl	/h-l-m/;hlm;hl	vb;conj. functor;deictic adv. functor	to hit;and so;behold
151847	yṯq	ṯqy[	/ṯ-q-y/	vb	to elevate
#---------------------------- KTU 1.100 23
151848	nḥš	nḥš/	nḥš	n. m.	serpent
151849	yšlḥm	!y!]š]lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat
151850	nḥš	nḥš/	nḥš	n. m.	serpent
151851	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151852	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in
151853	ksa	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.100 24
151854	w	w	w	conj.	and
151855	yṯb	!y!ṯb[	/y-ṯ-b/	vb	to sit down
#---------------------------- KTU 1.100 25
151856	tqru	!t!qrʔ[	/q-r-ʔ/	vb	to call
151857	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
151858	špš	špš/	špš	n.	sun
151859	umh	um/	ủm	n. f.	mother
151860	špš	špš/	špš	n.	sun
151861	um	um/	ủm	n. f.	mother
151862	ql	ql[;ql(I)/;ql(II)/	/q-l/;ql (I);ql (II)	vb;n. m.;n. m.	to fall (down);voice;swift (courier
151863	bl	bl(I);bl(II);bl(III)/	bl (I);bl (II);bl (III)	adv. or emph. functor;prep.;n. m.	no;without;blended beer
151864	ˤm	ˤm(I)	ʕm (I)	prep.	to
#---------------------------- KTU 1.100 26
151865	yrḫ	yrḫ/	yrḫ	n. m.	moon
151866	lrgth	?	?	?	?	DULAT: NOT FOUND
151867	mnt	mnt(I)/	mnt (I)	n. f.	portion
151868	nṯk	nṯk(II)/;!n!ṯk[;nṯk(I)/	nṯk (II);/n-ṯ-k/;nṯk (I)	n. m.;vb;n. m.	bite;to bite;biter
151869	nḥš	nḥš/	nḥš	n. m.	serpent
151870	šmrr	šmrr/	šmrr	n. m.	poisoning
#---------------------------- KTU 1.100 27
151871	nḥš	nḥš/	nḥš	n. m.	serpent
151872	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151873	lnh	l(I)+h	l (I)	prep.	to
151874	mlḫš	mlḫš/	mlḫš	n. m.	conjuror
151875	abd	abd(I)/;ʔbd[	ảbd (I);/ʔ-b-d/	n. m.;vb	ruin;be missing
151876	lnh	l(I)+h	l (I)	prep.	to
151877	ydy	yd(I)/+y;!y!dy(I)[;!y!dy(II)[	yd (I);/y-d-y/ (I);/y-d-y/ (II)	n. f.;vb;vb	hand;to throw;to rip
#---------------------------- KTU 1.100 28
151878	ḥmt	ḥmt(I)/;ḥmt(III)/	ḥmt (I);ḥmt (III)	n. f.;n. f.	wall;venom
151879	hlm	hlm[;hlm;hl	/h-l-m/;hlm;hl	vb;conj. functor;deictic adv. functor	to hit;and so;behold
151880	yṯq	ṯqy[	/ṯ-q-y/	vb	to elevate
151881	nḥš	nḥš/	nḥš	n. m.	serpent
151882	yšlḥm	!y!]š]lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat
151883	nḥš	nḥš/	nḥš	n. m.	serpent
#---------------------------- KTU 1.100 29
151884	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151885	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in
151886	ksa	?	?	?	?	DULAT: NOT FOUND
151887	w	w	w	conj.	and
151888	yṯb	!y!ṯb[	/y-ṯ-b/	vb	to sit down
#---------------------------- KTU 1.100 30
151889	tqru	!t!qrʔ[	/q-r-ʔ/	vb	to call
151890	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
151891	špš	špš/	špš	n.	sun
151892	umh	um/	ủm	n. f.	mother
151893	špš	špš/	špš	n.	sun
151894	um	um/	ủm	n. f.	mother
151895	ql	ql[;ql(I)/;ql(II)/	/q-l/;ql (I);ql (II)	vb;n. m.;n. m.	to fall (down);voice;swift (courier
151896	bl	bl(I);bl(II);bl(III)/	bl (I);bl (II);bl (III)	adv. or emph. functor;prep.;n. m.	no;without;blended beer
151897	ˤm	ˤm(I)	ʕm (I)	prep.	to
#---------------------------- KTU 1.100 31
151898	ršp	ršp/	ršp	DN	Rašap
151899	bbth	bbt(I)/	bbt (I)	TN	bbt (I)
151900	mnt	mnt(I)/	mnt (I)	n. f.	portion
151901	nṯk	nṯk(II)/;!n!ṯk[;nṯk(I)/	nṯk (II);/n-ṯ-k/;nṯk (I)	n. m.;vb;n. m.	bite;to bite;biter
151902	nḥš	nḥš/	nḥš	n. m.	serpent
151903	šmrr	šmrr/	šmrr	n. m.	poisoning
#---------------------------- KTU 1.100 32
151904	nḥš	nḥš/	nḥš	n. m.	serpent
151905	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151906	lnh	l(I)+h	l (I)	prep.	to
151907	mlḫšabd	?	?	?	?	DULAT: NOT FOUND
151908	lnh	l(I)+h	l (I)	prep.	to
151909	ydy	yd(I)/+y;!y!dy(I)[;!y!dy(II)[	yd (I);/y-d-y/ (I);/y-d-y/ (II)	n. f.;vb;vb	hand;to throw;to rip
#---------------------------- KTU 1.100 33
151910	ḥmt	ḥmt(I)/;ḥmt(III)/	ḥmt (I);ḥmt (III)	n. f.;n. f.	wall;venom
151911	hlm	hlm[;hlm;hl	/h-l-m/;hlm;hl	vb;conj. functor;deictic adv. functor	to hit;and so;behold
151912	yṯq	ṯqy[	/ṯ-q-y/	vb	to elevate
151913	nḥš	nḥš/	nḥš	n. m.	serpent
151914	yšlḥm	!y!]š]lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat
151915	nḥš	nḥš/	nḥš	n. m.	serpent
151916	ˤq	ˤq/	ʕq	n. m.	pupil
#---------------------------- KTU 1.100 34
151917	šr	šr(II)/;šr(III)/;šr(IV)/	šr (II);šr (III);šr (IV)	n. m.;n. m.;n. m.	musician;Prince;navel
151918	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in
151919	ksa	?	?	?	?	DULAT: NOT FOUND
151920	w	w	w	conj.	and
151921	yṯb	!y!ṯb[	/y-ṯ-b/	vb	to sit down
#---------------------------- KTU 1.100 35
151922	tqru	!t!qrʔ[	/q-r-ʔ/	vb	to call
151923	lšpš	?	?	?	?	DULAT: NOT FOUND
151924	umh	um/	ủm	n. f.	mother
151925	špš	špš/	špš	n.	sun
151926	um	um/	ủm	n. f.	mother
151927	ql	ql[;ql(I)/;ql(II)/	/q-l/;ql (I);ql (II)	vb;n. m.;n. m.	to fall (down);voice;swift (courier
151928	bl	bl(I);bl(II);bl(III)/	bl (I);bl (II);bl (III)	adv. or emph. functor;prep.;n. m.	no;without;blended beer
151929	ˤm	ˤm(I)	ʕm (I)	prep.	to
#---------------------------- KTU 1.100 36
151930	ẓẓ	?	?	?	?	DULAT: NOT FOUND
151931	w	w	w	conj.	and
151932	kmṯ	?	?	?	?	DULAT: NOT FOUND
151933	ḥryth	ḥryt/	ḥryt	TN	ḥryt
151934	mnt	mnt(I)/	mnt (I)	n. f.	portion
151935	nṯk	nṯk(II)/;!n!ṯk[;nṯk(I)/	nṯk (II);/n-ṯ-k/;nṯk (I)	n. m.;vb;n. m.	bite;to bite;biter
151936	nḥš	nḥš/	nḥš	n. m.	serpent
151937	šm	šm(I)/;š/	šm (I);š	n. m.;n. m.	name;ram
#---------------------------- KTU 1.100 37
151938	rr	?	?	?	?	DULAT: NOT FOUND
151939	nḥš	nḥš/	nḥš	n. m.	serpent
151940	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151941	lnh	l(I)+h	l (I)	prep.	to
151942	mlḫšabd	?	?	?	?	DULAT: NOT FOUND
151943	lnh	l(I)+h	l (I)	prep.	to
#---------------------------- KTU 1.100 38
151944	ydy	yd(I)/+y;!y!dy(I)[;!y!dy(II)[	yd (I);/y-d-y/ (I);/y-d-y/ (II)	n. f.;vb;vb	hand;to throw;to rip
151945	ḥmt	ḥmt(I)/;ḥmt(III)/	ḥmt (I);ḥmt (III)	n. f.;n. f.	wall;venom
151946	hlm	hlm[;hlm;hl	/h-l-m/;hlm;hl	vb;conj. functor;deictic adv. functor	to hit;and so;behold
151947	yṯq	ṯqy[	/ṯ-q-y/	vb	to elevate
151948	nḥš	nḥš/	nḥš	n. m.	serpent
151949	yšlḥm	!y!]š]lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat
151950	nḥš	nḥš/	nḥš	n. m.	serpent
#---------------------------- KTU 1.100 39
151951	ˤq	ˤq/	ʕq	n. m.	pupil
151952	šr	šr(II)/;šr(III)/;šr(IV)/	šr (II);šr (III);šr (IV)	n. m.;n. m.;n. m.	musician;Prince;navel
151953	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in
151954	ksa	?	?	?	?	DULAT: NOT FOUND
151955	w	w	w	conj.	and
151956	yṯb	!y!ṯb[	/y-ṯ-b/	vb	to sit down
#---------------------------- KTU 1.100 40
151957	tqru	!t!qrʔ[	/q-r-ʔ/	vb	to call
151958	lšpš	?	?	?	?	DULAT: NOT FOUND
151959	umh	um/	ủm	n. f.	mother
151960	špš	špš/	špš	n.	sun
151961	um	um/	ủm	n. f.	mother
151962	ql	ql[;ql(I)/;ql(II)/	/q-l/;ql (I);ql (II)	vb;n. m.;n. m.	to fall (down);voice;swift (courier
151963	bl	bl(I);bl(II);bl(III)/	bl (I);bl (II);bl (III)	adv. or emph. functor;prep.;n. m.	no;without;blended beer
151964	ˤm	ˤm(I)	ʕm (I)	prep.	to
#---------------------------- KTU 1.100 41
151965	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
151966	ˤṯtrth	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʕṯtrt (II)
151967	mnt	mnt(I)/	mnt (I)	n. f.	portion
151968	nṯk	nṯk(II)/;!n!ṯk[;nṯk(I)/	nṯk (II);/n-ṯ-k/;nṯk (I)	n. m.;vb;n. m.	bite;to bite;biter
151969	nḥš	nḥš/	nḥš	n. m.	serpent
151970	šmrr	šmrr/	šmrr	n. m.	poisoning
#---------------------------- KTU 1.100 42
151971	nḥš	nḥš/	nḥš	n. m.	serpent
151972	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151973	lnh	l(I)+h	l (I)	prep.	to
151974	mlḫš	mlḫš/	mlḫš	n. m.	conjuror
151975	abd	abd(I)/;ʔbd[	ảbd (I);/ʔ-b-d/	n. m.;vb	ruin;be missing
151976	lnh	l(I)+h	l (I)	prep.	to
151977	ydy	yd(I)/+y;!y!dy(I)[;!y!dy(II)[	yd (I);/y-d-y/ (I);/y-d-y/ (II)	n. f.;vb;vb	hand;to throw;to rip
#---------------------------- KTU 1.100 43
151978	ḥmt	ḥmt(I)/;ḥmt(III)/	ḥmt (I);ḥmt (III)	n. f.;n. f.	wall;venom
151979	hlm	hlm[;hlm;hl	/h-l-m/;hlm;hl	vb;conj. functor;deictic adv. functor	to hit;and so;behold
151980	yṯq	ṯqy[	/ṯ-q-y/	vb	to elevate
151981	nḥš	nḥš/	nḥš	n. m.	serpent
151982	yšlḥm	!y!]š]lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat
151983	nḥš	nḥš/	nḥš	n. m.	serpent
#---------------------------- KTU 1.100 44
151984	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
151985	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in
151986	ksa	?	?	?	?	DULAT: NOT FOUND
151987	w	w	w	conj.	and
151988	yṯb	!y!ṯb[	/y-ṯ-b/	vb	to sit down
#---------------------------- KTU 1.100 45
151989	tqru	!t!qrʔ[	/q-r-ʔ/	vb	to call
151990	lšpš	?	?	?	?	DULAT: NOT FOUND
151991	umh	um/	ủm	n. f.	mother
151992	špš	špš/	špš	n.	sun
151993	um	um/	ủm	n. f.	mother
151994	ql	ql[;ql(I)/;ql(II)/	/q-l/;ql (I);ql (II)	vb;n. m.;n. m.	to fall (down);voice;swift (courier
151995	bl	bl(I);bl(II);bl(III)/	bl (I);bl (II);bl (III)	adv. or emph. functor;prep.;n. m.	no;without;blended beer
151996	ˤm	ˤm(I)	ʕm (I)	prep.	to
#---------------------------- KTU 1.100 46
151997	kṯr	kṯr(III)/	kṯr (III)	DN/element of DN	kṯr (III)
151998	w	w	w	conj.	and
151999	ḫss	?	?	?	?	DULAT: NOT FOUND
152000	kptrh	kptr/	kptr	TN	Crete
152001	mnt	mnt(I)/	mnt (I)	n. f.	portion
152002	nṯk	nṯk(II)/;!n!ṯk[;nṯk(I)/	nṯk (II);/n-ṯ-k/;nṯk (I)	n. m.;vb;n. m.	bite;to bite;biter
152003	nḥš	nḥš/	nḥš	n. m.	serpent
#---------------------------- KTU 1.100 47
152004	šmrr	šmrr/	šmrr	n. m.	poisoning
152005	nḥš	nḥš/	nḥš	n. m.	serpent
152006	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
152007	lnh	l(I)+h	l (I)	prep.	to
152008	mlḫ	?	?	?	?	DULAT: NOT FOUND
152009	š	š/	š	n. m.	ram
152010	abd	abd(I)/;ʔbd[	ảbd (I);/ʔ-b-d/	n. m.;vb	ruin;be missing
#---------------------------- KTU 1.100 48
152011	lnh	l(I)+h	l (I)	prep.	to
152012	ydy	yd(I)/+y;!y!dy(I)[;!y!dy(II)[	yd (I);/y-d-y/ (I);/y-d-y/ (II)	n. f.;vb;vb	hand;to throw;to rip
152013	ḥmt	ḥmt(I)/;ḥmt(III)/	ḥmt (I);ḥmt (III)	n. f.;n. f.	wall;venom
152014	hlm	hlm[;hlm;hl	/h-l-m/;hlm;hl	vb;conj. functor;deictic adv. functor	to hit;and so;behold
152015	yṯq	ṯqy[	/ṯ-q-y/	vb	to elevate
152016	nḥš	nḥš/	nḥš	n. m.	serpent
#---------------------------- KTU 1.100 49
152017	yšlḥm	!y!]š]lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat
152018	nḥš	nḥš/	nḥš	n. m.	serpent
152019	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
152020	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in
152021	ksa	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.100 50
152022	w	w	w	conj.	and
152023	yṯb	!y!ṯb[	/y-ṯ-b/	vb	to sit down
#---------------------------- KTU 1.100 51
152024	tqru	!t!qrʔ[	/q-r-ʔ/	vb	to call
152025	lšpš	?	?	?	?	DULAT: NOT FOUND
152026	umh	um/	ủm	n. f.	mother
152027	špš	špš/	špš	n.	sun
152028	um	um/	ủm	n. f.	mother
152029	ql	ql[;ql(I)/;ql(II)/	/q-l/;ql (I);ql (II)	vb;n. m.;n. m.	to fall (down);voice;swift (courier
152030	bl	bl(I);bl(II);bl(III)/	bl (I);bl (II);bl (III)	adv. or emph. functor;prep.;n. m.	no;without;blended beer
152031	ˤm	ˤm(I)	ʕm (I)	prep.	to
#---------------------------- KTU 1.100 52
152032	šḥr	šḥr/	šḥr	n. m.	dawn
152033	w	w	w	conj.	and
152034	šlm	šlm[;šlm(I)/;šlm(III)/	/š-l-m/;šlm (I);šlm (III)	vb;n. m.;adj. m.	to be well;peace;pure
152035	šmmh	šmm(I)/+h	šmm (I)	n. m.	heavens
152036	mnt	mnt(I)/	mnt (I)	n. f.	portion
152037	nṯk	nṯk(II)/;!n!ṯk[;nṯk(I)/	nṯk (II);/n-ṯ-k/;nṯk (I)	n. m.;vb;n. m.	bite;to bite;biter
152038	nḥš	nḥš/	nḥš	n. m.	serpent
#---------------------------- KTU 1.100 53
152039	šmrr	šmrr/	šmrr	n. m.	poisoning
152040	nḥš	nḥš/	nḥš	n. m.	serpent
152041	ˤqšr	aqšr/	ảqšr	adj. m.	which sloughs its skin
152042	lnh	l(I)+h	l (I)	prep.	to
152043	mlḫš	mlḫš/	mlḫš	n. m.	conjuror
#---------------------------- KTU 1.100 54
152044	abd	abd(I)/;ʔbd[	ảbd (I);/ʔ-b-d/	n. m.;vb	ruin;be missing
152045	lnh	l(I)+h	l (I)	prep.	to
