id	surface form	morphological parsing	DULAT	POS	gloss	comments
160478	lḥt	lḥ(I)/t=	lḥ (I)	n.	cheek	
# KTU 2.103 15						
160479	u	u	ủ	conj.	or	
160480	ky	k(III)	k (III)	Subordinating or completive functor	when	
160480	ky	k(II)	k (II)	emph. functor	yes	
160480	ky	k(IV)	k (IV)	adv.	thus	
160481	ank	ank	ảnk	pers. pn.	I	
# KTU 2.103 16						
160482	xxxd	xxxd				DULAT: NOT FOUND
# KTU 2.103 17						
160483	l	l(I)	l (I)	prep.	to	
160484	pˤn	pˤn/	pʕn	n. f.	at the feet of	
160485	iḫy	aḫ(I)/	ảḫ (I)	n.	brother (by blood)	
160486	qlt	ql[t	/q-l/	vb G	to fall (down)	
# KTU 2.103 18						
160487	ilm	il(I)/m	ỉl (I)	n.	god	
160488	tġr	nġr[	/n-ġ-r/	vb G	to protect	
# KTU 2.103 19						
160489	tšlmk	!t!šlm[k:d	/š-l-m/	vb D	to be well	
160490	lḥt	lḥ(II)/t=	lḥ (II)	n.	missive	
160490	lḥt	lḥ(I)/t=	lḥ (I)	n.	cheek	
# KTU 2.103 20						
160491	k	+k	-k (I)			
160491	k	~k	-k (II)			
160491	k	k(III)	k (III)	Subordinating or completive functor	when	
160491	k	k(I)	k (I)	prep.	like	
160491	k	k(II)	k (II)	emph. functor	yes	
160492	l	l(I)	l (I)	prep.	to	
160492	l	l(III)	l (III)	functor	certainly	
160493	ikt	ikt				DULAT: NOT FOUND
160494	l	l(I)	l (I)	prep.	to	
160494	l	l(III)	l (III)	functor	certainly	
160495	ḫpn	ḫpn(I)/	ḫpn (I)	n.	Gewand	
# KTU 2.103 21						
160496	w	w	w	conj.	and	
160497	lkblm	lkblm				DULAT: NOT FOUND
# KTU 2.103 22						
160498	lkn	l(I)+kn	l (I)	prep.	to	
160498	lkn	l(I)+n	l (I)	prep.	to	
160498	lkn	lkn/	lkn	PN	lkn	
# KTU 2.103 23						
160499	mxš	mxš				DULAT: NOT FOUND
# KTU 2.103 24						
160500	tˤn	!t!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G	to answer	
160500	tˤn	!t!ˤn[:d	/ʕ-n/	vb G/D	to see	
160500	tˤn	!t!ˤn(w[	/ʕ-n-w/	vb G	to be / remain depressed	
# KTU 2.103 25						
160501	ktt	ktt(I)/	ktt (I)	adj.	ground	
160502						
# KTU 2.103 26						
160503	mrs	mrs				DULAT: NOT FOUND
160504	x	x				
# KTU 2.103 27						
160505						
# KTU 2.103 28						
160506	w	w	w	conj.	and	
160507	aḫ	aḫ(I)/	ảḫ (I)	n.	brother (by blood)	
160508	x	x				
# KTU 2.103 29						
160509	w	w	w	conj.	and	
160510	ˤm	ˤm(I)	ʕm (I)	prep.	to	
# KTU 2.103 30						
160511	hlmx	hlmx				DULAT: NOT FOUND
# KTU 2.103 31						
160512	w	w	w	conj.	and	
160513	lb	lb/	lb	n.	heart	
160514	aḫtk	aḫt(I)/+k	ảḫt (I)	n.	sister (related by blood)	
160515	mid	mi/	mỉ/ủd	n.	abundance	
# KTU 2.103 32						
160516	p	p(I)	p (I)	conj. functor	and	
160516	p	p(III)/	p (III)	n. m.	mouth	
160516	p	p(II)	p (II)	adv.	here	
160517	bnil	bnil/	bnỉl	PN	bnỉl	
160518	šḥš	]š]ḥš(I)[	/ḥ-š/ (I)	vb Š	to hurry	
160519						
# KTU 2.103 33						
160520	ˤkd	ˤkd/	ʕkd	TN	ungestüm	
160521	w	w	w	conj.	and	
160522	yqḥ	lqḥ[:pass	/l-q-ḥ/	vb G/Gpass	to get hold of	
160523	t	/t, /t=				
160523	t	[t, [t=, [t==, [t===				
