id	surface form	morphological parsing	DULAT	POS	gloss	comments
152723	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
152724	wš	?		?	?	DULAT: NOT FOUND
152725	l	l(I)	l (I)	prep.	to	
152726	bˤlt	bˤlt/	bʕlt	n.	lady	
# KTU 1.105 9						
152727	bwtm	bt(II)/	bt (II)	n.	house	
152728	š	š/	š	n.	ram	
152729	iṯtqb	iṯtqb/	ỉṯtqb	TN	ỉṯtqb	
# KTU 1.105 10						
152730	w	w	w	conj.	and	
152731	š	š/	š	n.	ram	
152732	nbkm	nb(I)&k/+m(I)	nb/pk (I)	n.	fountain	
152732	nbkm	nbkm/	nbkm	TN	nbkm	
152733	w	w	w	conj.	and	
152734	š	š/	š	n.	ram	
# KTU 1.105 11						
152735	gt	gt/	gt	n./element of TNN	gittu	
152736	mlkš	mlkš				DULAT: NOT FOUND
152737	ˤlm	ˤl(I)	ʕl (I)	prep.	upon	
# KTU 1.105 12						
152738	l	l(I)	l (I)	prep.	to	
152738	l	l(III)	l (III)	functor	certainly	
152739	kṯr	kṯr(III)/	kṯr (III)	DN/element of DN	Koṯaru/Kothar	
152740	ṯnšmˤlm	ṯnšmˤlm				DULAT: NOT FOUND
# KTU 1.105 13						
152741	tzġm	tzġ/m	tzġ	n.	kind of sacrificial meat	
152742	ṯn	ṯn(I)/	ṯn (I)	num.	two	
152742	ṯn	ṯn(II)/	ṯn (II)	num./adj.	second	
152742	ṯn	ṯn(III)/	ṯn (III)	n.	crimson (cloth, wool, purple)	
152743	šm	š/m	š	n. du.	ram	
152743	šm	šm(I)/	šm (I)	n.	name	
152744	pr	pr(II)/	pr (II)	n.	young bull	
152744	pr	pr(I)/	pr (I)	n.	fruit	
# KTU 1.105 14						
152745	hzp	hzp/	hzp	TN	hzp	
# KTU 1.105 15						
152746	yrḫ	yrḫ/	yrḫ	n.	moon	
152747	ḫyr	ḫyr/	ḫyr	MN	aller de ci de là	
152748	b	b	b	prep.	in	
152749	ym	ym(I)/	ym (I)	n.	day	
152749	ym	ym(II)/	ym (II)	n.	sea	
152750	ḥdṯ	ḥdṯ(II)/	ḥdṯ (II)	n.	new moon	
152750	ḥdṯ	ḥdṯ(I)/	ḥdṯ (I)	adj.	new	
# KTU 1.105 16						
152751	alp	alp(I)/	ảlp (I)	n.	(head of) cattle	
152751	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
152752	w	w	w	conj.	and	
152753	š	š/	š	n.	ram	
152754	l	l(I)	l (I)	prep.	to	
152755	bˤlt	bˤlt/	bʕlt	n.	lady	
152756	bhtm	bt(II)/	bt (II)	n.	house	
# KTU 1.105 17						
152757	b	b	b	prep.	in	
152758	arbˤt	arbˤ/	ảrbʕ	num.	four	
152759	ˤšrt	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
152759	ˤšrt	ˤšrt(II)/	ʕšrt (II)	n.	group of ten	
152760	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
152760	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
# KTU 1.105 18						
152761	ˤrkm	ˤrk(II)/m	ʕrk (II)	n. du.	loaves of bread	
# KTU 1.105 19						
152762	b	b	b	prep.	in	
152763	ṯmnt	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
152764	ˤšrt	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
152764	ˤšrt	ˤšrt(II)/	ʕšrt (II)	n.	group of ten	
152765	yr	yr/	yr	n.	early rain	
# KTU 1.105 20						
152766	tḥṣ	tḥṣ				DULAT: NOT FOUND
152767	mlk	mlk[	/m-l-k/	vb G	to reign	
152767	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
152768	brr	br/	br(r)	n.	tin	
152768	brr	brr/	brr	adj.	pure	
# KTU 1.105 21						
152769	ˤlm	ˤl(I)	ʕl (I)	prep.	upon	
152770	tzġ	tzġ/	tzġ	n.	kind of sacrificial meat	
152771	b	b	b	prep.	in	
152772	ġb	ġb(I)/	ġb (I)	n.	(sacrificial) pit	
152772	ġb	ġb(II)	ġb (II)	?	?	
152773	ṣpn	ṣpn/	ṣpn	TN/DN	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
# KTU 1.105 22						
152774	nskt	nskt/	nskt	n.	casting	
152775	ksp	ksp/	ksp	n.	silver	
152776	w	w	w	conj.	and	
152777	ḫrṣ	ḫrṣ/	ḫrṣ	n.	gold	
152778	ṯt	ṯn(I)/	ṯn (I)	num.	two	
152779	ṯn	ṯn(I)/	ṯn (I)	num.	two	
152779	ṯn	ṯn(II)/	ṯn (II)	num./adj.	second	
152779	ṯn	ṯn(III)/	ṯn (III)	n.	crimson (cloth, wool, purple)	
152780	šm	š/m	š	n. du.	ram	
152780	šm	šm(I)/	šm (I)	n.	name	
152781	lbtbt	lbtbt				DULAT: NOT FOUND
# KTU 1.105 23						
152782	alp	alp(I)/	ảlp (I)	n.	(head of) cattle	
152782	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
152783	w	w	w	conj.	and	
152784	š	š/	š	n.	ram	
152785	šrp	šrp/	šrp	n.	burnt sacrifice	
152786	alp	alp(I)/	ảlp (I)	n.	(head of) cattle	
152786	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
152787	šlmm	šlm(II)/~m	šlm (II)	n. m.	communion victim / sacrifice	
152787	šlmm	šlm(II)/m	šlm (II)	n. m.	communion victim / sacrifice	
# KTU 1.105 24						
152788	l	l(I)	l (I)	prep.	to	
152789	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
152790	ˤṣr	ˤṣr(I)/	ʕṣr (I)	n.	bird	
152791	lṣpn	lṣpn				DULAT: NOT FOUND
# KTU 1.105 25						
152792	npš	npš(I)/	npš (I)	n.	throat	
152793	wš	?		?	?	DULAT: NOT FOUND
152794	l	l(I)	l (I)	prep.	to	
152795	ršp	ršp/	ršp	DN	Rašap	
152796	bbt	bbt(II)/	bbt (II)	DN	superintendent	
152796	bbt	bbt(I)/	bbt (I)	TN	bbt (I)	
# KTU 1.105 26						
152797	ˤṣrm	ˤṣr(I)/+m(I)	ʕṣr (I)	n.	bird	
152798	linš	linš				DULAT: NOT FOUND
152799	ilm	il(I)/m	ỉl (I)	n.	god	
# KTU 1.105 27						
152800	xxxxxxxxxxx	xxxxxxxxxxx				
152801	dqth	dqt(I)/+h	dqt (I)	adj. or n.	small	
152801	dqth	dqt(II)/+h	dqt (II)	n.	manufacture	
