id	surface form	morphological parsing	DULAT	POS	gloss	comments
148014	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
148015	dqt	dqt(I)/	dqt (I)	adj. or n.	small	
# KTU 1.39 16						
148016	dqt	dqt(I)/	dqt (I)	adj. or n.	small	
148017	ṯtrṯ	ṯtrṯ				DULAT: NOT FOUND
148018	dqt	dqt(I)/	dqt (I)	adj. or n.	small	
148019	ršp	ršp/	ršp	DN	Rašap	
# KTU 1.39 17						
148020	šrp	šrp/	šrp	n.	burnt sacrifice	
148021	ˤnt	ˤn(I)/t=	ʕn (I)	n.	eye	
148021	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
148021	ˤnt	ˤnt(II)	ʕnt (II)	adv.	now	
148022	ḫbly	ḫbly/	ḫbly	adj. or n.	distrut- trice	
148023	dbḥm	dbḥ/m	dbḥ	n.	sacrifice	
148024	špš	špš/	špš	n.	sun	
148025	pgr	pgr/	pgr	n.	body	
# KTU 1.39 18						
148026	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
148027	iltm	ilt(I)/m	ỉlt (I)	n. du.	goddess	
148028	ḫnqtm	ḫnqt/m	ḫnqt	n. du.	strangler	
148029	dqtm	dqt(I)/m	dqt (I)	adj. or n. du.	small	
# KTU 1.39 19						
148030	yrḫ	yrḫ/	yrḫ	n.	moon	
148031	kty	kt(I)/+y	kt (I)	n.	pitcher	
148031	kty	kt(II)/+y	kt (II)	n.	stage	
148032	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
148033	w	w	w	conj.	and	
148034	lġlmt	lġlmt				DULAT: NOT FOUND
148035	š	š/	š	n.	ram	
# KTU 1.39 20						
148036	w	w	w	conj.	and	
148037	pamt	pa/m	pảm(t)	n.	time	
148038	ṯlṯm	ṯlṯm/	ṯlṯm	num.	thirty	
148039	w	w	w	conj.	and	
148040	yrdt	!y!(yrd[t	/y-r-d/	vb G	to go down	
148040	yrdt	yrdt/	yrdt	n.	step	
148041	mdbḥt	mdbḥ/t=	mdbḥ	n.	altar	
# KTU 1.39 21						
148042	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
148043	l	l(I)	l (I)	prep.	to	
148044	bˤlt	bˤlt/	bʕlt	n.	lady	
148045	bhtm	bt(II)/	bt (II)	n.	house	
148046	ˤṣrm	ˤṣr(I)/+m(I)	ʕṣr (I)	n.	bird	
# KTU 1.39 22						
148047	l	l(I)	l (I)	prep.	to	
148048	inš	inš/	ỉnš	n.	people	
148049	ilm	il(I)/m	ỉl (I)	n.	god	
