#---------------------------- KTU 1.24 1
147627	ašr	!a!šr(I)[	/š-r/ (I)	vb	to sing
147628	nkl	?	?	?	?	DULAT: NOT FOUND
147629	wib	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 2
147630	ḫrḫb	?	?	?	?	DULAT: NOT FOUND
147631	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
147632	qẓ	qẓ/	qẓ	n. m.	summer
147633	ḫrḫb	?	?	?	?	DULAT: NOT FOUND
147634	m	l(I)	l (I)	prep.	to
#---------------------------- KTU 1.24 3
147635	lk	l(I)+k	l (I)	prep.	to
147636	aġzt	aġzt/	ảġzt	n. f.	wedding
147637	b	b	b	prep.	in
147638	srr	srr[	/s-r-r/	vb	to set
147639	špš	špš/	špš	n.	sun
#---------------------------- KTU 1.24 4
147640	yrḫ	yrḫ/	yrḫ	n. m.	moon
147641	yṯkḥ	!y!ṯkḥ[	/ṯ-k-ḥ/	vb	to burn
147642	yḥbq	!y!ḥbq[	/ḥ-b-q/	vb	to embrace
147643	dt	d	d	det. or rel. functor	the one(s) of
#---------------------------- KTU 1.24 5
147644	tld	yld[	/y-l-d/	vb	to give birth (to)
147645	b	b	b	prep.	in
147646	tṯrt	?	?	?	?	DULAT: NOT FOUND
147647	ḫrxx	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 6
147648	ṯrt	ṯrt/	ṯrt	n. f.	abundance
147649	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147650	bnt	bnt(II)/;bnt(I)/;bnt(III)/	bnt (II);bnt (I);bnt (III)	n. f.;n. f.;n. m.	produce;masonry;tamarisk
147651	hll	?	?	?	?	DULAT: NOT FOUND
147652	snnt	snn/t=	snnt	n. f.	swallow
#---------------------------- KTU 1.24 7
147653	hl	hl	hl	deictic adv. functor	behold
147654	ġlmt	ġlmt(I)/;ġlmt(II)/	ġlmt (I);ġlmt (II)	n. f.;n. f.	damsel;concealment
147655	tld	yld[	/y-l-d/	vb	to give birth (to)
147656	bnxxx	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 8
147657	ˤnha	?	?	?	?	DULAT: NOT FOUND
147658	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147659	ydh	yd(I)/+h	yd (I)	n. f.	hand
147660	tzdn	!t!zd[	/z-d/	vb	to boil
147661	š	š/	š	n. m.	ram
#---------------------------- KTU 1.24 9
147662	pt	?	?	?	?	DULAT: NOT FOUND
147663	lbšrh	?	?	?	?	DULAT: NOT FOUND
147664	dm	dm(I);dm(II)/;ˤbd(I)/	dm (I);dm (II);ʕbd (I)	functor;n. m.;n. m.	since;blood;servant
147665	abh	ab/+h	ảb	n. m.	father
147666	yḥ	ḥw(I)[	/ḥ-w/y-y/ (I)	vb	to live
#---------------------------- KTU 1.24 10
147667	wyn	?	?	?	?	DULAT: NOT FOUND
147668	k	k(III);k(I);k(II)	k (III);k (I);k (II)	Subordinating or completive functor;prep.;emph. functor	when;like;yes
147669	mtrḫt	mtrḫt/	mtrḫt	n. f.	consort
147670	bhklh	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 11
147671	šmˤ	šmˤ[;šmˤ/	/š-m-ʕ/;šmʕ	vb;n. m.	to hear;auditor
147672	ilht	il(I)/t=	ỉlt (I)	n. f.	goddess
147673	kṯrt	kṯrt/	kṯrt	DN	Swallows
147674	tḥmm	tḥm/+m(I);tḥm/+m(II)	tḥm,-m (I);tḥm,-m (II)	n. m.,morph.;n. m.,emph. or det. encl. morph.	message,;message,und das (ist) so!
#---------------------------- KTU 1.24 12
147675	ˤnh	ˤn(I)/	ʕn (I)	n. f.	eye
147676	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147677	ydh	yd(I)/+h	yd (I)	n. f.	hand
147678	tzdn	!t!zd[	/z-d/	vb	to boil
147679	xxxn	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 13
147680	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147681	adnh	adn(I)/+h(I);adn(I)/+h(II);ad/+nh	ảdn (I),-h (I);ảdn (I),-h (II);ảd,-nh	n. m.,pers. pn./morph.;n. m.,adv. functor;n. m.,→	lord,his /her (hers) / its;lord,to;father,
147682	xxl	?	?	?	?	DULAT: NOT FOUND
147683	rxxxxxx	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 14
147684	dgn	dgn(I)/	dgn (I)	n. m.	grain
147685	ttl	ttl/	ttl	TN	ttl
147686	xxx	?	?	?	?
147687	xxx	?	?	?	?
147688	tb	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 15
147689	ˤ	ˤrš/;ˤšr(I)/;ṣpn/	ʕrš;ʕšr (I);ṣpn	n. f.;n. num.;TN/DN	bed;ten;north
147690	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147691	kṯrt	kṯrt/	kṯrt	DN	Swallows
147692	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to;no;certainly
147693	bnthllsnnt	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 16
147694	ylak	!y!lʔk[	/l-ʔ-k/	vb	to send (a message)
147695	yrḫ	yrḫ/	yrḫ	n. m.	moon
147696	nyr	nyr/	nyr	n. f.	luminary
147697	šmm	šm(I)/m	šmm (I)	n. m.	heavens
147698	ˤm	ˤm(I)	ʕm (I)	prep.	to
#---------------------------- KTU 1.24 17
147699	ḫrḫb	?	?	?	?	DULAT: NOT FOUND
147700	mlk	mlk[;mlk(II)/	/m-l-k/;mlk (II)	vb;n. m.	to reign;kingdom (power and territory)
147701	qẓ	qẓ/	qẓ	n. m.	summer
147702	tn	ˤl(I)+n(I);ˤl(I)+n(II);ˤl(I)+n(III)	ʕl (I),-n (I);ʕl (I),-n (II);ʕl (I),-n (III)	prep.,morph.;prep.,pers. pn./morph./vb;prep.,pers. pn./morph.	upon,Sun;upon,me;upon,our
147703	nkl	?	?	?	?	DULAT: NOT FOUND
147704	y	y	y	prep. functor	oh!
#---------------------------- KTU 1.24 18
147705	rḫ	?	?	?	?	DULAT: NOT FOUND
147706	ytrḫ	!y!trḫ[	/t-r-ḫ/	vb	to marry
147707	ib	ib(I)/;ib(II)/	ỉb (I);ỉb (II)	n. m.;n. m./DN	enemy;fruit
147708	tˤrbm	!t!ˤrb(I)[	/ʕ-r-b/ (I)	vb	to enter
147709	bbh	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 19
147710	th	ˤl(I)+h(I);ˤl(I)+h(II);aḫt(I)/+h(I)	ʕl (I),-h (I);ʕl (I),-h (II);ảḫt (I),-h (I)	prep.,pers. pn./morph.;prep.,adv. functor;n. f.,pers. pn./morph.	upon,his /her (hers) / its;upon,to;sister (related by blood),his /her (hers) / its
147711	w	w	w	conj.	and
147712	atn	ytn[	/y-t-n/	vb	to give
147713	mhrh	mhr(I)/;mhr(II)/+h;mhr(III)/+h	mhr (I);mhr (II);mhr (III)	n. m.;n. m.;n. m.	warrior (trained;warrior strength;dowry
147714	la	la/	lả	n. m.	power
#---------------------------- KTU 1.24 20
147715	bh	b	b	prep.	in
147716	alp	alp(I)/;alp(II)/	ảlp (I);ảlp (II)	n. m.;num.	(head of) cattle;(one
147717	ksp	ksp/	ksp	n. m.	silver
147718	w	w	w	conj.	and
147719	rbt	rbt/;rbt(I)/;rbt(II)/	rb(b)t;rbt (I);rbt (II)	num.;n. f.;n. f.	ten thousand;Lady;seine
147720	ḫ	ṭbḫ/	ṭbḫ	n. m.	sacrificer
#---------------------------- KTU 1.24 21
147721	rṣ	?	?	?	?	DULAT: NOT FOUND
147722	išlḥ	!i!šlḥ(I)[	/š-l-ḥ/ (I)	vb	to stretch
147723	ẓhrm	ṭhr/	ṭhr	adj. m.	pure
147724	iq	?	?	?	?	DULAT: NOT FOUND
#---------------------------- KTU 1.24 22
147725	nim	?	?	?	?	DULAT: NOT FOUND
147726	atn	ytn[	/y-t-n/	vb	to give
147727	šdh	šd(I)/+h	šd (I)	n. m.	open field
147728	krmm	kr/m	krm	n. m.	vineyard
#---------------------------- KTU 1.24 23
