#---------------------------- KTU 1.136 1
154806	xn	xn				DULAT: NOT FOUND
154807	ipd	ipd/	ỉpd	n.	tunic	
#---------------------------- KTU 1.136 2
154808	ipd	ipd/	ỉpd	n.	tunic	
154809	gk	gk				DULAT: NOT FOUND
#---------------------------- KTU 1.136 3
154810	w	w	w	conj.	and	
154811	lṯġr	lṯġr				DULAT: NOT FOUND
154812	n	n(II)[;n[;n[	-n (II);/g-r(-y)/;/h-b-ṭ/ẓ/	pers. pn., morph., vb;vb;vb	me, to me;to attack;to knock down, hit	ambiguous DULAT candidates: 42 (showing top 3)
#---------------------------- KTU 1.136 4
154813	w	w	w	conj.	and	
154814	dbḥ	dbḥ[;dbḥ/	/d-b-ḥ/;dbḥ	vb;n.	to sacrifice;sacrifice, (sacrificial) banquet	
154815	x	x				
#---------------------------- KTU 1.136 5
154816	w	w	w	conj.	and	
154817	dbḥ	dbḥ[;dbḥ/	/d-b-ḥ/;dbḥ	vb;n.	to sacrifice;sacrifice, (sacrificial) banquet	
154818	x	x				
#---------------------------- KTU 1.136 6
154819	w	w	w	conj.	and	
154820	dq	dq(I)/	dq (I)	adj.	tiny, fine	
#---------------------------- KTU 1.136 7
154821	w	w	w	conj.	and	
#---------------------------- KTU 1.136 8
154822	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154823	kṯr	kṯr(III)/	kṯr (III)	DN, element of DN		
154824	wḫss	wḫss				DULAT: NOT FOUND
#---------------------------- KTU 1.136 9
154825	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
154826	kdm	kdm(I)/	kd (I)	n.	jar	
154827	ḥx	ḥx				DULAT: NOT FOUND
#---------------------------- KTU 1.136 10
154828	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
154829	ipdm	ipdm/	ỉpd	n.	tunic	
154830	px	px				DULAT: NOT FOUND
#---------------------------- KTU 1.136 11
154831	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
154832	ilz	ilz				DULAT: NOT FOUND
154833	ṣt	ṣt				DULAT: NOT FOUND
#---------------------------- KTU 1.136 12
154834	ʿṣrm	ˤṣrm				DULAT: NOT FOUND
154835	š	š/;š[;š(II)/	š;/š-l-m/;šrt (II)	n.;vb;n.	ram;to be well, do well, be in peace;?	
#---------------------------- KTU 1.136 13
154836	ʿlm	ˤlm(I)/;ˤlm(I);ˤlm(II)	ʕlm (I);ʕl (I);ʕl (II)	n.;prep.;adv.	eternity, perpetuity;upon, on top of;above, on top	ambiguous DULAT candidates: 4 (showing top 3)
154837	kmm	kmm;kmm	kmm;km	adv.;	ditto, in the same amount;like	
