#---------------------------- KTU 1.104 1
152627	iršt	iršt/	ỉršt	n.	request, wish; commercial order; cultic consultation (?)	
#---------------------------- KTU 1.104 2
152628	d	d;d[	d;/d-l-l/	det. or rel. functor;vb	the one(s) of;to oppress, subdue, subjugate	
152629	ilm	ilm(III)/;ilm(I)/	ảl (III);ỉl (I)	n.;n.	ram (of superior quality);god	
152630	pd	pd(I)/	pd (I)	n.	lock (of hair)	
#---------------------------- KTU 1.104 3
152631	d	d;d[	d;/d-l-l/	det. or rel. functor;vb	the one(s) of;to oppress, subdue, subjugate	
152632	ykl	ykl				DULAT: NOT FOUND
152633	x	x				
#---------------------------- KTU 1.104 4
152634	ṯlṯm	ṯlṯm/;ṯlṯm(I)/	ṯlṯm;ṯlṯ (I)	num.;n. num.	thirty;three	
152635	x	x				
#---------------------------- KTU 1.104 5
152636	ʿšr	ˤšr[;ˤšr(I)/;ˤšr(I)/	/ʕ-š-r/;ʕšr (I);ʕšr(t) (I)	vb;n. num.;n.	to invite;ten;banquet	
152637						
#---------------------------- KTU 1.104 6
152638	w	w	w	conj.	and	
152639	ap	ap(I);ap(II)/	ảp (I);ảp (II)	adv., conj.;n.	also, even, besides;nose	
152640	yxx	yxx				DULAT: NOT FOUND
#---------------------------- KTU 1.104 7
152641	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
152642	ym	ym(I)/;ym(II)/	ym (I);ym (II)	n.;n.	day;sea	
152643	ʿšr	ˤšr[;ˤšr(I)/;ˤšr(I)/	/ʕ-š-r/;ʕšr (I);ʕšr(t) (I)	vb;n. num.;n.	to invite;ten;banquet	
#---------------------------- KTU 1.104 8
152644	w	w	w	conj.	and	
152645	spl	spl/	spl	n.	platter, tray	
152646	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
#---------------------------- KTU 1.104 9
152647	w	w	w	conj.	and	
