#---------------------------- KTU 1.108 1
153210	hln	hln;hln;hln	hln;hl;hlny	deictic adv. functor;deictic adv. functor;deictic adv. functor	look!;behold, look, here is!;behold, look!	
153211	yšt	yšt[;yšt[	/š-t-y/;/š-t/	vb;vb	to drink;to place, set, set up, leave	
153212	rpu	rpu/	rpủ	n.	healer	
153213	mlk	mlk[;mlk(I);mlk(II)/	/m-l-k/;mlk (I);mlk (II)	vb;;n.	to reign, rule;king, sovereign;kingdom (power and territory)	
153214	ʿlm	ˤlm(I)/;ˤlm(I);ˤlm(II)	ʕlm (I);ʕl (I);ʕl (II)	n.;prep.;adv.	eternity, perpetuity;upon, on top of;above, on top	ambiguous DULAT candidates: 4 (showing top 3)
153215	w	w	w	conj.	and	
153216	yšt	yšt[;yšt[	/š-t-y/;/š-t/	vb;vb	to drink;to place, set, set up, leave	
#---------------------------- KTU 1.108 2
153217	ilgṯr	ilgṯr				DULAT: NOT FOUND
153218	w	w	w	conj.	and	
153219	yqr	yqr[	/q-r-ʔ/	vb	to call, shout, invite	
153220	il	il(I)/	ỉl (I)	n.	god	
153221	yṯb	yṯb[;yṯb/;yṯb[	/y-ṯ-b/;yṯb;/ṯ-b/	vb;n.;vb	to sit down, take a seat on the throne, install oneself, reside;resident;to return, turn round, go back, make one’s way, go through	
153222	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
153223	ʿṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN		
#---------------------------- KTU 1.108 3
153224	il	il(I)/	ỉl (I)	n.	god	
153225	ṯpẓ	ṯpẓ[;ṯpẓ(II)/	/ṯ-p-ṭ/;ṯpṭ (II)	vb;n.	to judge, pass judgment;judge	
153226	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
153227	hdrʿy	hdrˤy				DULAT: NOT FOUND
153228	d	d;d[	d;/d-l-l/	det. or rel. functor;vb	the one(s) of;to oppress, subdue, subjugate	
153229	yšr	yšr(I)[	/š-r/ (I)	vb	to sing	
153230	w	w	w	conj.	and	
153231	yḏmr	yḏmr(II)[	/ḏ-m-r/ (II)	vb	to sing, praise	
#---------------------------- KTU 1.108 4
153232	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
153233	knr	knr/	knr	n.	harp, lyre	
153234	w	w	w	conj.	and	
153235	ṯlb	ṯlb/	ṯlb	n.	flute	
153236	b	b;b(II)[;b/	b;/ʕ-r-b/ (II);lb	prep.;vb;n.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among;to give a guarantee or pledge, stand surety for, leave a deposit;heart	ambiguous DULAT candidates: 6 (showing top 3)
153237	tp	tp(I)/;tp(II)/;tp[	tp (I);tp (II);/n-p-y/	n.;n.;vb	drum;aspect;to be driven away, expelled, banished	
153238	w	w	w	conj.	and	
153239	mṣltm	mṣltm(I)/	mṣlt (I)	n.	cymbal, cymbals	
153240	bm	bm	b	prep.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among	
#---------------------------- KTU 1.108 5
153241	rqdm	rqdm				DULAT: NOT FOUND
153242	d	d;d[	d;/d-l-l/	det. or rel. functor;vb	the one(s) of;to oppress, subdue, subjugate	
