id	surface form	morphological parsing	DULAT	POS	gloss	comments
154173	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
154174	qdš	qdš(II)/	qdš (II)	n.	sanctuary	
154174	qdš	qdš(I)/	qdš (I)	adj.	holy	
154175	il	il(I)/	ỉl (I)	n.	god	
154176	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
154177	l	l(I)	l (I)	prep.	to	
154177	l	l(III)	l (III)	functor	certainly	
154178	bˤlm	bˤl(II)/m	bʕl (II)	n. m.	lord	
# KTU 1.119 7						
154179	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
154180	l	l(I)	l (I)	prep.	to	
154180	l	l(III)	l (III)	functor	certainly	
154181	ġlm	ġlm/	ġlm	n.	boy	
154182	dqtm	dqt(I)/m	dqt (I)	adj. or n. du.	small	
154183	w	w	w	conj.	and	
154184	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
# KTU 1.119 8						
154185	l	l(I)	l (I)	prep.	to	
154185	l	l(III)	l (III)	functor	certainly	
154186	ġlmtm	ġlmt(I)/m	ġlmt (I)	n. du.	damsel	
154187	bt	bt(II)/	bt (II)	n.	house	
154187	bt	bt(I)/	bt (I)	n.	daughter	
154188	ṯˤy	ṯˤy(I)/	ṯʕy (I)	n.	minister	
154188	ṯˤy	ṯˤy[	/ṯ-ʕ-y/	vb G	to offer	
154189	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb G	to sacrifice	
# KTU 1.119 9						
154190	w	w	w	conj.	and	
154191	tnrr	tnrr				DULAT: NOT FOUND
154192	bˤd	bˤd	bʕd	adv./prep.	behind	
154193	bt	bt(II)/	bt (II)	n.	house	
154193	bt	bt(I)/	bt (I)	n.	daughter	
154194	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.119 10						
154195	lgrt	lgrt				DULAT: NOT FOUND
154196	imr	imr(I)/	ỉmr (I)	n.	lamb	
154197	w	w	w	conj.	and	
154198	ynt	ynt/	ynt	n.	dove	
154199	qrt	qrt(I)/	qrt (I)	n.	city	
# KTU 1.119 11						
154200	l	l(I)	l (I)	prep.	to	
154200	l	l(III)	l (III)	functor	certainly	
154201	ṯˤ	ṯˤ(II)/	ṯʕ (II)	n.	Hero	
154202	b	b	b	prep.	in	
154203	ṯmnt	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
154204	ṯˤšrt	ṯˤšrt				DULAT: NOT FOUND
154205	ibˤlt	ibˤlt/	ỉbʕlt	MN	where-is-the- Mistress?	
# KTU 1.119 12						
154206	alp	alp(I)/	ảlp (I)	n.	(head of) cattle	
154206	alp	alp(II)/	ảlp (II)	num.	(one, a) thousand	
154207	l	l(I)	l (I)	prep.	to	
154207	l	l(III)	l (III)	functor	certainly	
154208	mdgl	mgdl/	mgdl	n.	tower	
154209	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154209	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
154210	ugrt	ugrt/	ủgrt	TN	Ugarit	
# KTU 1.119 13						
154211	u	u	ủ	conj.	or	
154212	urm	ur/+m(I)	ủr	n.	warmth	
154212	urm	urm/	ủrm	PN	ủrm	
154213	u	u	ủ	conj.	or	
154214	šnpt	šnpt/	šnpt	n.	wave- offering	
154215	l	l(I)	l (I)	prep.	to	
154215	l	l(II)	l (II)	adv.	no	
154215	l	l(III)	l (III)	functor	certainly	
154216	ydbḥ	!y!dbḥ[	/d-b-ḥ/	vb G	to sacrifice	
# KTU 1.119 14						
154217	mlk	mlk[	/m-l-k/	vb G	to reign	
154217	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
154218	bt	bt(II)/	bt (II)	n.	house	
154218	bt	bt(I)/	bt (I)	n.	daughter	
154219	il	il(I)/	ỉl (I)	n.	god	
154220	npš	npš(I)/	npš (I)	n.	throat	
154221	l	l(I)	l (I)	prep.	to	
154221	l	l(III)	l (III)	functor	certainly	
154222	išḫry	išḫry/	ỉ/ủšḫry	DN	ỉ/ủšḫry	
# KTU 1.119 15						
154223	npš	npš(I)/	npš (I)	n.	throat	
154224	l	l(I)	l (I)	prep.	to	
154224	l	l(III)	l (III)	functor	certainly	
154225	bˤlxx	bˤlxx				DULAT: NOT FOUND
# KTU 1.119 16						
154226	w	w	w	conj.	and	
154227	ˤr	ˤr(I)/	ʕr (I)	n.	city	
154227	ˤr	ˤr(II)/	ʕr (II)	n.	donkey	
154228	l	l(I)	l (I)	prep.	to	
154228	l	l(III)	l (III)	functor	certainly	
154229	x	x				
# KTU 1.119 17						
154230	lxx	lxx				DULAT: NOT FOUND
# KTU 1.119 18						
154231	xl	xl				DULAT: NOT FOUND
154232	ṯn	ṯn(I)/	ṯn (I)	num.	two	
154233	xxx	xxx				
154234	xxx	xxx				
154235	xxxx	xxxx				
# KTU 1.119 19						
154236	itml	itml				DULAT: NOT FOUND
154237	ykbd	ykbd				DULAT: NOT FOUND
154238	xxx	xxx				
154239	xxx	xxx				
# KTU 1.119 20						
154240	b	b	b	prep.	in	
154241	rbˤ	rbˤ/	rbʕ	num.	fourth	
154242	ˤṣrmm	ˤṣrmm				DULAT: NOT FOUND
154243	b	b	b	prep.	in	
154244	ḫmš	ḫmš(I)/	ḫmš (I)	n. num.	five	
154245	ˤṣr	ˤṣr(I)/	ʕṣr (I)	n.	bird	
# KTU 1.119 21						
154246	mm	mm(I)/	mm (I)	n.	winter	
154247	w	w	w	conj.	and	
154248	kbd	kbd(II)/	kbd (II)	n.	total (quantity or price)	
154248	kbd	kbd(I)/	kbd (I)	n. f.	liver	
154248	kbd	kbd[:d	/k-b-d/	vb D	to honour	
154249	w	w	w	conj.	and	
154250	ššrt	ššrt/	ššrt	n.	chain	
154251	l	l(I)	l (I)	prep.	to	
154252	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
# KTU 1.119 22						
154253	ugrt	ugrt/	ủgrt	TN	Ugarit	
154254	b	b	b	prep.	in	
154255	bt	bt(II)/	bt (II)	n.	house	
154255	bt	bt(I)/	bt (I)	n.	daughter	
154256	b	b	b	prep.	in	
154257	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
154258	tdn	!t!dn[	/d-n/	vb G	to judge	
# KTU 1.119 23						
154259	mḥllm	mḥll/m	mḥll	n.	desacraliser	
154260	ˤrb	ˤrb(I)[	/ʕ-r-b/ (I)	vb G	to enter	
154260	ˤrb	ˤrb(II)[	/ʕ-r-b/ (II)	vb G	to give a guarantee or pledge	
154260	ˤrb	ˤrb(I)/	ʕrb (I)	n.	entry	
154261	špš	špš/	špš	n.	sun	
154262	x	x				
# KTU 1.119 24						
154263	w	w	w	conj.	and	
154264	ḥl	ḥl(I)/	ḥl (I)	n.	strength	
154264	ḥl	ḥl(II)/	ḥl (II)	adj.	desacralised	
154265	mlk	mlk[	/m-l-k/	vb G	to reign	
154265	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
154266	hn	hn	hn	deictic functor/adv.	behold!	
154267	šmn	šmn(I)/	šmn (I)	n.	oil	
154268	šlm	šlm(I)/	šlm (I)	n.	peace	
154268	šlm	šlm[:d	/š-l-m/	vb G/D	to be well	
154268	šlm	šlm(III)/	šlm (III)	adj.	pure	
# KTU 1.119 25						
154269	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154269	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
154270	mtk	mt(II)/+k	mt (II)	n.	death	
154271	mlkm	mlk(I)	mlk (I)		king	
154272	rišyt	rišy(t/t	rỉšyt	n. f.	beginning	
# KTU 1.119 26						
154273	k	+k	-k (I)			
154273	k	~k	-k (II)			
154273	k	k(III)	k (III)	Subordinating or completive functor	when	
154273	k	k(I)	k (I)	prep.	like	
154273	k	k(II)	k (II)	emph. functor	yes	
154274	gr	gr(I)/	gr (I)	n.	protected	
154274	gr	gr[	/g-r(-y)/	vb G	to attack	
154275	ˤz	ˤz[	/ʕ-z(-z)/	vb G	to be strong	
154275	ˤz	ˤz(III)/	ʕz (III)	adj. or n.	strong	
154275	ˤz	ˤz(II)/	ʕz (II)	n.	caprine animal	
154276	ṯġrkm	ṯġr(I)/	ṯġr (I)	n.	gate	
154277	qrd	qrd(I)/	qrd (I)	n.	hero	
# KTU 1.119 27						
154278	ḥmytkm	ḥmt(I)/+km	ḥmt (I)	n.	wall	
154279	ˤnkm	ˤn(I)/	ʕn (I)	n. du.	eye	
154280	l	l(I)	l (I)	prep.	to	
154281	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154282	tšun	!t!(nš(ʔ[&un	/n-š-ʔ/	vb G	to raise	
# KTU 1.119 28						
154283	y	+y, [y	-y (I)	prep. functor	my	
154283	y	~y	-y (II)	prep. functor	indeed	
154283	y	y	y	prep. functor	oh!	
154284	bˤlm	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154285	al	al(I)	ảl (I)	neg. functor	no	
154285	al	al(II)	ảl (II)	pos. functor	surely	
154286	tdy	ydy(I)[	/y-d-y/ (I)	vb G	to throw	
154287	ˤz	ˤz[	/ʕ-z(-z)/	vb G	to be strong	
154287	ˤz	ˤz(II)/	ʕz (II)	n.	caprine animal	
154287	ˤz	ˤz(III)/	ʕz (III)	adj. or n.	strong	
154288	lṯġrn	lṯġrn				DULAT: NOT FOUND
# KTU 1.119 29						
154289	y	+y, [y	-y (I)	prep. functor	my	
154289	y	~y	-y (II)	prep. functor	indeed	
154289	y	y	y	prep. functor	oh!	
154290	qrdlḥmytny	qrdlḥmytny				DULAT: NOT FOUND
154291	ibr	ibr(I)/	ỉbr (I)	n.	bull	
154291	ibr	ibr(II)/	ỉbr (II)	n.	wing	
154292	y	+y, [y	-y (I)	prep. functor	my	
154292	y	~y	-y (II)	prep. functor	indeed	
154292	y	y	y	prep. functor	oh!	
# KTU 1.119 30						
154293	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154293	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
154294	nšqdš	!n!]š]qdš[	/q-d-š/	vb Š	to consecrate	
154295	mḏr	mḏr/	mḏr	n.	vow	
154296	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154296	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
# KTU 1.119 31						
154297	nmlu	!n!ml(ʔ[&u:d	/m-l-ʔ/	vb D	to be full	
154298	dkr	dkr/	dkr	n.	male animal	
154299	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154299	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
154300	nšqdš	!n!]š]qdš[	/q-d-š/	vb Š	to consecrate	
# KTU 1.119 32						
154301	ḥtp	ḥtp/	ḥtp	n.	Speisen	
154302	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154302	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
154303	nmlu	!n!ml(ʔ[&u:d	/m-l-ʔ/	vb D	to be full	
154304	ˤšrt	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
154304	ˤšrt	ˤšrt(II)/	ʕšrt (II)	n.	group of ten	
154305	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154305	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
154306	nˤ	?		?	?	DULAT: NOT FOUND
# KTU 1.119 33						
154307	šr	šr(II)/	šr (II)	n.	musician	
154307	šr	šr(I)[	/š-r/ (I)	vb G	to sing	
154307	šr	šr(III)/	šr (III)	n.	Prince	
154308	qdš	qdš(II)/	qdš (II)	n.	sanctuary	
154308	qdš	qdš(I)/	qdš (I)	adj.	holy	
154309	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154309	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
154310	nˤl	!n!ˤl(y[	/ʕ-l-y/	vb G	to go up	
154311	ntbt	ntbt/	ntbt	n.	path	
154312	bt	bt(II)/	bt (II)	n.	house	
154312	bt	bt(I)/	bt (I)	n.	daughter	
154313	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.119 34						
154314	ntlk	ntlk				DULAT: NOT FOUND
154315	w	w	w	conj.	and	
154316	šmˤ	šmˤ[	/š-m-ʕ/	vb G	to hear	
154316	šmˤ	šmˤ/	šmʕ	n.	auditor	
154317	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
154317	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
154318	l	l(I)	l (I)	prep.	to	
154318	l	l(III)	l (III)	functor	certainly	
154319	ṣltkm	ṣlt/+km	ṣlt	n.	prayer	
# KTU 1.119 35						
154320	ydy	yd(I)/+y	yd (I)	n.	hand	
154320	ydy	!y!(ydy(I)[	/y-d-y/ (I)	vb G	to throw	
154320	ydy	!y!(ydy(II)[	/y-d-y/ (II)	vb G	to rip	
154321	ˤz	ˤz[	/ʕ-z(-z)/	vb G	to be strong	
154321	ˤz	ˤz(III)/	ʕz (III)	adj. or n.	strong	
154321	ˤz	ˤz(II)/	ʕz (II)	n.	caprine animal	
154322	l	l(I)	l (I)	prep.	to	
154322	l	l(III)	l (III)	functor	certainly	
154323	ṯġrkm	ṯġr(I)/	ṯġr (I)	n.	gate	
154324	qrd	qrd(I)/	qrd (I)	n.	hero	
# KTU 1.119 36						
154325	l	l(I)	l (I)	prep.	to	
154325	l	l(III)	l (III)	functor	certainly	
154326	ḥmytkm	ḥmt(I)/+km	ḥmt (I)	n.	wall	
