id	surface form	morphological parsing	DULAT	POS	gloss	comments
153615	pamt	pa/m	pảm(t)	n.	time	
153616	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
# KTU 1.112 8						
153617	b	b	b	prep.	in	
153618	ṯlṯ	ṯlṯ(I)/	ṯlṯ (I)	n. num.	three	
153618	ṯlṯ	ṯlṯ(V)/	ṯlṯ (V)	n.	copper	
153618	ṯlṯ	ṯlṯ(II)/	ṯlṯ (II)	adj. ord. num.	third	
153619	tˤln	ˤly[n	/ʕ-l-y/	vb G	to go up	
153620	ilm	il(I)/m	ỉl (I)	n.	god	
153621	bḫmn	bḫmn				DULAT: NOT FOUND
# KTU 1.112 9						
153622	ˤrb	ˤrb(I)[	/ʕ-r-b/ (I)	vb G	to enter	
153622	ˤrb	ˤrb(II)[	/ʕ-r-b/ (II)	vb G	to give a guarantee or pledge	
153622	ˤrb	ˤrb(I)/	ʕrb (I)	n.	entry	
153623	špš	špš/	špš	n.	sun	
153624	wḥl	wḥl				DULAT: NOT FOUND
153625	mlk	mlk[	/m-l-k/	vb G	to reign	
153625	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
# KTU 1.112 10						
153626	bšbˤ	bšbˤ				DULAT: NOT FOUND
153627	ym	ym(I)/	ym (I)	n.	day	
153627	ym	ym(II)/	ym (II)	n.	sea	
153628	ḥdṯ	ḥdṯ(II)/	ḥdṯ (II)	n.	new moon	
153628	ḥdṯ	ḥdṯ(I)/	ḥdṯ (I)	adj.	new	
153629	yrtḥṣ	!y!r]t]ḥṣ[	/r-ḥ-ṣ/	vb Gt	to wash	
# KTU 1.112 11						
153630	mlk	mlk[	/m-l-k/	vb G	to reign	
153630	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
153631	brr	br/	br(r)	n.	tin	
153631	brr	brr/	brr	adj.	pure	
153632	b	b	b	prep.	in	
153633	ṯmnt	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
153634	iynm	iyn/	ỉyn	n.	disaster	
# KTU 1.112 12						
153635	akl	akl(II)/	ảkl (II)	n.	grain	
153636	ṯql	ṯql/	ṯql	n.	shekel	
153637	ksp	ksp/	ksp	n.	silver	
153638	w	w	w	conj.	and	
153639	kbd	kbd(II)/	kbd (II)	n.	total (quantity or price)	
153639	kbd	kbd(I)/	kbd (I)	n. f.	liver	
153639	kbd	kbd[:d	/k-b-d/	vb D	to honour	
# KTU 1.112 13						
153640	yn	yn/	yn	n.	wine	
153641	l	l(I)	l (I)	prep.	to	
153642	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʿṯtrt (II)	
153643	ḫr	ḫr(I)/	ḫr (I)	n.	cave	
153644	b	b	b	prep.	in	
153645	ˤšt	ˤšt/	ʕšt(y)	n. of card. num.	one	
# KTU 1.112 14						
153646	ˤšrh	ˤšr(I)/+h	ʕšr (I)	n. num.	ten	
153646	ˤšrh	ˤšr[+h	/ʕ-š-r/	vb	ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods	
153646	ˤšrh	ˤšr(I)/+h	ʕšr(t) (I)	n.	banquet	
153647	ṣba	ṣb(u(II)/&a	ṣbủ (II)	n.	setting	
153648	špš	špš/	špš	n.	sun	
153649	wḥ	wḥ				DULAT: NOT FOUND
# KTU 1.112 15						
153650	l	l(I)	l (I)	prep.	to	
153650	l	l(II)	l (II)	adv.	no	
153650	l	l(III)	l (III)	functor	certainly	
153651	mlk	mlk[	/m-l-k/	vb G	to reign	
153651	mlk	mlk(II)/	mlk (II)	n.	kingdom (power and territory)	
153652	b	b	b	prep.	in	
153653	ṯlṯt	ṯlṯ(I)/t	ṯlṯ (I)	n. nuf.	three	
# KTU 1.112 16						
153654	ˤšrt	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
153654	ˤšrt	ˤšrt(II)/	ʕšrt (II)	n.	group of ten	
153655	yrt	!y!(yrd[	/y-r-d/	vb G	to go down	
153656	ḥṣ	ḥṣ/	ḥṣ	n.	gravel	
153657	m	l(I)	l (I)	prep.	to	
# KTU 1.112 17						
153658	lk	l(I)+k	l (I)	prep.	to	
153659	brr	br/	br(r)	n.	tin	
153659	brr	brr/	brr	adj.	pure	
153660	b	b	b	prep.	in	
153661	arbˤt	arbˤ/	ảrbʕ	num.	four	
# KTU 1.112 18						
153662	ˤšrt	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
153662	ˤšrt	ˤšrt(II)/	ʕšrt (II)	n.	group of ten	
153663	yrdn	!y!(yrd[+n	/y-r-d/	vb	to go down	
153664	gṯrm	gṯr/+m(I)	gṯr	DN	Gaṯaru/Gašru/eponym of the dead and deified kings	
# KTU 1.112 19						
153665	mṣdh	mṣd(I)/+h	mṣd (I)	n.	(feast / banquet of) game	
153665	mṣdh	mṣd(III)/~h	mṣd (III)	TN	mṣd (III)	
153665	mṣdh	mṣd(II)/+h	mṣd (II)	n.	large fortified tower	
153666	ṯn	ṯn(I)/	ṯn (I)	num.	two	
153666	ṯn	ṯn(II)/	ṯn (II)	num./adj.	second	
153666	ṯn	ṯn(III)/	ṯn (III)	n.	crimson (cloth, wool, purple)	
153667	šm	š/m	š	n. du.	ram	
153667	šm	šm(I)/	šm (I)	n.	name	
153668	lgṯrm	lgṯrm				DULAT: NOT FOUND
# KTU 1.112 20						
153669	w	w	w	conj.	and	
153670	rgm	rgm[	/r-g-m/	vb G	to say	
153670	rgm	rgm/	rgm	n.	word	
153671	gṯrm	gṯr/+m(I)	gṯr	DN	Gaṯaru/Gašru/eponym of the dead and deified kings	
153672	yṯṯb	]š]ṯb[ṯb	/ṯ-b/	vb Š	to return	
153672	yṯṯb	]š]yṯb[b	/y-ṯ-b/	vb Š	to sit down	
# KTU 1.112 21						
153673	w	w	w	conj.	and	
153674	qdš	qdš(I)/	qdš (I)	adj.	holy	
153674	qdš	qdš(II)/	qdš (II)	n.	sanctuary	
153675	yšr	!y!šr(I)[	/š-r/ (I)	vb G	to sing	
153676	b	b	b	prep.	in	
153677	ḫmš	ḫmš(I)/	ḫmš (I)	n. num.	five	
153678	ˤ	?	?	?	?	
# KTU 1.112 22						
153679	šrh	šr(IV)/h	šr (IV)	n.	navel	
153679	šrh	šry[	/š-r-y/w/	vb G	to release	
153680	šnpt	šnpt/	šnpt	n.	wave- offering	
153681	il	il(I)/	ỉl (I)	n.	god	
153682	šbˤl	šbˤl/	šbʕl	PN	šbʿl	
153683	ṣ	mḫṣ[	/m-ḫ-ṣ/	vb G	to wound	
# KTU 1.112 23						
153684	pn	pn(m/	pnm	n. pl. tant.	face	
153684	pn	pn	pn	functor	lest	
153685	š	š/	š	n.	ram	
153686	bˤl	bˤl(II)/	bʕl (II)	n./DN	Baʿlu/Baal	
153686	bˤl	bˤl[/	/b-ʕ-l/	vb G	to make	
153687	ugrt	ugrt/	ủgrt	TN	Ugarit	
153688	š	š/	š	n.	ram	
153689	ṯnšm	ṯnšm				DULAT: NOT FOUND
# KTU 1.112 24						
153690	l	l(I)	l (I)	prep.	to	
153690	l	l(III)	l (III)	functor	certainly	
153691	aṯrt	aṯrt(I)/	ảṯrt (I)	n.	back part (of the head)	
153692	ṯn	ṯn(I)/	ṯn (I)	num.	two	
153692	ṯn	ṯn(II)/	ṯn (II)	num./adj.	second	
153692	ṯn	ṯn(III)/	ṯn (III)	n.	crimson (cloth, wool, purple)	
153693	šm	š/m	š	n. du.	ram	
153693	šm	šm(I)/	šm (I)	n.	name	
153694	l	l(I)	l (I)	prep.	to	
153694	l	l(III)	l (III)	functor	certainly	
153695	btbt	btbt/	btbt	DN	btbt	
153696	w	w	w	conj.	and	
153697	l	l(I)	l (I)	prep.	to	
153697	l	l(III)	l (III)	functor	certainly	
# KTU 1.112 25						
153698	ilt	ilt(I)/	ỉlt (I)	n.	goddess	
153699	mgdl	mgdl/	mgdl	n.	tower	
153700	š	š/	š	n.	ram	
153701	w	w	w	conj.	and	
153702	aġt	aġt/	ảġt	TN	une ảġt	
# KTU 1.112 26						
153703	w	w	w	conj.	and	
153704	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
153705	gdlt	gdlt(I)/	gdlt (I)	n.	head of cattle	
153706	w	w	w	conj.	and	
153707	arbˤ	arbˤ/	ảrbʕ	num.	four	
# KTU 1.112 27						
153708	ˤšrh	ˤšr(I)/+h	ʕšr (I)	n. num.	ten	
153708	ˤšrh	ˤšr[+h	/ʕ-š-r/	vb	ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods	
153708	ˤšrh	ˤšr(I)/+h	ʕšr(t) (I)	n.	banquet	
153709	dqt	dqt(I)/	dqt (I)	adj. or n.	small	
153710	b	b	b	prep.	in	
153711	ṯṯt	ṯṯ/t	ṯṯ	n. nuf.	six	
153712	ˤš	ˤš				DULAT: NOT FOUND
# KTU 1.112 28						
153713	rt	rt/	rt	PN	rt	
153714	šl	šl[	/š-l(-l)/	vb G	to plunder	
153715	btbt	btbt/	btbt	DN	btbt	
153716	w	w	w	conj.	and	
153717	x	x				
# KTU 1.112 29						
153718	b	b	b	prep.	in	
153719	šbˤt	šbˤ(I)/	šbʕ (I)	n. num.	seven	
153720	ˤšrt	ˤšr(I)/	ʕšr(t) (I)	n.	banquet	
153720	ˤšrt	ˤšrt(II)/	ʕšrt (II)	n.	group of ten	
# KTU 1.112 30						
153721	iln	il(I)/+n	ỉl (I)	n.	god	
153722	ṯlṯt	ṯlṯ(I)/t	ṯlṯ (I)	n. nuf.	three	
# KTU 1.112 31						
153723	pbxxxx	pbxxxx				DULAT: NOT FOUND
# KTU 1.112 32						
153724	l	l(I)	l (I)	prep.	to	
153724	l	l(III)	l (III)	functor	certainly	
153725	xxṯdṯ	xxṯdṯ				DULAT: NOT FOUND
