#---------------------------- KTU 1.40 1
148050	w	w	w	conj.	and	
148051	npy	npy/	npy	n.	purification	
#---------------------------- KTU 1.40 2
148052	wnpy	wnpy				DULAT: NOT FOUND
148053	ugrt	ugrt				DULAT: NOT FOUND
#---------------------------- KTU 1.40 3
148054	y	y;y[;y[	y;/l-q-ẓ/;/m-ġ-y/	prep. functor;vb;vb	oh!;to pick up;to come, arrive	ambiguous DULAT candidates: 23 (showing top 3)
148055	ulp	ulp				DULAT: NOT FOUND
148056						
#---------------------------- KTU 1.40 4
148057	ġbr	ġbr				DULAT: NOT FOUND
148058	ul	ul/	ủl	n.	(military) force	
148059	p	p(I);p(II);p(III)/	p (I);p (II);p (III)	conj. functor;adv.;n.	and;here;mouth, snout	ambiguous DULAT candidates: 4 (showing top 3)
#---------------------------- KTU 1.40 5
148060	n	n(II)[;n[;n[	-n (II);/g-r(-y)/;/h-b-ṭ/ẓ/	pers. pn., morph., vb;vb;vb	me, to me;to attack;to knock down, hit	ambiguous DULAT candidates: 42 (showing top 3)
#---------------------------- KTU 1.40 6
148061	hw	hw/	hw	pers. pn.	he, it	
148062	ṯʿ	ṯˤ(I)/;ṯˤ(II)/	ṯʕ (I);ṯʕ (II)	n.;n.	offering;Hero	
148063	nṯʿy	nṯˤy[	/ṯ-ʕ-y/	vb	to offer, sacrifice	
#---------------------------- KTU 1.40 7
148064	hw	hw/	hw	pers. pn.	he, it	
148065	nkt	nkt[;nkt/	/n-k-t/;nkt	vb;n.	to immolate;immolation	
148066	nkt	nkt[;nkt/	/n-k-t/;nkt	vb;n.	to immolate;immolation	
148067	ytši	ytši[	/n-š-ʔ/	vb	to raise, lift, help up	
148068	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
148069	ab	ab/	ảb	n.	father	
148070	bn	bn[;bn(I)/;bn(II)	/b-n/;bn (I);bn (II)	vb;n.;prep.	to understand;son;between, among	ambiguous DULAT candidates: 5 (showing top 3)
148071	il	il(I)/	ỉl (I)	n.	god	
148072	ytši	ytši[	/n-š-ʔ/	vb	to raise, lift, help up	
148073	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
148074	dr	dr/	dr	n.	circle; association, chapter	
148075	bn	bn[;bn(I)/;bn(II)	/b-n/;bn (I);bn (II)	vb;n.;prep.	to understand;son;between, among	ambiguous DULAT candidates: 5 (showing top 3)
148076	il	il(I)/	ỉl (I)	n.	god	
#---------------------------- KTU 1.40 8
148077	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
148078	mpḫrt	mpḫrt/	mpḫrt	n.	assembly, gathering	
148079	bn	bn[;bn(I)/;bn(II)	/b-n/;bn (I);bn (II)	vb;n.;prep.	to understand;son;between, among	ambiguous DULAT candidates: 5 (showing top 3)
148080	il	il(I)/	ỉl (I)	n.	god	
148081	l	l(I);l(II);l(III)	l (I);l (II);l (III)	prep.;adv.;functor	to, towards, up to;no, not;certainly, undoubtedly, yes	ambiguous DULAT candidates: 7 (showing top 3)
148082	ṯkmn	ṯkmn				DULAT: NOT FOUND
148083	w	w	w	conj.	and	
148084	šnm	šnm				DULAT: NOT FOUND
148085	hn	hn;hn(I)/;hn	hn;-h (I);b	deictic functor, adv.;pers. pn., morph.;prep.	behold!; look!; thus;his /her (hers) / its;in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among	ambiguous DULAT candidates: 4 (showing top 3)
